#{"t_start": 1670703142.1041255, "env_id": "jss-v1"}
r,l,t,episode_makespan
45.919192,615,131.050348,2855
23.89899,612,131.77505,2964
-1.959596,610,132.495612,3092
34.808081,615,136.345762,2910
60.666667,613,137.072591,2782
62.080808,616,137.80478,2775
42.484848,614,141.65884,2872
53.191919,611,142.383697,2819
50.565657,619,143.117096,2832
72.585859,616,146.977409,2723
-67.616162,617,147.710823,3417
8.949495,615,148.440188,3038
76.626263,608,149.161366,2703
56.424242,611,153.02079,2803
20.666667,612,153.746219,2980
17.636364,613,154.471355,2995
21.272727,608,158.321884,2977
10.565657,619,159.05553,3030
68.141414,612,159.785538,2745
58.848485,613,163.672253,2791
29.353535,612,164.400022,2937
6.727273,620,165.135091,3049
8.747475,614,165.863744,3039
8.949495,613,169.748557,3038
36.020202,612,170.4755,2904
51.171717,614,171.209765,2829
44.707071,608,175.080444,2861
40.060606,613,175.80953,2884
26.121212,612,176.536386,2953
5.717172,619,180.420064,3054
56.828283,613,181.145852,2801
74.0,615,181.872275,2716
59.454545,614,182.600924,2788
35.616162,610,186.412986,2906
48.949495,608,187.134813,2840
48.949495,606,187.852826,2840
57.838384,612,191.661577,2796
51.373737,605,192.378993,2828
80.060606,608,193.098619,2686
28.343434,606,193.818308,2942
70.161616,606,197.622075,2735
20.868687,604,198.339933,2979
81.676768,603,199.056113,2678
76.222222,605,202.867425,2705
72.383838,605,203.583715,2724
90.565657,603,204.296782,2634
66.929293,604,208.122386,2751
55.616162,603,208.837289,2807
58.444444,606,209.556617,2793
22.686869,605,210.278221,2970
44.707071,607,214.084762,2861
83.292929,601,214.796136,2670
82.888889,602,215.515929,2672
9.353535,600,219.320892,3036
47.939394,604,220.044932,2845
81.272727,602,220.767373,2680
41.070707,603,224.574283,2879
21.676768,608,225.304492,2975
48.141414,609,226.0248,2844
31.373737,606,226.742726,2927
48.545455,604,230.541315,2842
53.191919,605,231.256947,2819
96.828283,607,231.972605,2603
27.939394,605,235.783658,2944
90.969697,603,236.503218,2632
32.585859,602,237.224204,2921
52.787879,607,237.94274,2821
20.666667,605,241.7513,2980
47.535354,604,242.467341,2847
58.242424,604,243.183058,2794
62.282828,603,247.000774,2774
39.858586,606,247.729544,2885
26.121212,601,248.445283,2953
51.575758,603,252.248049,2827
44.505051,602,252.959485,2862
62.686869,600,253.669162,2772
49.959596,602,254.388959,2835
33.59596,604,258.203624,2916
55.818182,602,258.914819,2806
83.292929,603,259.635291,2670
28.545455,602,263.445651,2941
77.838384,602,264.164883,2697
55.818182,600,264.882856,2806
12.383838,608,265.606725,3021
54.606061,606,269.418804,2812
40.666667,603,270.13225,2881
28.747475,603,270.852747,2940
50.969697,602,274.660678,2830
29.555556,603,275.382776,2936
63.69697,601,276.094958,2767
51.979798,603,279.904247,2825
-15.494949,618,280.639516,3159
22.888889,621,281.371758,2969
3.69697,609,282.092948,3064
42.484848,608,285.905632,2872
35.010101,607,286.622863,2909
-3.373737,605,287.339552,3099
12.989899,604,291.164405,3018
40.464646,611,291.88403,2882
34.20202,603,292.596351,2913
46.525253,608,293.314257,2852
31.373737,607,297.133521,2927
42.686869,607,297.852432,2871
2.888889,603,298.566344,3068
0.868687,614,302.388778,3078
57.636364,607,303.107312,2797
60.060606,608,303.827849,2785
30.363636,606,307.639513,2932
27.737374,606,308.362016,2945
55.212121,613,309.086587,2809
79.454545,605,309.802504,2689
31.979798,612,313.612424,2924
68.949495,617,314.340845,2741
-11.858586,618,315.067698,3141
20.868687,605,318.8877,2979
57.838384,612,319.612587,2796
38.040404,618,320.345553,2894
23.494949,606,324.156359,2966
16.626263,614,324.882056,3000
54.20202,609,325.599786,2814
60.666667,616,326.32562,2782
66.323232,602,330.192924,2754
12.181818,613,330.925902,3022
-2.161616,612,331.657156,3093
67.535354,610,335.5411,2748
23.090909,617,336.278575,2968
42.282828,605,337.00029,2873
9.555556,611,340.924092,3035
30.767677,609,341.648943,2930
27.535354,606,342.373826,2946
70.767677,610,343.101737,2732
36.828283,611,347.084478,2900
54.0,606,347.809559,2815
38.242424,606,348.535589,2893
31.777778,615,352.482489,2925
70.161616,608,353.224039,2735
43.494949,610,353.95141,2867
23.292929,607,357.825385,2967
44.707071,608,358.550198,2861
13.393939,601,359.268672,3016
10.767677,609,359.997724,3029
36.222222,603,363.924083,2903
41.474747,604,364.645689,2877
39.656566,609,365.374376,2886
3.292929,605,369.336539,3066
32.383838,602,370.056554,2922
79.454545,607,370.782311,2689
68.747475,606,371.507984,2742
47.737374,606,375.431711,2846
8.545455,605,376.155159,3040
67.333333,602,376.873997,2749
42.484848,612,380.771171,2872
62.080808,603,381.490637,2775
9.555556,605,382.212178,3035
19.252525,608,386.09483,2987
47.333333,603,386.835278,2848
67.939394,602,387.552755,2746
27.939394,601,388.270859,2944
40.060606,600,392.159369,2884
46.727273,604,392.881721,2851
42.484848,608,393.608347,2872
70.565657,603,397.473512,2733
36.020202,603,398.190126,2904
74.40404,604,398.908427,2714
20.262626,604,399.628103,2982
73.59596,607,403.649279,2718
64.505051,603,404.371613,2763
67.333333,601,405.09158,2749
49.151515,605,409.083786,2839
41.474747,604,409.807601,2877
44.707071,604,410.530422,2861
46.525253,600,414.579166,2852
56.424242,602,415.300082,2803
57.838384,604,416.023097,2796
61.474747,603,416.74452,2778
91.777778,601,420.788288,2628
18.646465,602,421.50662,2990
60.060606,601,422.2251,2785
61.272727,601,426.219477,2779
42.484848,600,426.938043,2872
-14.484848,603,427.660699,3154
52.585859,602,428.381613,2822
40.666667,603,432.307358,2881
56.020202,602,433.026898,2805
72.383838,602,433.74542,2724
19.454545,604,437.753687,2986
75.616162,605,438.47758,2708
48.141414,601,439.196293,2844
69.959596,601,443.130775,2736
70.161616,603,443.852884,2735
18.040404,607,444.582415,2993
21.676768,602,445.304983,2975
67.737374,603,449.350856,2747
62.484848,601,450.071337,2773
52.181818,605,450.795449,2824
68.343434,603,454.682086,2744
26.121212,603,455.401748,2953
52.787879,601,456.119766,2821
69.353535,603,456.840218,2739
18.848485,602,460.697546,2989
82.686869,600,461.411769,2673
44.30303,600,462.125967,2863
76.626263,602,465.98559,2703
62.888889,600,466.699959,2771
70.565657,601,467.417596,2733
69.555556,600,471.334229,2738
81.474747,600,472.073101,2679
47.939394,601,472.800545,2845
96.626263,602,473.529586,2604
77.232323,601,477.411051,2700
48.545455,600,478.138388,2842
69.353535,600,478.857416,2739
58.040404,601,482.815341,2795
38.040404,601,483.535977,2894
59.858586,600,484.263441,2786
38.242424,600,484.98815,2893
51.171717,600,488.882367,2829
52.787879,601,489.600694,2821
24.10101,600,490.32626,2963
74.606061,603,494.279107,2713
49.151515,602,495.025029,2839
58.444444,605,495.749272,2793
75.212121,603,499.61923,2710
47.737374,601,500.361159,2846
68.747475,605,501.092364,2742
71.373737,601,501.813838,2729
60.262626,602,505.552478,2784
20.060606,604,506.2562,2983
33.191919,600,506.954977,2918
67.333333,601,510.589907,2749
66.121212,601,511.29974,2755
42.484848,601,511.992669,2872
71.171717,602,512.694051,2730
58.242424,601,516.330361,2794
6.929293,601,517.031207,3048
64.909091,602,517.72453,2761
24.707071,601,521.38305,2960
45.111111,601,522.075778,2859
44.10101,602,522.768878,2864
19.858586,602,526.402264,2984
33.59596,604,527.099154,2916
65.717172,605,527.803645,2757
54.40404,601,528.504208,2813
52.989899,601,532.146935,2820
74.606061,601,532.847359,2713
24.707071,604,533.549961,2960
48.141414,602,537.175914,2844
54.0,601,537.871068,2815
39.858586,603,538.565696,2885
45.919192,603,539.263191,2855
50.161616,602,542.897305,2834
44.30303,603,543.593207,2863
60.464646,605,544.289545,2783
29.353535,605,547.919071,2937
53.191919,603,548.612974,2819
52.383838,603,549.314573,2823
69.757576,601,552.953512,2737
40.666667,603,553.662423,2881
29.555556,602,554.364949,2936
17.434343,601,555.058153,2996
43.090909,603,558.727428,2869
53.191919,603,559.437764,2819
27.939394,605,560.148444,2944
24.909091,608,563.804786,2959
43.090909,602,564.511373,2869
32.989899,604,565.222023,2919
71.373737,601,565.928951,2729
22.080808,604,569.577809,2973
58.444444,602,570.271696,2793
64.909091,603,570.965454,2761
49.555556,603,574.6053,2837
19.858586,601,575.313092,2984
49.959596,601,576.019432,2835
15.212121,607,579.678917,3007
53.59596,604,580.373424,2817
30.565657,600,581.064986,2931
45.111111,600,581.756872,2859
49.151515,601,585.385911,2839
45.919192,602,586.079546,2855
78.444444,602,586.77455,2694
66.929293,602,590.421835,2751
49.757576,604,591.117711,2836
77.636364,604,591.815032,2698
23.090909,600,592.506634,2968
63.292929,602,596.133469,2769
61.070707,600,596.82597,2780
55.010101,604,597.523345,2810
8.545455,603,601.161155,3040
53.191919,602,601.855588,2819
39.252525,602,602.549542,2888
9.353535,601,606.17772,3036
55.010101,609,606.878628,2810
59.050505,603,607.574796,2790
69.757576,608,608.275455,2737
65.111111,607,611.906329,2760
62.282828,602,612.600143,2774
50.161616,609,613.301208,2834
29.757576,605,616.957859,2935
30.767677,606,617.656265,2930
80.868687,609,618.356731,2682
71.979798,604,619.054972,2726
-11.656566,612,622.686307,3140
52.787879,609,623.389253,2821
70.363636,609,624.094649,2734
9.555556,612,627.749028,3035
92.181818,603,628.443561,2626
55.212121,605,629.140154,2809
20.464646,609,632.784961,2981
21.474747,608,633.500075,2976
28.747475,619,634.227046,2940
43.69697,605,634.939915,2866
29.353535,606,638.573133,2937
52.585859,612,639.296588,2822
92.585859,603,640.003971,2624
51.777778,611,643.644762,2826
15.616162,606,644.351663,3005
74.606061,603,645.047295,2713
51.979798,611,648.700534,2825
16.828283,608,649.415271,2999
50.161616,602,650.123966,2834
55.616162,611,650.842038,2807
50.363636,605,654.525204,2833
37.232323,602,655.233776,2898
28.141414,606,655.946593,2943
17.434343,607,659.575486,2996
41.474747,607,660.289474,2877
17.838384,605,661.000381,2994
39.050505,607,664.652492,2889
-22.363636,606,665.364197,3193
12.181818,605,666.0757,3022
50.363636,610,666.793184,2833
42.484848,605,670.421769,2872
21.070707,607,671.135932,2978
54.20202,604,671.846313,2814
29.353535,610,675.480999,2937
43.292929,609,676.197778,2868
65.717172,604,676.908776,2757
45.111111,608,677.625946,2859
44.10101,608,681.293468,2864
57.434343,610,681.996016,2798
54.40404,605,682.693779,2813
36.626263,607,686.364088,2901
29.555556,609,687.083117,2936
17.434343,603,687.794585,2996
93.191919,607,691.458793,2621
63.494949,608,692.160072,2768
39.252525,606,692.86277,2888
32.585859,603,693.561021,2921
22.888889,602,697.224679,2969
49.151515,607,697.924973,2839
56.424242,607,698.625523,2803
14.808081,610,702.292506,3009
43.494949,605,702.991043,2867
53.393939,613,703.69805,2818
67.535354,608,707.352583,2748
31.979798,605,708.066823,2924
42.888889,605,708.780285,2870
60.262626,607,709.495116,2784
55.616162,608,713.238284,2807
11.373737,603,713.911586,3026
77.434343,603,714.585331,2699
8.343434,603,718.396117,3041
43.89899,604,719.073607,2865
59.656566,608,719.754381,2787
16.424242,611,720.43587,3001
34.606061,602,724.226603,2911
59.050505,604,724.899578,2790
78.242424,601,725.571072,2695
34.0,605,729.349221,2914
59.858586,602,730.037504,2786
50.969697,612,730.745501,2830
75.414141,601,734.480732,2709
68.949495,603,735.155978,2741
24.505051,601,735.826429,2961
33.79798,603,736.500201,2915
62.080808,605,740.278001,2775
49.353535,607,740.955879,2838
5.919192,605,741.632147,3053
43.89899,603,745.371742,2865
56.424242,602,746.044646,2803
24.707071,605,746.719078,2960
29.757576,607,747.397034,2935
21.676768,601,751.177173,2975
11.979798,605,751.852031,3023
57.434343,605,752.527769,2798
69.151515,603,756.288685,2740
34.808081,609,756.971081,2910
0.868687,610,757.669798,3078
37.434343,601,761.427614,2897
75.212121,603,762.101057,2710
72.585859,600,762.771431,2723
69.959596,602,763.444104,2736
43.89899,603,767.215748,2865
56.020202,606,767.893901,2805
63.090909,600,768.565466,2770
5.515152,601,772.273827,3055
60.060606,606,772.949263,2785
56.222222,603,773.622732,2804
37.636364,601,774.294188,2896
85.919192,601,778.080867,2657
48.545455,603,778.753906,2842
89.151515,601,779.426154,2641
58.040404,601,783.194269,2795
84.10101,600,783.864645,2666
77.030303,601,784.535182,2701
66.525253,601,788.270003,2753
59.656566,601,788.958843,2787
67.939394,601,789.629752,2746
62.080808,601,790.300401,2775
45.919192,602,794.076742,2855
44.707071,600,794.747818,2861
58.848485,602,795.421547,2791
50.565657,601,799.234795,2832
86.727273,601,799.906305,2653
89.353535,602,800.578475,2640
84.909091,603,801.25245,2662
54.808081,602,805.054116,2811
40.060606,601,805.724916,2884
62.080808,602,806.397726,2775
51.777778,605,810.150601,2826
68.343434,604,810.824925,2744
59.454545,600,811.495939,2788
32.383838,603,815.239512,2922
88.747475,602,815.931841,2643
21.676768,605,816.60776,2975
76.626263,602,817.297439,2703
44.505051,601,821.089729,2862
77.030303,601,821.761481,2701
45.717172,605,822.456885,2856
66.121212,602,826.22608,2755
66.525253,604,826.901263,2753
67.737374,604,827.575935,2747
45.313131,601,828.247998,2858
42.484848,600,832.032776,2872
85.111111,601,832.734596,2661
71.777778,601,833.453411,2727
64.707071,602,837.264692,2762
62.282828,603,837.970294,2774
61.878788,600,838.672139,2776
88.545455,603,842.259516,2644
56.020202,604,842.974317,2805
83.292929,601,843.685014,2670
55.212121,604,844.398795,2809
39.252525,602,848.003966,2888
21.878788,601,848.714002,2974
101.474747,601,849.4158,2580
61.878788,603,853.020153,2776
76.020202,600,853.722497,2706
14.0,600,854.431082,3013
77.030303,601,855.135377,2701
43.292929,602,858.782075,2868
40.666667,600,859.483457,2881
39.050505,600,860.191383,2889
18.848485,600,863.799756,2989
-9.636364,601,864.485147,3130
69.151515,602,865.158488,2740
65.515152,601,868.831481,2758
63.494949,602,869.539124,2768
75.414141,603,870.22916,2709
85.111111,604,870.91848,2661
33.79798,607,874.557571,2915
78.444444,604,875.249738,2694
69.959596,606,875.948468,2736
57.838384,606,879.685411,2796
41.676768,604,880.359378,2876
55.010101,603,881.038232,2810
12.989899,605,881.71991,3018
47.737374,603,885.442793,2846
39.050505,602,886.147984,2889
56.020202,603,886.836653,2805
-9.636364,603,890.551677,3130
74.0,601,891.266608,2716
54.808081,602,891.955689,2811
64.30303,602,895.677598,2764
6.727273,603,896.352385,3049
49.757576,603,897.025835,2836
42.686869,602,897.698459,2871
33.59596,601,901.483523,2916
75.818182,601,902.154112,2707
40.868687,601,902.824533,2880
66.323232,602,906.604278,2754
6.525253,603,907.278793,3050
41.070707,600,907.950185,2879
67.333333,601,908.620277,2749
59.454545,602,912.341886,2788
86.121212,600,913.01342,2656
65.717172,601,913.685828,2757
42.888889,601,917.469083,2870
49.555556,603,918.166608,2837
62.080808,600,918.842426,2775
13.79798,606,922.533808,3014
59.656566,600,923.238245,2787
51.373737,600,923.923298,2828
85.515152,600,924.608193,2659
70.969697,601,928.341176,2731
56.222222,602,929.013923,2804
70.767677,600,929.693037,2732
67.333333,603,933.419127,2749
41.676768,604,934.121402,2876
28.545455,602,934.801396,2941
60.868687,602,935.475291,2781
74.808081,604,939.212251,2712
40.464646,604,939.887868,2882
57.030303,601,940.559924,2800
16.020202,601,944.294834,3003
80.464646,602,944.981468,2684
48.949495,601,945.666971,2840
47.737374,603,949.358096,2846
65.919192,601,950.030944,2756
32.585859,604,950.704482,2921
60.262626,602,951.378369,2784
71.171717,605,955.180298,2730
-2.969697,600,955.867116,3097
47.333333,602,956.574034,2848
13.393939,602,960.36118,3016
63.89899,605,961.050893,2766
60.060606,602,961.738471,2785
92.787879,602,962.425301,2623
80.060606,604,966.199009,2686
76.626263,601,966.869982,2703
89.555556,602,967.542352,2639
43.69697,602,971.253415,2866
64.909091,602,971.924667,2761
70.565657,603,972.60033,2733
58.646465,609,976.235985,2792
59.858586,602,976.907147,2786
37.232323,600,977.576679,2898
80.666667,601,978.248539,2683
46.323232,600,981.991383,2853
70.161616,603,982.664037,2735
25.313131,604,983.33831,2957
30.969697,602,986.912642,2929
80.666667,602,987.601378,2683
58.848485,602,988.30767,2791
54.808081,601,989.001722,2811
78.040404,604,992.656799,2696
85.111111,602,993.345145,2661
72.787879,604,994.0439,2722
61.878788,601,997.721991,2776
37.636364,605,998.397742,2896
49.959596,603,999.074733,2835
71.979798,603,1002.775595,2726
41.878788,604,1003.451084,2875
39.252525,605,1004.128765,2888
67.535354,608,1004.808132,2748
58.646465,606,1008.575276,2792
71.575758,603,1009.279884,2728
81.070707,605,1009.987171,2681
68.949495,605,1013.738022,2741
30.161616,607,1014.446647,2933
82.282828,603,1015.151348,2675
71.373737,608,1015.86347,2729
34.40404,605,1019.547006,2912
20.464646,606,1020.239705,2981
18.444444,603,1020.929391,2991
52.989899,606,1024.527903,2820
19.252525,606,1025.206432,2987
52.989899,606,1025.884197,2820
43.89899,603,1029.58086,2865
-0.949495,604,1030.255348,3087
26.525253,610,1030.936272,2951
75.212121,603,1031.611443,2710
35.010101,603,1035.320506,2909
-5.79798,607,1036.013875,3111
78.646465,604,1036.717163,2693
39.050505,605,1040.427267,2889
50.565657,604,1041.116925,2832
81.676768,604,1041.808048,2678
98.848485,601,1045.543537,2593
92.585859,602,1046.239232,2624
36.828283,604,1046.914758,2900
43.494949,601,1047.586869,2867
56.222222,608,1051.293779,2804
31.575758,608,1051.975352,2926
65.313131,604,1052.649667,2759
29.959596,608,1056.358851,2934
66.727273,605,1057.050191,2752
39.252525,608,1057.744149,2888
21.272727,606,1058.456616,2977
53.191919,603,1062.215629,2819
69.353535,603,1062.904957,2739
66.727273,606,1063.615466,2752
45.717172,606,1067.308887,2856
32.787879,607,1068.00389,2920
14.40404,608,1068.705455,3011
14.606061,606,1072.423995,3010
53.191919,600,1073.111866,2819
44.30303,604,1073.822541,2863
50.767677,603,1074.510662,2831
65.919192,606,1078.219287,2756
22.686869,604,1078.89516,2970
-3.777778,609,1079.579787,3101
26.525253,608,1083.339871,2951
84.707071,605,1084.015464,2663
41.474747,604,1084.690543,2877
15.616162,605,1085.366756,3005
96.828283,611,1089.075666,2603
52.181818,609,1089.756731,2824
-14.484848,610,1090.437828,3154
63.494949,609,1094.167599,2768
53.79798,607,1094.844756,2816
64.707071,605,1095.520214,2762
66.929293,604,1099.237074,2751
73.191919,609,1099.916844,2720
50.969697,604,1100.592336,2830
78.040404,608,1101.273746,2696
56.424242,609,1105.028853,2803
18.444444,605,1105.706482,2991
49.555556,603,1106.383394,2837
10.161616,605,1110.15864,3032
27.333333,612,1110.859473,2947
37.636364,607,1111.552951,2896
-14.888889,609,1115.31796,3156
25.111111,614,1116.023247,2958
44.505051,607,1116.70023,2862
50.161616,603,1117.374585,2834
49.555556,604,1121.043825,2837
68.949495,607,1121.744277,2741
51.777778,605,1122.46366,2826
77.434343,604,1126.337702,2699
77.838384,608,1127.05149,2697
34.606061,604,1127.758026,2911
76.424242,602,1128.462421,2704
35.616162,604,1132.337227,2906
77.434343,604,1133.042665,2699
57.232323,603,1133.745724,2799
43.292929,604,1137.508166,2868
19.252525,607,1138.219011,2987
70.969697,603,1138.923672,2731
56.020202,609,1142.712411,2805
0.666667,610,1143.411668,3079
57.636364,611,1144.112648,2797
71.979798,608,1144.808215,2726
39.050505,605,1148.428466,2889
96.424242,604,1149.119991,2605
66.929293,604,1149.812241,2751
98.646465,609,1153.43283,2594
71.373737,605,1154.125925,2729
58.040404,605,1154.821944,2795
77.636364,604,1158.429305,2698
58.040404,604,1159.122821,2795
85.717172,607,1159.819407,2658
72.787879,607,1160.515438,2722
83.69697,603,1164.121612,2668
91.171717,603,1164.813147,2631
82.686869,604,1165.508134,2673
88.747475,608,1169.118191,2643
65.919192,601,1169.807625,2756
60.464646,612,1170.509253,2783
55.212121,605,1171.204643,2809
67.535354,604,1174.836684,2748
40.666667,606,1175.534232,2881
38.242424,610,1176.233722,2893
72.787879,601,1179.920355,2722
48.141414,607,1180.613917,2844
67.333333,603,1181.304785,2749
65.111111,605,1184.953273,2760
91.979798,602,1185.646166,2627
65.313131,604,1186.340239,2759
89.959596,601,1187.029095,2637
79.656566,601,1190.679074,2688
77.232323,601,1191.383134,2700
72.989899,606,1192.094295,2721
88.747475,604,1195.63654,2643
83.494949,600,1196.338021,2669
39.050505,601,1197.038756,2889
66.727273,604,1197.74327,2752
51.373737,601,1201.379996,2828
93.393939,602,1202.086627,2620
44.10101,604,1202.795123,2864
88.141414,600,1206.40667,2646
102.080808,602,1207.11163,2577
53.191919,602,1207.816432,2819
71.373737,601,1211.370803,2729
72.787879,600,1212.073241,2722
52.383838,600,1212.778066,2823
75.616162,601,1213.48919,2708
94.606061,600,1217.102987,2614
87.535354,601,1217.81499,2649
70.161616,601,1218.526387,2735
83.69697,604,1222.150431,2668
81.878788,605,1222.865684,2677
80.666667,604,1223.57965,2683
55.010101,603,1224.292674,2810
84.505051,602,1227.910447,2664
50.565657,604,1228.624656,2832
85.111111,604,1229.338333,2661
43.89899,603,1232.928726,2865
82.282828,606,1233.637703,2675
78.040404,600,1234.347766,2696
48.545455,601,1237.973413,2842
18.242424,602,1238.685469,2992
78.848485,600,1239.397677,2692
71.777778,602,1240.109402,2727
67.737374,601,1243.708918,2747
79.252525,601,1244.421381,2690
70.161616,600,1245.131623,2735
51.373737,603,1248.732322,2828
83.292929,602,1249.437367,2670
71.373737,602,1250.151061,2729
59.858586,602,1250.868238,2786
45.717172,603,1254.509346,2856
72.787879,600,1255.202661,2722
60.262626,600,1255.898665,2784
76.424242,601,1259.494192,2704
74.20202,600,1260.181825,2715
66.323232,600,1260.869487,2754
62.080808,600,1264.477816,2775
86.525253,600,1265.171741,2654
94.606061,600,1265.870875,2614
79.454545,600,1266.567421,2689
22.282828,601,1270.17835,2972
74.808081,601,1270.867439,2712
97.232323,600,1271.56337,2601
62.080808,601,1275.176834,2775
85.919192,600,1275.871679,2657
70.161616,600,1276.575436,2735
72.989899,600,1277.27115,2721
76.020202,600,1280.899426,2706
60.868687,600,1281.614155,2781
67.737374,601,1282.3202,2747
94.606061,602,1285.938007,2614
55.212121,603,1286.660453,2809
56.222222,600,1287.362243,2804
66.727273,602,1290.911417,2752
76.626263,601,1291.612364,2703
95.212121,601,1292.328526,2611
41.070707,601,1293.046291,2879
75.212121,601,1296.840935,2710
63.494949,603,1297.538679,2768
86.929293,600,1298.231142,2652
82.080808,602,1301.880625,2676
73.393939,600,1302.575464,2719
71.979798,600,1303.272162,2726
84.909091,602,1303.975416,2662
85.515152,602,1307.881475,2659
61.272727,600,1308.607587,2779
78.242424,600,1309.308642,2695
83.090909,600,1313.148918,2671
64.505051,600,1313.851916,2763
70.565657,600,1314.554882,2733
79.050505,601,1318.291075,2691
68.545455,600,1318.997603,2743
45.717172,602,1319.702324,2856
96.222222,600,1320.400938,2606
76.828283,601,1324.159317,2702
74.40404,600,1324.84793,2714
94.606061,600,1325.536259,2614
36.626263,600,1329.13329,2901
51.171717,600,1329.836119,2829
95.212121,600,1330.538475,2611
75.818182,600,1331.242296,2707
68.343434,600,1334.844668,2744
39.050505,600,1335.562172,2889
78.242424,600,1336.266,2695
62.888889,600,1339.879526,2771
85.515152,600,1340.583317,2659
65.717172,600,1341.294015,2757
68.949495,600,1341.995925,2741
87.535354,600,1345.559645,2649
64.10101,600,1346.262635,2765
40.060606,601,1346.968619,2884
48.141414,600,1350.570717,2844
20.262626,600,1351.260728,2982
71.979798,600,1351.949864,2726
76.828283,600,1355.547107,2702
102.080808,600,1356.235062,2577
86.323232,600,1356.92333,2655
67.939394,601,1357.613653,2746
77.030303,601,1361.224848,2701
78.040404,600,1361.927944,2696
58.646465,600,1362.631857,2792
57.636364,600,1366.25827,2797
33.393939,601,1366.94967,2917
89.757576,600,1367.639162,2638
62.686869,600,1368.327252,2772
46.525253,602,1371.931422,2852
55.010101,600,1372.620434,2810
58.444444,600,1373.309416,2793
51.171717,600,1376.921505,2829
60.666667,600,1377.610586,2782
44.909091,601,1378.301357,2860
103.69697,600,1381.912937,2569
57.030303,601,1382.606046,2800
86.121212,600,1383.296365,2656
69.959596,600,1383.985283,2736
88.343434,600,1387.592976,2645
65.111111,602,1388.282996,2760
67.131313,601,1388.971104,2750
66.121212,601,1392.58044,2755
75.010101,601,1393.268245,2711
78.040404,600,1393.956713,2696
69.555556,601,1394.646707,2738
82.888889,602,1398.207176,2672
53.79798,602,1398.899253,2816
58.242424,603,1399.592078,2794
38.848485,602,1403.172061,2890
48.747475,600,1403.858056,2841
65.919192,603,1404.551645,2756
74.0,600,1408.164332,2716
16.626263,601,1408.8535,3000
86.121212,600,1409.542037,2656
75.818182,601,1410.231096,2707
82.080808,601,1413.837489,2676
36.222222,600,1414.525097,2903
74.606061,600,1415.213444,2713
14.0,603,1418.831903,3013
66.525253,601,1419.523525,2753
57.838384,602,1420.211586,2796
64.10101,600,1420.900843,2765
76.020202,600,1424.507367,2706
23.494949,601,1425.19415,2966
59.858586,600,1425.883801,2786
60.262626,600,1429.501528,2784
67.333333,601,1430.192145,2749
55.414141,600,1430.881029,2808
56.424242,601,1431.571032,2803
80.464646,600,1435.172146,2684
92.181818,600,1435.860723,2626
61.070707,601,1436.550639,2780
78.040404,600,1440.147055,2696
72.989899,600,1440.833565,2721
47.131313,600,1441.522444,2849
90.969697,600,1445.168506,2632
24.909091,600,1445.860001,2959
80.666667,600,1446.556531,2683
74.20202,600,1447.24713,2715
83.89899,600,1450.959826,2667
52.989899,600,1451.646604,2820
84.30303,601,1452.332645,2665
41.676768,601,1455.944881,2876
80.262626,600,1456.634055,2685
