,episode,timesteps,time,reward,makespan,model_id
0,0,674,3.894282341003418,30.686868686868703,2976,0
1,1,692,5.807583332061768,-35.57575757575755,3304,0
2,2,689,11.55398154258728,-26.888888888888946,3261,0
3,3,683,13.184389114379883,32.30303030303034,2968,0
4,4,665,14.769087314605713,49.47474747474739,2883,0
5,5,677,16.37032651901245,0.9898989898988937,3123,0
6,6,650,21.879727125167847,11.89898989898973,3069,0
7,7,658,23.378812313079834,57.35353535353535,2844,0
8,8,664,24.938167810440063,19.57575757575756,3031,0
9,9,644,30.47370481491089,42.60606060606057,2917,0
10,10,649,32.09495830535889,50.28282828282833,2879,0
11,11,645,33.55838131904602,44.22222222222216,2909,0
12,12,647,39.00358819961548,51.494949494949445,2873,0
13,13,656,40.67224192619324,40.38383838383834,2928,0
14,14,645,42.16799569129944,45.03030303030299,2905,0
15,15,641,47.60208487510681,65.03030303030306,2806,0
16,16,635,49.0544638633728,72.50505050505039,2769,0
17,17,632,50.62119126319885,20.383838383838416,3027,0
18,18,635,56.13280773162842,2.4040404040403764,3116,0
19,19,632,57.64794325828552,84.22222222222233,2711,0
20,20,643,59.22521185874939,20.383838383838356,3027,0
21,21,630,64.6933844089508,73.11111111111113,2766,0
22,22,638,66.33432936668396,55.737373737373716,2852,0
23,23,629,67.9858410358429,47.858585858585755,2891,0
24,24,636,69.52209329605103,73.31313131313121,2765,0
25,25,631,74.81321287155151,75.93939393939391,2752,0
26,26,632,76.41473174095154,50.08080808080821,2880,0
27,27,630,78.06929039955139,41.191919191919276,2924,0
28,28,634,83.51041674613953,68.86868686868672,2787,0
29,29,623,84.99737930297852,108.86868686868668,2589,0
30,30,622,86.60926580429077,29.676767676767632,2981,0
31,31,620,91.96624040603638,69.07070707070696,2786,0
32,32,629,93.56592440605164,30.68686868686872,2976,0
33,33,619,94.98051428794861,37.151515151515206,2944,0
34,34,632,100.35174989700317,52.10101010101003,2870,0
35,35,627,101.79974722862244,50.48484848484857,2878,0
36,36,620,103.23220038414001,53.71717171717157,2862,0
37,37,628,104.78414940834045,58.767676767676654,2837,0
38,38,615,110.06754636764526,59.57575757575778,2833,0
39,39,611,111.54001569747925,66.84848484848501,2797,0
40,40,617,113.05107688903809,60.1818181818181,2830,0
41,41,614,118.49389433860779,71.29292929292913,2775,0
42,42,605,120.14928221702576,50.08080808080821,2880,0
43,43,613,121.61252737045288,42.60606060606052,2917,0
44,44,610,126.95068264007568,73.51515151515147,2764,0
45,45,611,128.42182326316833,14.525252525252428,3056,0
46,46,612,129.80441188812256,61.39393939393936,2824,0
47,47,616,131.1918716430664,75.33333333333341,2755,0
48,48,621,136.32224988937378,65.63636363636371,2803,0
49,49,620,137.80436253547668,75.33333333333331,2755,0
50,50,621,139.39583015441895,86.040404040404,2702,0
51,51,611,144.70465230941772,24.62626262626263,3006,0
52,52,619,146.1063938140869,45.43434343434347,2903,0
53,53,618,147.55275917053223,66.04040404040406,2801,0
54,54,617,152.90479469299316,34.72727272727256,2956,0
55,55,615,154.35997700691223,73.9191919191917,2762,0
56,56,619,155.87378811836243,54.525252525252554,2858,0
57,57,616,157.41824078559875,96.14141414141412,2652,0
58,58,611,162.7643039226532,64.22222222222219,2810,0
59,59,617,164.28946113586426,49.07070707070699,2885,0
60,60,614,165.6907660961151,46.646464646464786,2897,0
61,61,621,171.12139558792114,91.49494949494928,2675,0
62,62,622,172.6083710193634,67.85858585858584,2792,0
63,63,619,174.10737347602844,44.22222222222217,2909,0
64,64,614,179.4189372062683,102.00000000000004,2623,0
65,65,615,180.89709973335266,81.39393939393933,2725,0
66,66,613,182.36919617652893,76.74747474747467,2748,0
67,67,610,183.96834802627563,63.616161616161705,2813,0
68,68,618,189.07724571228027,75.3333333333336,2755,0
69,69,618,190.56132340431213,16.34343434343434,3047,0
70,70,621,191.9762740135193,56.343434343434396,2849,0
71,71,610,197.30820608139038,13.515151515151569,3061,0
72,72,616,198.68929767608643,69.27272727272742,2785,0
