,episode,timesteps,time,reward,makespan,model_id
0,0,706,3.114049196243286,-5.616161616161673,3003,0
1,1,691,3.9365854263305664,0.040404040403954955,2975,0
2,2,693,7.965258359909058,-8.04040404040414,3015,0
3,3,684,8.738289594650269,43.87878787878765,2758,0
4,4,681,9.480780839920044,2.060606060606002,2965,0
5,5,671,13.286622047424316,1.25252525252521,2969,0
6,6,655,14.000631093978882,20.24242424242425,2875,0
7,7,650,14.712098598480225,-5.414141414141451,3002,0
8,8,650,15.41428279876709,48.12121212121217,2737,0
9,9,663,19.167205572128296,39.83838383838377,2778,0
10,10,651,19.877827405929565,18.82828282828273,2882,0
11,11,648,20.58620548248291,26.505050505050455,2844,0
12,12,649,24.246766567230225,21.656565656565512,2868,0
13,13,647,24.95581817626953,-16.727272727272812,3058,0
14,14,638,25.64777970314026,-4.202020202020336,2996,0
15,15,642,29.387322425842285,19.03030303030304,2881,0
16,16,637,30.074467182159424,23.070707070707073,2861,0
17,17,642,30.767350673675537,23.474747474747428,2859,0
18,18,636,34.4827663898468,35.3939393939393,2800,0
19,19,623,35.15667366981506,63.67676767676771,2660,0
20,20,628,35.83963990211487,44.48484848484834,2755,0
21,21,632,39.622872829437256,46.90909090909094,2743,0
22,22,637,40.31837582588196,66.90909090909093,2644,0
23,23,627,41.00886654853821,38.4242424242426,2785,0
24,24,624,41.6906578540802,8.323232323232284,2934,0
25,25,630,45.373424768447876,21.656565656565686,2868,0
26,26,635,46.05752992630005,44.88888888888888,2753,0
27,27,627,46.73999500274658,36.404040404040394,2795,0
28,28,623,50.49287509918213,59.43434343434341,2681,0
29,29,629,51.18034529685974,28.72727272727282,2833,0
30,30,624,51.86050987243652,69.93939393939394,2629,0
31,31,617,55.58626699447632,26.909090909090864,2842,0
32,32,622,56.30518293380737,46.909090909090835,2743,0
33,33,620,57.011088371276855,31.151515151515085,2821,0
34,34,630,60.74612736701965,50.74747474747484,2724,0
35,35,629,61.442177295684814,-6.626262626262751,3008,0
36,36,631,62.12907266616821,20.848484848484922,2872,0
37,37,628,62.810200929641724,24.080808080808197,2856,0
38,38,617,66.51568818092346,-9.656565656565704,3023,0
39,39,621,67.19015407562256,57.21212121212124,2692,0
40,40,617,67.86116290092468,68.32323232323235,2637,0
41,41,625,71.50848126411438,19.636363636363697,2878,0
42,42,624,72.18635582923889,42.86868686868671,2763,0
43,43,626,72.86460256576538,49.53535353535362,2730,0
44,44,622,76.59757947921753,-1.9797979797978744,2985,0
45,45,625,77.27427959442139,-13.69696969696957,3043,0
46,46,622,77.9518473148346,22.060606060606002,2866,0
47,47,623,78.62738990783691,18.020202020201868,2886,0
48,48,620,82.34780526161194,29.737373737373744,2828,0
49,49,626,83.03107976913452,42.6666666666666,2764,0
50,50,630,83.71317386627197,8.727272727272851,2932,0
51,51,615,87.41636228561401,18.020202020202042,2886,0
52,52,621,88.09117984771729,33.575757575757564,2809,0
53,53,617,88.7624192237854,22.26262626262629,2865,0
54,54,620,92.415447473526,18.222222222222207,2885,0
55,55,620,93.08799076080322,-13.49494949494955,3042,0
56,56,619,93.7598671913147,57.21212121212107,2692,0
57,57,611,97.47334218025208,25.898989898989935,2847,0
58,58,605,98.14641952514648,60.04040404040404,2678,0
59,59,610,98.80928230285645,7.9191919191919755,2936,0
60,60,614,99.47587895393372,38.22222222222234,2786,0
61,61,619,103.2030463218689,-16.12121212121223,3055,0
62,62,615,103.86852741241455,62.060606060606,2668,0
63,63,614,104.5315637588501,75.19191919191924,2603,0
64,64,612,108.25778436660767,53.57575757575769,2710,0
65,65,626,108.9361641407013,52.565656565656425,2715,0
66,66,623,109.61502742767334,-13.696969696969575,3043,0
67,67,615,113.33614325523376,24.484848484848435,2854,0
68,68,630,114.03306031227112,6.303030303030278,2944,0
69,69,618,114.70533919334412,40.84848484848478,2773,0
70,70,622,115.38243794441223,24.686868686868678,2853,0
71,71,621,119.20034074783325,-4.404040404040543,2997,0
72,72,622,119.87410593032837,33.57575757575767,2809,0
73,73,610,120.53526759147644,80.64646464646464,2576,0
74,74,615,124.2019875049591,55.19191919191937,2702,0
75,75,611,124.86521124839783,55.19191919191921,2702,0
76,76,610,125.53150725364685,-10.666666666666705,3028,0
77,77,611,129.2682502269745,56.40404040404037,2696,0
78,78,610,129.93521165847778,70.34343434343432,2627,0
79,79,612,130.605881690979,28.323232323232354,2835,0
80,80,606,131.26226019859314,59.03030303030284,2683,0
81,81,609,134.97481966018677,50.34343434343458,2726,0
82,82,607,135.6629090309143,27.111111111111168,2841,0
83,83,605,136.31861567497253,-3.5959595959594255,2993,0
84,84,614,140.10161781311035,46.707070707070656,2744,0
85,85,612,140.76679229736328,68.7272727272728,2635,0
86,86,608,141.4338767528534,50.949494949495,2723,0
87,87,619,142.1144735813141,20.4444444444445,2874,0
88,88,608,145.82207107543945,41.05050505050508,2772,0
89,89,613,146.4941325187683,10.54545454545442,2923,0
90,90,611,147.15909433364868,53.17171717171713,2712,0
91,91,607,150.86656403541565,37.212121212121055,2791,0
92,92,606,151.53309798240662,38.62626262626255,2784,0
93,93,612,152.20585894584656,20.040404040404045,2876,0
94,94,608,155.98700952529907,-14.101010101010127,3045,0
95,95,611,156.64828729629517,27.71717171717171,2838,0
96,96,609,157.31037855148315,-16.32323232323231,3056,0
97,97,610,157.97194910049438,3.474747474747458,2958,0
98,98,615,161.72209763526917,56.40404040404045,2696,0
99,99,617,162.3935043811798,65.09090909090935,2653,0
100,100,605,163.0524935722351,29.737373737373677,2828,0
101,101,609,166.8427848815918,46.101010101009905,2747,0
102,102,609,167.50932478904724,62.060606060605934,2668,0
103,103,621,168.18880820274353,29.333333333333307,2830,0
104,104,616,171.9313142299652,45.49494949494945,2750,0
105,105,607,172.6011393070221,-3.5959595959597523,2993,0
106,106,608,173.26096057891846,38.22222222222228,2786,0
107,107,604,173.92383980751038,42.060606060605906,2767,0
108,108,604,177.64124488830566,49.131313131313206,2732,0
109,109,611,178.3096318244934,26.909090909091027,2842,0
