#{"t_start": 1670435087.5449636, "env_id": "jss-v1"}
r,l,t,episode_makespan
1.232323,601,463.673772,3053
40.828283,602,467.257719,2857
40.626263,602,467.903414,2858
-23.414141,600,468.543241,3175
25.474747,601,472.339315,2933
57.393939,602,472.983095,2775
48.505051,604,473.627182,2819
29.919192,601,474.269362,2911
11.535354,602,477.862421,3002
2.646465,604,478.508649,3046
40.626263,600,479.149086,2858
48.707071,603,482.814082,2818
39.010101,603,483.459157,2866
79.212121,601,484.101599,2667
68.10101,601,487.761454,2722
68.909091,600,488.407469,2718
68.909091,602,489.050449,2718
52.545455,601,489.693929,2799
74.363636,601,493.314874,2691
61.636364,603,493.965749,2754
59.212121,600,494.60617,2766
78.606061,600,498.303647,2670
18.20202,600,498.948343,2969
48.707071,600,499.592281,2818
39.212121,600,500.236472,2865
30.727273,602,503.883327,2907
51.939394,602,504.529159,2802
53.959596,600,505.173919,2792
57.191919,601,508.873856,2776
40.626263,600,509.516878,2858
38.40404,600,510.162363,2869
50.525253,601,513.819911,2809
66.484848,602,514.47099,2730
64.262626,600,515.115342,2741
5.474747,600,515.759599,3032
44.666667,601,519.40326,2838
69.717172,601,520.048407,2714
52.545455,600,520.711196,2799
33.757576,600,524.311683,2892
55.979798,600,524.960629,2782
18.0,600,525.611331,2970
74.767677,601,526.261039,2689
20.626263,601,529.871602,2957
37.191919,600,530.522011,2875
38.606061,600,531.170854,2868
41.434343,602,534.903885,2854
64.868687,600,535.552919,2738
64.464646,600,536.201915,2740
60.424242,600,539.98263,2760
53.757576,600,540.653016,2793
69.111111,602,541.305659,2717
54.363636,601,541.958785,2790
20.222222,600,545.658532,2959
43.454545,601,546.309557,2844
35.777778,600,546.985257,2882
83.454545,601,550.654412,2646
73.555556,601,551.304198,2695
28.909091,600,551.954863,2916
43.656566,604,552.609702,2843
46.686869,600,556.292609,2828
56.989899,600,556.942957,2777
61.232323,600,557.586933,2756
33.757576,600,561.274968,2892
50.525253,600,561.916296,2809
71.535354,600,562.563575,2705
25.070707,601,563.22345,2935
50.121212,601,566.865941,2811
34.161616,600,567.507189,2890
51.737374,600,568.149066,2803
68.505051,601,571.928024,2720
82.646465,601,572.578429,2650
38.0,600,573.226461,2871
35.373737,600,576.932126,2884
49.111111,600,577.580807,2816
60.626263,600,578.22141,2759
44.464646,600,578.897038,2839
0.828283,600,582.611495,3055
56.383838,600,583.253376,2780
40.626263,601,583.927409,2858
65.474747,600,587.597746,2735
56.989899,600,588.245351,2777
50.525253,600,588.89176,2809
52.141414,601,589.539594,2801
98.808081,600,593.165285,2570
76.787879,600,593.814135,2679
68.10101,600,594.462091,2722
42.646465,600,598.175636,2848
48.10101,602,598.81859,2821
59.414141,600,599.458178,2765
36.383838,601,603.218676,2879
48.909091,600,603.863605,2817
65.878788,602,604.512061,2733
66.484848,601,605.159449,2730
81.030303,600,608.827257,2658
41.636364,600,609.473673,2853
93.555556,600,610.121262,2596
28.10101,600,613.768551,2920
51.333333,602,614.417615,2805
77.393939,600,615.06373,2676
59.616162,601,615.707288,2764
74.565657,604,619.416381,2690
60.626263,603,620.067488,2759
68.505051,602,620.71661,2720
51.131313,601,624.500234,2806
54.161616,600,625.148207,2791
30.727273,601,625.799168,2907
65.272727,602,629.536719,2736
31.535354,601,630.190565,2903
81.232323,600,630.83057,2657
26.686869,600,631.477683,2927
47.69697,602,635.186509,2823
74.767677,600,635.836149,2689
72.141414,600,636.48618,2702
30.121212,601,640.220558,2910
41.838384,601,640.867864,2852
57.191919,602,641.513524,2776
32.343434,600,642.157262,2899
57.191919,601,645.838313,2776
65.272727,602,646.481611,2736
53.555556,601,647.125759,2794
33.959596,600,650.734997,2891
40.020202,600,651.377189,2861
40.626263,600,652.019059,2858
52.949495,600,652.663034,2797
54.565657,600,656.384448,2789
81.636364,600,657.032279,2655
28.707071,600,657.67762,2917
31.131313,600,661.36357,2905
51.939394,601,662.010603,2802
30.323232,600,662.658925,2909
45.272727,600,666.362288,2835
40.626263,600,667.009123,2858
64.262626,600,667.654274,2741
64.464646,600,668.300572,2740
48.10101,600,671.948452,2821
23.252525,600,672.594869,2944
56.989899,601,673.239147,2777
83.858586,600,676.96318,2644
45.070707,600,677.608941,2836
64.262626,600,678.254468,2741
76.787879,601,678.925195,2679
47.89899,600,682.655301,2822
39.616162,600,683.300091,2863
54.767677,600,683.955908,2788
40.828283,600,687.666096,2857
87.090909,600,688.312939,2628
56.787879,600,688.986166,2778
27.292929,600,692.639871,2924
50.727273,603,693.288439,2808
40.222222,602,693.936553,2860
75.777778,600,694.582542,2684
49.313131,600,698.258019,2815
45.474747,600,698.901157,2834
72.141414,600,699.542693,2702
42.040404,600,703.214885,2851
85.676768,600,703.856919,2635
52.141414,600,704.500418,2801
66.686869,601,705.143252,2729
44.060606,600,708.824958,2841
31.737374,601,709.473557,2902
38.606061,601,710.118721,2868
70.727273,600,713.974869,2709
57.79798,601,714.621146,2773
46.080808,600,715.27272,2831
63.858586,600,718.933051,2743
43.252525,601,719.583262,2845
71.939394,600,720.233369,2703
62.646465,600,720.883794,2749
63.454545,600,724.546638,2745
47.090909,600,725.193889,2826
41.838384,601,725.837274,2852
62.040404,600,729.638381,2752
38.20202,600,730.282152,2870
43.050505,601,730.926659,2846
41.030303,601,731.568812,2856
67.292929,601,735.213551,2726
69.313131,600,735.855453,2716
69.717172,600,736.501985,2714
48.707071,601,740.161306,2818
84.868687,600,740.811476,2639
69.313131,600,741.463418,2716
44.262626,600,742.115799,2840
56.989899,601,745.914349,2777
84.262626,600,746.556668,2642
85.676768,600,747.198832,2635
74.767677,601,750.922737,2689
55.979798,600,751.565131,2782
54.161616,600,752.213059,2791
74.161616,603,755.99416,2692
40.626263,602,756.646039,2858
76.585859,602,757.294392,2680
79.616162,600,757.944255,2665
76.989899,602,761.711389,2678
57.79798,602,762.364222,2773
82.646465,601,763.008322,2650
64.262626,600,766.71288,2741
61.030303,603,767.357908,2757
104.464646,600,768.006271,2542
48.30303,603,768.658741,2820
88.909091,601,772.399654,2619
78.20202,601,773.070933,2672
49.515152,600,773.744232,2814
76.585859,604,777.425129,2680
88.505051,600,778.068826,2621
42.242424,600,778.746962,2850
35.777778,601,782.491854,2882
63.050505,602,783.140448,2747
55.979798,602,783.789076,2782
56.585859,603,784.444087,2779
21.434343,604,788.206776,2953
60.424242,603,788.854053,2760
55.575758,601,789.499025,2784
80.020202,602,793.22709,2663
58.808081,604,793.877326,2768
48.707071,602,794.531228,2818
83.656566,602,795.181464,2645
63.454545,604,798.931239,2745
-3.212121,600,799.578985,3075
61.636364,603,800.225544,2754
77.191919,601,804.035457,2677
53.757576,601,804.680097,2793
68.30303,601,805.324644,2721
57.191919,600,809.11357,2776
66.484848,601,809.765871,2730
30.121212,603,810.415206,2910
79.616162,602,811.058063,2665
20.222222,608,814.837919,2959
52.545455,602,815.482263,2799
77.393939,608,816.131214,2676
87.69697,607,819.810796,2625
47.090909,604,820.464794,2826
74.767677,607,821.12337,2689
59.616162,603,821.803521,2764
48.707071,609,825.476351,2818
50.727273,603,826.124645,2808
63.050505,602,826.77136,2747
58.808081,601,830.520521,2768
44.262626,600,831.168173,2840
60.222222,602,831.811819,2761
75.777778,606,835.498112,2684
32.141414,603,836.144583,2900
51.535354,604,836.794663,2804
47.090909,602,837.442085,2826
68.707071,610,841.234741,2719
49.515152,608,841.887773,2814
50.121212,611,842.543422,2811
75.171717,610,846.094416,2687
28.30303,611,846.752183,2919
25.676768,622,847.418557,2932
19.010101,616,851.099,2965
58.606061,621,851.766482,2769
53.555556,612,852.423114,2794
46.888889,612,853.079823,2827
33.555556,608,856.70702,2893
44.666667,617,857.369379,2838
55.777778,611,858.024271,2783
51.333333,615,861.794826,2805
17.191919,617,862.457365,2974
41.232323,615,863.119147,2855
33.757576,605,866.790845,2892
49.515152,611,867.450799,2814
52.343434,611,868.104429,2800
54.363636,612,868.764634,2790
65.272727,607,872.521812,2736
72.141414,604,873.171336,2702
70.121212,609,873.826203,2712
13.757576,606,877.511246,2991
77.59596,608,878.161786,2675
45.474747,610,878.815333,2834
59.616162,602,879.462325,2764
89.515152,618,883.150237,2616
72.343434,611,883.803319,2701
57.59596,615,884.459383,2774
35.777778,612,888.207505,2882
39.616162,611,888.861263,2863
62.040404,615,889.518049,2752
62.646465,609,893.257049,2749
7.69697,620,893.922214,3021
68.30303,618,894.585833,2721
43.454545,606,895.236647,2844
54.565657,612,898.915782,2789
30.727273,610,899.572154,2907
57.191919,614,900.229706,2776
40.626263,605,903.971948,2858
27.494949,614,904.662087,2923
58.808081,611,905.317636,2768
43.252525,614,909.02147,2845
71.939394,611,909.678294,2703
39.616162,615,910.339147,2863
20.222222,605,910.992328,2959
56.383838,602,914.67474,2780
48.30303,609,915.331926,2820
60.828283,602,915.980348,2758
43.252525,617,919.723319,2845
36.787879,606,920.374411,2877
23.858586,614,921.03092,2941
54.969697,611,924.738449,2787
54.969697,609,925.394423,2787
49.515152,610,926.052466,2814
59.414141,609,926.706869,2765
25.878788,611,930.328633,2931
39.818182,608,930.985552,2862
49.515152,606,931.637016,2814
49.515152,609,935.222625,2814
77.79798,600,935.870302,2674
60.626263,608,936.523505,2759
23.050505,601,940.199887,2945
42.040404,607,940.884704,2851
60.020202,608,941.537311,2762
40.424242,605,942.187963,2859
46.484848,620,945.900959,2829
82.242424,604,946.550565,2652
25.474747,606,947.201747,2933
24.868687,613,950.971731,2936
63.656566,604,951.655895,2744
37.59596,608,952.307702,2873
31.333333,613,952.964026,2904
23.858586,607,956.664418,2941
24.262626,604,957.311511,2939
66.282828,609,957.962981,2731
54.969697,607,961.636889,2787
60.626263,615,962.29712,2759
51.333333,616,962.958611,2805
25.676768,607,966.621284,2932
63.656566,603,967.269261,2744
56.989899,613,967.930275,2777
61.232323,615,968.593683,2756
57.191919,610,972.302894,2776
27.494949,617,972.962149,2923
31.737374,603,973.608219,2902
67.89899,608,977.397657,2723
18.606061,602,978.04407,2967
43.656566,608,978.696296,2843
67.292929,610,982.466952,2726
23.858586,605,983.11935,2941
15.575758,609,983.773269,2982
36.787879,608,984.427682,2877
18.606061,604,988.037907,2967
27.090909,604,988.687689,2925
50.727273,602,989.331518,2808
66.484848,609,993.121707,2730
53.757576,607,993.775372,2793
30.121212,612,994.433918,2910
53.555556,605,998.152364,2794
42.444444,607,998.815437,2849
51.535354,609,999.472243,2804
63.656566,611,1000.128494,2744
60.222222,611,1003.867241,2761
50.929293,608,1004.520066,2807
45.676768,611,1005.176365,2833
-1.79798,615,1008.929188,3068
6.686869,610,1009.581823,3026
16.181818,604,1010.231293,2979
53.353535,606,1010.881281,2795
4.464646,612,1014.629672,3037
36.383838,606,1015.27855,2879
35.979798,608,1015.927654,2881
33.555556,609,1019.604697,2893
26.686869,604,1020.250523,2927
53.151515,611,1020.906718,2796
48.707071,615,1024.666621,2818
50.121212,606,1025.319099,2811
61.030303,609,1025.978175,2757
21.636364,606,1026.631203,2952
53.555556,608,1030.362108,2794
45.878788,613,1031.021731,2832
31.939394,614,1031.682789,2901
48.505051,623,1035.375273,2819
33.151515,620,1036.042621,2895
42.242424,613,1036.705176,2850
50.727273,610,1040.34953,2808
16.181818,615,1041.011666,2979
7.89899,625,1041.682822,3020
-1.59596,611,1042.341519,3067
30.727273,617,1046.050174,2907
55.373737,624,1046.724559,2785
32.545455,613,1047.383356,2898
79.616162,613,1051.121564,2665
57.79798,618,1051.78522,2773
51.535354,629,1052.460855,2804
19.616162,620,1056.213322,2962
3.252525,613,1056.873067,3043
60.828283,613,1057.532174,2758
36.383838,619,1058.198883,2879
87.090909,611,1061.941995,2628
7.292929,622,1062.611289,3023
42.444444,615,1063.274853,2849
67.89899,607,1067.017233,2723
13.555556,614,1067.677748,2992
76.585859,607,1068.330808,2680
18.40404,608,1072.080795,2968
33.555556,620,1072.744417,2893
41.030303,607,1073.393948,2856
37.79798,604,1074.04228,2872
49.919192,616,1077.756359,2812
14.363636,619,1078.418656,2988
31.333333,618,1079.088364,2904
12.545455,612,1082.819699,2997
47.69697,607,1083.471926,2823
69.515152,607,1084.120278,2715
45.878788,612,1087.811938,2832
16.787879,609,1088.483432,2976
47.090909,614,1089.17938,2826
47.494949,614,1089.856358,2824
-31.090909,612,1093.497786,3213
49.919192,607,1094.158817,2812
30.525253,614,1094.819371,2908
33.959596,626,1098.516306,2891
80.828283,616,1099.204424,2659
67.89899,622,1099.870274,2723
75.777778,613,1103.565842,2684
78.20202,608,1104.220229,2672
45.070707,622,1104.885144,2836
5.474747,620,1105.547889,3032
80.222222,608,1109.264731,2662
61.838384,617,1109.928394,2753
11.737374,611,1110.586485,3001
19.818182,616,1114.22886,2961
15.171717,614,1114.888484,2984
-11.090909,622,1115.554678,3114
29.515152,609,1119.239689,2913
66.282828,608,1119.893408,2731
53.959596,609,1120.546576,2792
32.747475,618,1121.208722,2897
19.414141,611,1124.938535,2963
57.79798,612,1125.596364,2773
42.848485,620,1126.259036,2847
46.282828,608,1129.941355,2830
52.141414,614,1130.603576,2801
15.979798,607,1131.257248,2980
45.272727,609,1134.952988,2835
23.858586,613,1135.611884,2941
48.707071,608,1136.26619,2818
24.464646,612,1136.923155,2938
50.323232,608,1140.571846,2810
57.59596,607,1141.225263,2774
14.969697,617,1141.890666,2985
68.505051,611,1145.544321,2720
62.444444,608,1146.197663,2750
27.292929,603,1146.848577,2924
54.767677,612,1150.583583,2788
43.858586,618,1151.252681,2842
-10.686869,609,1151.907798,3112
32.141414,618,1152.575209,2900
13.151515,608,1156.264532,2994
66.686869,608,1156.917517,2729
34.767677,609,1157.573282,2887
62.646465,609,1161.301238,2749
45.676768,608,1161.95672,2833
45.272727,608,1162.611171,2835
17.393939,604,1166.339373,2973
36.787879,604,1167.00484,2877
17.393939,616,1167.663525,2973
-2.40404,614,1168.321537,3071
5.676768,605,1171.994261,3031
65.676768,609,1172.648536,2734
39.010101,609,1173.301049,2866
50.727273,608,1177.01849,2808
60.222222,609,1177.671331,2761
37.59596,604,1178.319325,2873
30.525253,617,1178.98,2908
62.040404,613,1182.689399,2752
39.010101,605,1183.337652,2866
30.525253,603,1183.982671,2908
38.0,602,1187.704201,2871
87.090909,612,1188.359761,2628
70.929293,605,1189.008217,2708
42.646465,613,1192.763025,2848
81.434343,606,1193.411629,2656
53.757576,606,1194.060886,2793
61.232323,606,1194.710458,2756
70.525253,605,1198.511778,2710
75.373737,606,1199.164006,2686
56.383838,604,1199.813538,2780
53.959596,610,1203.599768,2792
44.464646,608,1204.254086,2839
25.474747,608,1204.910013,2933
58.808081,604,1208.603431,2768
60.222222,604,1209.258383,2761
-7.050505,603,1209.90527,3094
37.79798,607,1210.556086,2872
-58.565657,614,1214.229601,3349
32.747475,606,1214.883886,2897
35.979798,615,1215.544599,2881
17.393939,605,1219.285432,2973
23.656566,609,1219.938673,2942
27.69697,607,1220.589546,2922
36.181818,609,1221.241321,2880
22.444444,616,1224.921276,2948
18.606061,608,1225.571823,2967
61.030303,602,1226.219132,2757
53.959596,612,1229.975895,2792
7.69697,613,1230.635449,3021
50.121212,606,1231.284155,2811
-2.606061,610,1234.98164,3072
78.40404,603,1235.626338,2671
22.040404,602,1236.269896,2950
54.363636,603,1236.916708,2790
28.10101,604,1240.557573,2920
58.20202,609,1241.212276,2771
36.383838,603,1241.861057,2879
60.020202,605,1245.609071,2762
66.484848,608,1246.260862,2730
52.343434,608,1246.913338,2800
45.878788,603,1250.549902,2832
50.323232,616,1251.212614,2810
59.414141,605,1251.859718,2765
38.40404,608,1252.509973,2869
85.070707,603,1256.213618,2638
42.040404,610,1256.869598,2851
45.474747,608,1257.519765,2834
67.69697,613,1261.294008,2724
1.030303,604,1261.94432,3054
42.242424,609,1262.602388,2850
59.616162,602,1263.250567,2764
36.585859,607,1266.981224,2878
88.10101,606,1267.631187,2623
64.464646,609,1268.28489,2740
1.838384,610,1271.947245,3050
51.939394,609,1272.601656,2802
31.131313,602,1273.249899,2905
28.707071,611,1277.032213,2917
13.757576,619,1277.698757,2991
40.020202,606,1278.34762,2861
9.919192,613,1279.003112,3010
19.414141,608,1282.698133,2963
61.232323,611,1283.355109,2756
59.818182,615,1284.016551,2763
37.393939,607,1287.806526,2874
50.121212,610,1288.460696,2811
59.616162,609,1289.112572,2764
48.10101,611,1292.794425,2821
45.070707,622,1293.461055,2836
22.646465,608,1294.1142,2947
69.919192,612,1294.770341,2713
32.141414,612,1298.511154,2900
35.777778,613,1299.170615,2882
74.161616,602,1299.817565,2692
31.333333,602,1303.446636,2904
54.969697,606,1304.099211,2787
39.010101,605,1304.751002,2866
30.929293,606,1308.451791,2906
66.484848,602,1309.103551,2730
60.828283,604,1309.75205,2758
43.656566,604,1310.401687,2843
8.909091,605,1314.131894,3015
58.40404,602,1314.777294,2770
53.555556,604,1315.424278,2794
52.747475,605,1319.145872,2798
57.79798,606,1319.795222,2773
56.787879,604,1320.442418,2778
37.79798,601,1321.090192,2872
58.0,606,1324.841837,2772
24.060606,607,1325.491144,2940
61.434343,604,1326.139625,2755
48.707071,609,1329.810915,2818
7.494949,601,1330.454995,3022
22.040404,608,1331.10783,2950
64.868687,605,1334.761291,2738
14.363636,603,1335.41012,2988
50.929293,603,1336.056602,2807
72.545455,604,1336.703958,2700
52.747475,608,1340.436534,2798
60.424242,602,1341.108945,2760
39.818182,606,1341.759057,2862
48.10101,612,1345.526695,2821
41.232323,602,1346.174274,2855
13.151515,607,1346.824927,2994
86.686869,606,1347.473588,2630
35.373737,611,1351.25169,2884
35.171717,609,1351.90453,2885
69.515152,607,1352.555947,2715
82.040404,609,1356.181338,2653
25.070707,606,1356.830541,2935
36.383838,608,1357.480513,2879
58.40404,612,1361.255476,2770
52.545455,607,1361.907877,2799
61.434343,616,1362.568465,2755
38.808081,610,1363.224701,2867
56.383838,615,1366.911739,2780
47.292929,608,1367.563741,2825
79.414141,612,1368.218583,2666
72.343434,609,1371.847011,2701
76.989899,620,1372.513595,2678
17.79798,609,1373.168123,2971
87.89899,611,1376.934097,2624
64.464646,612,1377.592074,2740
62.040404,609,1378.249815,2752
20.020202,608,1378.90533,2960
54.565657,612,1382.61254,2789
46.484848,625,1383.279268,2829
55.979798,610,1383.93122,2782
55.171717,608,1387.66628,2786
72.747475,607,1388.341396,2699
36.787879,611,1388.997956,2877
21.838384,608,1392.722142,2951
42.848485,606,1393.373092,2847
44.060606,608,1394.030777,2841
51.737374,608,1394.684913,2803
55.373737,603,1398.418714,2785
58.606061,613,1399.075,2769
65.676768,607,1399.72541,2734
74.767677,611,1403.42752,2689
77.191919,605,1404.080073,2677
56.383838,607,1404.733027,2780
74.565657,606,1408.351849,2690
36.181818,606,1409.011521,2880
55.979798,601,1409.663452,2782
