#{"t_start": 1670430589.468036, "env_id": "jss-v1"}
r,l,t,episode_makespan
18.949495,607,570.53052,2864
36.323232,602,574.107163,2778
58.949495,603,574.752593,2666
28.040404,607,575.40186,2819
40.767677,606,576.056275,2756
12.282828,608,579.589123,2897
60.969697,605,580.238678,2656
49.252525,605,580.888237,2714
-1.454545,610,584.514639,2965
5.212121,611,585.169612,2932
49.252525,612,585.8251,2714
40.363636,602,589.537109,2758
29.050505,607,590.187165,2814
3.79798,607,590.834323,2939
19.555556,602,591.479073,2861
69.858586,608,595.010357,2612
26.626263,605,595.656769,2826
-11.959596,608,596.307119,3017
-11.151515,606,599.958502,3013
-18.828283,608,600.609749,3051
26.020202,616,601.271655,2829
-7.919192,606,604.812599,2997
25.414141,606,605.470923,2832
-1.858586,606,606.120179,2967
42.585859,606,606.770545,2747
35.313131,608,610.396744,2783
66.424242,604,611.041147,2629
5.010101,606,611.686931,2933
31.878788,603,615.184416,2800
-2.262626,608,615.836048,2969
54.10101,612,616.488428,2690
42.181818,608,617.13639,2749
13.292929,608,620.842435,2892
34.30303,611,621.496531,2788
14.707071,602,622.14278,2885
46.020202,605,625.639901,2730
73.89899,607,626.291723,2592
20.969697,606,626.941284,2854
59.959596,605,630.419864,2661
19.353535,608,631.072025,2862
37.939394,603,631.718554,2770
32.080808,605,632.36776,2799
53.494949,603,635.994513,2693
1.575758,606,636.642496,2950
56.121212,607,637.289918,2680
44.606061,607,640.907196,2737
63.59596,605,641.556579,2643
4.0,606,642.207608,2938
59.151515,609,645.807511,2665
38.949495,609,646.480049,2765
41.777778,604,647.135365,2751
54.707071,611,647.798552,2687
25.010101,605,651.418233,2834
46.020202,605,652.074622,2730
48.040404,607,652.73205,2720
45.414141,604,656.403975,2733
61.171717,603,657.060826,2655
53.292929,602,657.710751,2694
-2.666667,605,658.365687,2971
10.868687,603,662.08386,2904
49.252525,603,662.730726,2714
-10.141414,603,663.378532,3008
44.20202,601,666.996773,2739
34.707071,603,667.644195,2786
75.515152,606,668.295809,2584
77.131313,601,671.950753,2576
41.373737,602,672.614021,2753
46.222222,603,673.267045,2729
8.848485,605,673.916694,2914
-1.252525,604,677.536621,2964
7.838384,605,678.185222,2919
66.020202,602,678.832576,2631
-12.161616,604,682.447945,3018
27.838384,602,683.095263,2820
56.727273,606,683.745313,2677
63.393939,603,684.394832,2644
74.10101,601,687.947941,2591
45.010101,601,688.597342,2735
69.858586,602,689.243696,2612
71.272727,603,692.904326,2605
46.424242,601,693.556451,2728
17.535354,603,694.210991,2871
58.343434,600,697.86475,2669
44.20202,601,698.511755,2739
38.545455,602,699.160447,2767
16.121212,604,699.807178,2878
38.141414,600,703.381829,2769
16.525253,600,704.024222,2876
84.0,600,704.665892,2542
21.979798,601,708.273598,2849
-13.373737,602,708.919644,3024
12.888889,601,709.563631,2894
42.787879,601,710.20707,2746
44.20202,602,713.82054,2739
44.40404,604,714.469339,2738
47.030303,603,715.112779,2725
71.676768,606,718.64421,2603
54.10101,601,719.285491,2690
28.444444,604,719.931895,2817
34.909091,601,723.540086,2785
55.717172,603,724.189184,2682
35.313131,601,724.831536,2783
42.181818,608,725.479086,2749
75.919192,603,729.118236,2582
15.313131,603,729.76636,2882
63.59596,605,730.416467,2643
39.959596,603,734.062452,2760
60.161616,603,734.707302,2660
73.69697,605,735.352947,2593
60.363636,610,736.013449,2659
26.626263,603,739.667514,2826
52.080808,604,740.315187,2700
37.737374,605,740.960962,2771
83.191919,605,744.631742,2546
42.585859,604,745.284587,2747
83.79798,601,745.933986,2543
64.0,604,749.558359,2641
54.707071,604,750.21358,2687
26.626263,604,750.863893,2826
49.858586,604,751.515046,2711
38.747475,601,755.238384,2766
32.484848,604,755.891682,2797
62.181818,602,756.541334,2650
-3.878788,603,760.106586,2977
50.060606,601,760.749113,2710
-2.464646,601,761.397118,2970
-36.20202,608,762.047648,3137
26.222222,600,765.622888,2828
63.393939,601,766.266473,2644
56.121212,603,766.912203,2680
81.373737,602,770.434735,2555
66.222222,603,771.077569,2630
28.242424,602,771.727937,2818
44.808081,601,775.328696,2736
44.0,602,775.980401,2740
61.373737,601,776.628983,2654
39.757576,600,777.275427,2761
31.676768,601,780.917732,2801
22.181818,600,781.559181,2848
30.464646,600,782.199886,2807
3.393939,602,785.691203,2941
5.818182,601,786.335001,2929
34.707071,600,786.977156,2786
29.656566,603,787.621575,2811
37.131313,601,791.251355,2774
61.171717,600,791.894565,2655
44.808081,601,792.545515,2736
56.929293,601,796.150153,2676
38.343434,600,796.792114,2768
46.828283,601,797.436605,2726
60.767677,600,801.0804,2657
35.111111,600,801.728481,2784
34.10101,601,802.370535,2789
44.808081,601,803.015048,2736
46.020202,601,806.593219,2730
83.393939,600,807.235563,2545
15.919192,600,807.878856,2879
-13.777778,600,811.494781,3026
13.090909,600,812.139412,2893
49.656566,600,812.78323,2712
23.79798,600,813.426362,2840
36.929293,601,816.90434,2775
65.818182,600,817.544868,2632
30.666667,600,818.186879,2806
40.363636,600,821.802525,2758
21.171717,601,822.44694,2853
41.373737,600,823.089246,2753
44.40404,600,826.590759,2738
45.414141,600,827.244531,2733
39.959596,601,827.890234,2760
36.323232,600,828.532699,2778
41.373737,600,832.056659,2753
50.464646,601,832.699849,2708
33.292929,602,833.344506,2793
20.161616,601,836.986124,2858
28.242424,600,837.62922,2818
69.050505,600,838.269813,2616
35.717172,601,838.913168,2781
43.59596,600,842.516807,2742
35.515152,602,843.161713,2782
52.080808,601,843.806509,2700
50.262626,600,847.28991,2709
40.161616,602,847.93909,2759
18.949495,602,848.585284,2864
31.272727,604,849.23153,2803
15.313131,603,852.837399,2882
46.626263,602,853.484311,2727
38.545455,602,854.13331,2767
28.646465,601,857.692512,2816
57.131313,601,858.335997,2675
51.878788,601,858.977772,2701
18.949495,602,862.59249,2864
53.494949,601,863.236935,2693
33.090909,602,863.88356,2794
38.141414,600,864.525909,2769
34.707071,601,868.009984,2786
39.959596,601,868.653098,2760
16.323232,601,869.295872,2877
37.737374,600,872.837514,2771
60.767677,601,873.481799,2657
13.090909,600,874.124519,2893
44.20202,600,874.768239,2739
40.767677,600,878.341742,2756
35.919192,601,878.986255,2780
19.757576,601,879.629978,2860
51.272727,600,883.327089,2704
45.212121,602,883.973449,2734
40.363636,602,884.617011,2758
54.505051,600,888.307804,2688
31.676768,601,888.953649,2801
65.212121,602,889.597766,2635
55.313131,600,890.238864,2684
43.191919,600,893.882482,2744
44.20202,600,894.525145,2739
35.919192,600,895.166854,2780
36.525253,600,898.848967,2777
46.828283,601,899.493292,2726
36.525253,600,900.135307,2777
20.565657,600,900.778188,2856
31.272727,603,904.431275,2803
11.070707,602,905.075656,2903
40.969697,602,905.720211,2755
38.545455,602,909.376814,2767
38.545455,603,910.021393,2767
50.060606,603,910.665847,2710
33.090909,604,914.279581,2794
29.050505,604,914.930573,2814
22.585859,602,915.575629,2846
44.20202,604,916.224527,2739
38.747475,600,919.92293,2766
44.20202,600,920.565351,2739
32.080808,602,921.211762,2799
48.848485,603,924.809117,2716
16.525253,605,925.456895,2876
41.373737,601,926.099953,2753
43.393939,603,926.74581,2743
33.090909,602,930.240738,2794
25.414141,602,930.882998,2832
16.323232,607,931.531632,2877
-6.10101,603,935.142264,2988
14.10101,601,935.789033,2888
35.717172,606,936.438727,2781
55.919192,603,940.098324,2681
30.868687,601,940.743671,2805
40.363636,601,941.387623,2758
28.646465,602,942.03267,2816
43.191919,602,945.646947,2744
43.191919,604,946.293885,2744
34.30303,601,946.937197,2788
40.565657,607,950.556079,2757
40.767677,601,951.199607,2756
18.343434,603,951.847795,2867
11.474747,602,952.49174,2901
10.666667,605,956.026239,2905
69.454545,604,956.671324,2614
44.40404,602,957.314393,2738
57.737374,602,960.98092,2672
63.393939,601,961.624898,2644
58.343434,601,962.26987,2669
30.666667,606,965.837198,2806
32.686869,603,966.483869,2796
49.454545,601,967.126529,2713
23.191919,603,967.77295,2843
50.464646,604,971.455487,2708
16.121212,602,972.102819,2878
68.242424,601,972.751436,2620
31.272727,602,976.414867,2803
22.989899,601,977.056963,2844
53.292929,600,977.698249,2694
28.646465,600,978.341069,2816
-1.454545,603,981.967569,2965
59.959596,604,982.612511,2661
38.545455,602,983.255513,2767
36.323232,602,986.896034,2778
40.767677,602,987.540089,2756
15.717172,605,988.188462,2880
53.090909,606,991.855949,2695
63.79798,604,992.507364,2642
56.121212,600,993.152595,2680
55.717172,602,993.799372,2682
-16.808081,602,997.367124,3041
47.838384,603,998.014542,2721
69.858586,603,998.664648,2612
18.545455,607,1002.325088,2866
55.919192,603,1002.972052,2681
38.949495,601,1003.619315,2765
45.212121,604,1004.270315,2734
30.666667,603,1007.891679,2806
9.454545,615,1008.552368,2911
13.292929,602,1009.200047,2892
19.555556,601,1012.79289,2861
35.919192,603,1013.440555,2780
16.929293,606,1014.091093,2874
50.262626,602,1017.660765,2709
24.40404,604,1018.311421,2837
85.010101,604,1018.960926,2537
9.454545,600,1019.607005,2911
67.636364,600,1023.133991,2623
46.424242,601,1023.781881,2728
48.646465,600,1024.428623,2717
14.707071,603,1028.010384,2885
38.949495,602,1028.658753,2765
40.969697,602,1029.3069,2755
61.171717,604,1029.957651,2655
33.69697,601,1033.528506,2791
24.0,603,1034.17358,2839
53.292929,600,1034.816298,2694
52.686869,602,1038.381935,2697
26.020202,600,1039.026256,2829
46.020202,600,1039.668469,2730
35.919192,603,1043.306136,2780
50.464646,604,1043.960103,2708
25.010101,606,1044.612435,2834
58.343434,604,1045.262129,2669
40.363636,602,1048.880752,2758
29.858586,603,1049.52945,2810
67.838384,601,1050.175712,2622
45.010101,602,1053.815963,2735
59.151515,602,1054.463061,2665
