,episode,timesteps,time,reward,makespan,model_id
0,0,678,3.01438045501709,-6.707070707070683,2991,0
1,1,689,3.8344407081604004,13.494949494949527,2891,0
2,2,667,4.552775621414185,-15.79797979797979,3036,0
3,3,668,8.130674600601196,9.858585858585865,2909,0
4,4,678,8.850055932998657,-4.282828282828303,2979,0
5,5,674,9.568464994430542,14.303030303030422,2887,0
6,6,661,13.207420349121094,9.656565656565677,2910,0
7,7,664,13.911486864089966,33.6969696969697,2791,0
8,8,677,14.635716199874878,28.64646464646459,2816,0
9,9,654,18.36991786956787,45.81818181818172,2731,0
10,10,653,19.07205605506897,-30.1414141414142,3107,0
11,11,654,19.770735025405884,44.20202020202012,2739,0
12,12,644,23.364169359207153,65.81818181818186,2632,0
13,13,650,24.065255403518677,22.58585858585856,2846,0
14,14,629,24.741110801696777,34.909090909090835,2785,0
15,15,635,28.329658031463623,-27.515151515151448,3094,0
16,16,624,28.996856689453125,64.4040404040404,2639,0
17,17,645,29.69338059425354,-30.141414141414128,3107,0
18,18,623,33.26446890830994,42.78787878787882,2746,0
19,19,633,33.93946695327759,56.72727272727255,2677,0
20,20,636,34.624568939208984,58.54545454545453,2668,0
21,21,629,38.18766951560974,32.68686868686879,2796,0
22,22,627,38.868507385253906,43.79797979797961,2741,0
23,23,629,39.546687602996826,56.525252525252554,2678,0
24,24,628,40.22612905502319,34.90909090909098,2785,0
25,25,630,43.82413864135742,25.414141414141355,2832,0
26,26,628,44.50294041633606,64.60606060606058,2638,0
27,27,624,45.17566275596619,26.828282828282788,2825,0
28,28,626,48.7979621887207,67.03030303030312,2626,0
29,29,625,49.471290826797485,54.101010101010104,2690,0
30,30,628,50.148104190826416,80.36363636363649,2560,0
31,31,618,53.72991371154785,28.646464646464576,2816,0
32,32,613,54.38574695587158,10.060606060605972,2908,0
33,33,613,55.04097652435303,47.23232323232326,2724,0
34,34,620,55.702786445617676,101.17171717171726,2457,0
35,35,619,59.27121329307556,34.303030303030404,2788,0
36,36,617,59.93991494178772,40.16161616161606,2759,0
37,37,617,60.60654020309448,35.71717171717175,2781,0
38,38,625,64.24582767486572,54.90909090909091,2686,0
39,39,615,64.90937900543213,-26.909090909090917,3091,0
40,40,613,65.56532049179077,71.67676767676771,2603,0
41,41,630,69.09527850151062,-22.26262626262631,3068,0
42,42,619,69.75374603271484,59.757575757575864,2662,0
43,43,609,70.40390801429749,43.99999999999986,2740,0
44,44,633,71.07914996147156,5.616161616161591,2930,0
45,45,615,74.65598917007446,56.323232323232126,2679,0
46,46,623,75.32347631454468,37.13131313131318,2774,0
47,47,617,75.98391723632812,65.61616161616152,2633,0
48,48,619,79.66765928268433,23.797979797979693,2840,0
49,49,620,80.33170247077942,43.191919191919204,2744,0
50,50,629,81.00358057022095,20.76767676767682,2855,0
51,51,616,84.647221326828,37.93939393939379,2770,0
52,52,622,85.3098874092102,-82.26262626262633,3365,0
53,53,622,85.97321963310242,27.434343434343297,2822,0
54,54,624,89.54717302322388,57.3333333333333,2674,0
55,55,629,90.22384905815125,2.989898989899041,2943,0
56,56,619,90.88795137405396,46.82828282828281,2726,0
57,57,617,91.54777717590332,63.393939393939505,2644,0
58,58,621,95.16632151603699,-25.090909090909143,3082,0
59,59,624,95.83421778678894,16.52525252525253,2876,0
60,60,622,96.50121307373047,62.38383838383835,2649,0
61,61,628,100.06161618232727,35.717171717171745,2781,0
62,62,621,100.7274489402771,16.12121212121204,2878,0
63,63,629,101.39992380142212,65.41414141414145,2634,0
64,64,623,105.0422134399414,9.65656565656553,2910,0
65,65,634,105.71836161613464,42.5858585858584,2747,0
66,66,627,106.38678073883057,-5.494949494949514,2985,0
67,67,629,107.06051516532898,-5.292929292929413,2984,0
68,68,633,110.66361212730408,19.55555555555559,2861,0
69,69,617,111.32275772094727,44.80808080808086,2736,0
70,70,620,111.98570251464844,56.323232323232304,2679,0
71,71,620,115.65688037872314,14.707070707070713,2885,0
72,72,626,116.3266429901123,32.08080808080814,2799,0
73,73,624,116.99245071411133,38.9494949494949,2765,0
74,74,626,120.68081903457642,9.85858585858581,2909,0
75,75,617,121.33799290657043,39.75757575757583,2761,0
76,76,614,121.99208617210388,61.171717171717106,2655,0
77,77,621,125.6451313495636,68.04040404040407,2621,0
78,78,625,126.31493377685547,47.030303030303074,2725,0
79,79,616,126.97383952140808,-6.505050505050619,2990,0
80,80,625,127.6388099193573,18.949494949494934,2864,0
81,81,617,131.23601412773132,18.949494949495026,2864,0
82,82,632,131.91084575653076,73.09090909090898,2596,0
83,83,626,132.58204865455627,27.232323232323232,2823,0
84,84,618,136.23766136169434,45.21212121212123,2734,0
85,85,628,136.90846967697144,33.29292929292938,2793,0
86,86,628,137.57751655578613,44.8080808080807,2736,0
87,87,627,141.2062382698059,50.86868686868691,2706,0
88,88,611,141.85653257369995,53.29292929292937,2694,0
89,89,620,142.51705741882324,1.5757575757575104,2950,0
90,90,637,143.19665503501892,34.30303030303028,2788,0
91,91,611,146.69414258003235,49.05050505050495,2715,0
92,92,622,147.35704588890076,-1.050505050505107,2963,0
93,93,613,148.0135567188263,23.393939393939384,2842,0
94,94,613,151.78735041618347,5.212121212121241,2932,0
95,95,615,152.44574332237244,104.20202020202022,2442,0
96,96,620,153.1064510345459,-43.67676767676754,3174,0
97,97,616,156.86114072799683,-11.555555555555578,3015,0
98,98,622,157.5242359638214,57.93939393939388,2671,0
99,99,621,158.18540000915527,-33.171717171717205,3122,0
100,100,619,161.778062582016,46.42424242424248,2728,0
101,101,621,162.44923949241638,-24.888888888888857,3081,0
102,102,624,163.11418342590332,50.26262626262618,2709,0
103,103,617,163.77348351478577,33.49494949494935,2792,0
104,104,615,167.3935980796814,50.2626262626263,2709,0
105,105,611,168.04753160476685,28.848484848484823,2815,0
106,106,615,168.70755577087402,36.727272727272776,2776,0
107,107,617,172.38145518302917,-38.626262626262495,3149,0
108,108,608,173.03020977973938,48.444444444444414,2718,0
109,109,610,173.68061089515686,44.404040404040416,2738,0
