,episode,timesteps,time,reward,makespan,model_id
0,0,692,3.8378944396972656,23.57575757575747,2949,0
1,1,680,5.700504779815674,57.91919191919165,2779,0
2,2,695,11.202040910720825,0.9494949494948095,3061,0
3,3,680,12.5988130569458,58.12121212121211,2778,0
4,4,680,14.002733707427979,37.515151515151445,2880,0
5,5,674,19.35176134109497,70.44444444444431,2717,0
6,6,658,20.767334699630737,49.030303030302996,2823,0
7,7,660,22.255600214004517,42.96969696969689,2853,0
8,8,664,23.799686193466187,29.636363636363697,2919,0
9,9,644,28.82048535346985,68.22222222222224,2728,0
10,10,653,30.263869524002075,75.4949494949494,2692,0
11,11,653,31.71641230583191,52.868686868686794,2804,0
12,12,641,36.23234677314758,11.252525252525146,3010,0
13,13,633,37.51755237579346,61.55555555555539,2761,0
14,14,636,38.81304574012756,79.33333333333341,2673,0
15,15,641,43.47925853729248,24.989898989899004,2942,0
16,16,634,44.7612087726593,82.3636363636365,2658,0
17,17,637,46.130500078201294,72.46464646464642,2707,0
18,18,632,51.043901205062866,87.01010101010093,2635,0
19,19,636,52.470942735672,66.80808080808086,2735,0
20,20,632,53.96501922607422,80.14141414141403,2669,0
21,21,635,59.12702655792236,65.79797979797982,2740,0
22,22,635,60.482104778289795,19.13131313131302,2971,0
23,23,625,61.89809775352478,54.88888888888886,2794,0
24,24,652,63.22523736953735,-0.6666666666667114,3069,0
25,25,626,68.45619630813599,52.06060606060608,2808,0
26,26,623,69.73643374443054,45.7979797979797,2839,0
27,27,632,71.03100204467773,38.121212121211954,2877,0
28,28,632,76.24186396598816,85.99999999999979,2640,0
29,29,627,77.52539777755737,55.696969696969504,2790,0
30,30,634,78.82647919654846,48.42424242424237,2826,0
31,31,630,84.05861186981201,13.070707070706966,3001,0
32,32,623,85.32511639595032,42.96969696969701,2853,0
33,33,635,86.60837650299072,64.78787878787867,2745,0
34,34,635,91.77346682548523,70.44444444444413,2717,0
35,35,636,93.07446670532227,21.151515151515067,2961,0
36,36,629,94.36803770065308,12.868686868686844,3002,0
37,37,623,95.6389901638031,64.3838383838384,2747,0
38,38,634,100.82290554046631,16.70707070707073,2983,0
39,39,626,102.10835027694702,60.54545454545463,2766,0
40,40,622,103.38661861419678,79.131313131313,2674,0
41,41,642,108.65042114257812,60.747474747474755,2765,0
42,42,620,109.92032384872437,37.9191919191919,2878,0
43,43,622,111.1944682598114,54.48484848484833,2796,0
44,44,625,116.42612028121948,50.040404040404,2818,0
45,45,616,117.68343997001648,93.07070707070706,2605,0
46,46,630,118.9756691455841,33.47474747474743,2900,0
47,47,632,124.21597933769226,69.63636363636363,2721,0
48,48,629,125.50351142883301,36.90909090909088,2883,0
49,49,627,126.7868025302887,50.04040404040382,2818,0
50,50,617,128.0443971157074,81.55555555555549,2662,0
51,51,623,133.2455804347992,79.73737373737394,2671,0
52,52,628,134.51790714263916,59.535353535353316,2771,0
53,53,621,135.77820205688477,59.53535353535349,2771,0
54,54,625,140.9429702758789,53.67676767676768,2800,0
55,55,634,142.23495888710022,1.353535353535193,3059,0
56,56,637,143.5325379371643,71.05050505050512,2714,0
57,57,633,148.76548671722412,42.36363636363622,2856,0
58,58,632,150.05946469306946,26.606060606060538,2934,0
59,59,628,151.343585729599,95.09090909090916,2595,0
60,60,622,152.61198902130127,44.78787878787861,2844,0
61,61,629,157.83328413963318,57.515151515151416,2781,0
62,62,617,159.0942244529724,72.6666666666665,2706,0
63,63,635,160.39604210853577,64.78787878787877,2745,0
64,64,622,165.61818075180054,34.282828282828376,2896,0
65,65,628,166.911523103714,60.34343434343428,2767,0
66,66,619,168.17836713790894,36.90909090909097,2883,0
67,67,618,173.4019639492035,47.616161616161534,2830,0
68,68,629,174.695298910141,19.939393939393852,2967,0
69,69,628,175.97596263885498,72.26262626262618,2708,0
70,70,639,181.23771214485168,53.67676767676744,2800,0
71,71,630,182.53034949302673,9.232323232323258,3020,0
72,72,633,183.8244411945343,7.010101010100993,3031,0
73,73,626,185.12741923332214,16.303030303030102,2985,0
74,74,619,190.33186674118042,70.04040404040406,2719,0
75,75,620,191.59054040908813,24.38383838383857,2945,0
76,76,621,192.8496766090393,77.51515151515147,2682,0
77,77,630,198.081889629364,71.05050505050507,2714,0
78,78,628,199.35250878334045,36.707070707070656,2884,0
79,79,631,200.6360640525818,16.707070707070702,2983,0
80,80,614,205.81461763381958,32.46464646464625,2905,0
81,81,613,207.05388355255127,55.09090909090897,2793,0
82,82,618,208.3056836128235,42.969696969697,2853,0
83,83,628,213.4636206626892,69.83838383838368,2720,0
84,84,628,214.74539303779602,69.43434343434363,2722,0
85,85,620,216.02105259895325,38.72727272727259,2874,0
86,86,615,217.28011226654053,36.30303030303014,2886,0
87,87,621,222.5138041973114,17.51515151515147,2979,0
88,88,613,223.7916557788849,71.45454545454525,2712,0
89,89,610,225.0410919189453,26.808080808080717,2933,0
90,90,618,230.29987740516663,32.26262626262608,2906,0
91,91,615,231.55399990081787,30.040404040403832,2917,0
92,92,616,232.81243705749512,111.05050505050498,2516,0
93,93,613,238.01245284080505,57.111111111111285,2783,0
94,94,609,239.25123524665833,70.2424242424243,2718,0
95,95,618,240.50628781318665,19.333333333333414,2970,0
96,96,617,241.7548384666443,69.83838383838379,2720,0
97,97,615,246.96148204803467,67.61616161616159,2731,0
98,98,612,248.2152955532074,79.5353535353535,2672,0
99,99,612,249.4696807861328,33.27272727272717,2901,0
100,100,609,254.6901671886444,40.74747474747479,2864,0
101,101,606,255.9233057498932,55.292929292929315,2792,0
102,102,602,257.15250515937805,72.86868686868684,2705,0
103,103,612,262.3419466018677,78.52525252525248,2677,0
104,104,611,263.5801124572754,77.71717171717171,2681,0
105,105,604,264.80410051345825,40.343434343434325,2866,0
106,106,612,266.0559091567993,57.515151515151494,2781,0
107,107,609,271.28370451927185,68.6262626262625,2726,0
108,108,608,272.527957201004,89.03030303030317,2625,0
109,109,613,273.7835555076599,43.373737373737185,2851,0
110,110,609,278.9758462905884,36.505050505050576,2885,0
111,111,609,280.2114074230194,84.38383838383832,2648,0
112,112,614,281.4605267047882,97.31313131313149,2584,0
113,113,611,282.7039084434509,69.03030303030305,2724,0
114,114,609,287.8785490989685,45.59595959595959,2840,0
115,115,601,289.1199667453766,64.989898989899,2744,0
116,116,601,290.34853744506836,56.10101010101012,2788,0
117,117,611,295.50927925109863,93.67676767676775,2602,0
118,118,611,296.76313614845276,30.04040404040391,2917,0
119,119,610,298.0004994869232,106.80808080808063,2537,0
120,120,609,303.1849057674408,64.1818181818182,2748,0
121,121,603,304.41381549835205,92.66666666666664,2607,0
122,122,606,305.6438262462616,94.4848484848483,2598,0
123,123,610,306.893488407135,66.80808080808077,2735,0
124,124,602,312.09042716026306,81.75757575757578,2661,0
125,125,604,313.4055404663086,63.37373737373751,2752,0
126,126,601,314.74467062950134,32.26262626262621,2906,0
127,127,601,319.81055974960327,89.63636363636358,2622,0
128,128,601,321.12183022499084,106.80808080808075,2537,0
129,129,602,322.4915647506714,78.72727272727263,2676,0
130,130,602,327.4275076389313,26.20202020202021,2936,0
131,131,602,328.66716623306274,54.28282828282833,2797,0
132,132,600,329.9766926765442,63.37373737373718,2752,0
133,133,603,331.3848581314087,64.9898989898988,2744,0
134,134,602,335.91801285743713,88.62626262626252,2627,0
135,135,602,337.2260880470276,72.86868686868686,2705,0
136,136,602,338.5790174007416,69.43434343434353,2722,0
137,137,602,343.4067950248718,59.53535353535342,2771,0
138,138,602,344.62652683258057,65.19191919191914,2743,0
139,139,602,345.92554664611816,109.43434343434373,2524,0
140,140,604,347.2790701389313,44.78787878787875,2844,0
141,141,603,352.2290711402893,39.53535353535342,2870,0
142,142,601,353.45036339759827,73.67676767676758,2701,0
143,143,602,354.66934633255005,52.86868686868681,2804,0
144,144,602,359.8398485183716,9.232323232323239,3020,0
145,145,603,361.0745105743408,43.97979797979802,2848,0
146,146,603,362.3194417953491,47.616161616161634,2830,0
147,147,603,367.53371143341064,44.18181818181802,2847,0
148,148,603,368.7583692073822,76.5050505050505,2687,0
149,149,605,369.98737120628357,52.868686868687014,2804,0
150,150,603,371.21232533454895,63.17171717171706,2753,0
151,151,609,376.4141044616699,27.616161616161552,2929,0
152,152,610,377.79657006263733,50.44444444444431,2816,0
153,153,603,379.1300196647644,51.4545454545454,2811,0
154,154,604,384.3403480052948,61.55555555555547,2761,0
155,155,604,385.68128204345703,59.13131313131285,2773,0
156,156,608,387.03030014038086,68.020202020202,2729,0
157,157,601,388.35683703422546,35.89898989899002,2888,0
158,158,608,393.66971945762634,34.68686868686869,2894,0
159,159,607,395.00789642333984,57.71717171717164,2780,0
160,160,606,396.3514986038208,47.01010101010113,2833,0
161,161,602,401.66355776786804,79.93939393939391,2670,0
162,162,602,403.005619764328,65.59595959595977,2741,0
163,163,602,404.2396264076233,30.444444444444514,2915,0
164,164,605,409.4203622341156,58.72727272727259,2775,0
165,165,601,410.646283864975,51.45454545454539,2811,0
166,166,603,411.8807735443115,54.88888888888886,2794,0
167,167,605,413.1254394054413,65.59595959595967,2741,0
168,168,603,418.3229675292969,51.25252525252536,2812,0
169,169,603,419.557413816452,88.02020202020195,2630,0
170,170,601,420.7901518344879,72.06060606060589,2709,0
171,171,602,425.98698139190674,55.89898989898997,2789,0
172,172,602,427.385381937027,89.83838383838392,2621,0
173,173,600,428.7351379394531,43.575757575757464,2850,0
174,174,601,430.1166100502014,72.46464646464642,2707,0
