#{"t_start": 1670488203.4695556, "env_id": "jss-v1"}
r,l,t,episode_makespan
71.454545,613,223.791649,2712
26.808081,610,225.041085,2933
32.262626,618,230.299871,2906
30.040404,615,231.553993,2917
111.050505,616,232.812429,2516
57.111111,613,238.012447,2783
70.242424,609,239.251229,2718
19.333333,618,240.506281,2970
69.838384,617,241.754832,2720
67.616162,615,246.961476,2731
79.535354,612,248.215289,2672
33.272727,612,249.469675,2901
40.747475,609,254.690161,2864
55.292929,606,255.923299,2792
72.868687,602,257.152498,2705
78.525253,612,262.341939,2677
77.717172,611,263.580106,2681
40.343434,604,264.804094,2866
57.515152,612,266.055903,2781
68.626263,609,271.283698,2726
89.030303,608,272.527948,2625
43.373737,613,273.783549,2851
36.505051,609,278.97584,2885
84.383838,609,280.211401,2648
97.313131,614,281.46052,2584
69.030303,611,282.703902,2724
45.59596,609,287.878543,2840
64.989899,601,289.119959,2744
56.10101,601,290.348531,2788
93.676768,611,295.509273,2602
30.040404,611,296.76313,2917
106.808081,610,298.000494,2537
64.181818,609,303.184899,2748
92.666667,603,304.413809,2607
94.484848,606,305.64382,2598
66.808081,610,306.893482,2735
81.757576,602,312.09042,2661
63.373737,604,313.405532,2752
32.262626,601,314.74466,2906
89.636364,601,319.810554,2622
106.808081,601,321.121818,2537
78.727273,602,322.491556,2676
26.20202,602,327.4275,2936
54.282828,602,328.66716,2797
63.373737,600,329.976681,2752
64.989899,603,331.384847,2744
88.626263,602,335.918007,2627
72.868687,602,337.22608,2705
69.434343,602,338.579009,2722
59.535354,602,343.406788,2771
65.191919,602,344.626521,2743
109.434343,602,345.925536,2524
44.787879,604,347.279062,2844
39.535354,603,352.229064,2870
73.676768,601,353.450357,2701
52.868687,602,354.66934,2804
9.232323,602,359.839842,3020
43.979798,603,361.074499,2848
47.616162,603,362.319436,2830
44.181818,603,367.533704,2847
76.505051,603,368.75836,2687
52.868687,605,369.987365,2804
63.171717,603,371.212319,2753
27.616162,609,376.414097,2929
50.444444,610,377.796562,2816
51.454545,603,379.130012,2811
61.555556,604,384.340336,2761
59.131313,604,385.681274,2773
68.020202,608,387.030293,2729
35.89899,601,388.356829,2888
34.686869,608,393.669711,2894
57.717172,607,395.007889,2780
47.010101,606,396.351491,2833
79.939394,602,401.66355,2670
65.59596,602,403.005613,2741
30.444444,602,404.23962,2915
58.727273,605,409.420355,2775
51.454545,601,410.646278,2811
54.888889,603,411.880767,2794
65.59596,605,413.125433,2741
51.252525,603,418.32296,2812
88.020202,603,419.557408,2630
72.060606,601,420.790144,2709
55.89899,602,425.986975,2789
89.838384,602,427.385371,2621
43.575758,600,428.735129,2850
72.464646,601,430.116599,2707
79.939394,602,434.622347,2670
47.212121,602,435.939021,2832
75.292929,603,437.261605,2693
65.79798,601,442.452695,2740
118.525253,600,443.735206,2479
48.222222,601,445.047932,2827
73.474747,603,450.139308,2702
74.282828,601,451.467601,2698
58.121212,603,452.861243,2778
32.262626,600,454.21654,2906
100.141414,602,459.431136,2570
76.909091,602,460.721819,2685
79.535354,600,462.030505,2672
52.262626,601,466.642385,2807
107.818182,602,467.881078,2532
67.212121,600,469.160304,2733
16.707071,604,470.517623,2983
69.030303,600,475.304727,2724
73.676768,600,476.533589,2701
31.252525,600,477.76738,2911
119.131313,600,482.993707,2476
91.252525,600,484.299752,2614
58.727273,601,485.620521,2775
82.969697,602,490.915357,2655
84.585859,600,492.141167,2647
69.434343,600,493.434958,2722
121.151515,601,494.863055,2466
48.020202,601,499.428488,2828
92.060606,600,500.644215,2610
89.636364,601,501.863632,2622
96.909091,601,506.627542,2586
79.737374,600,507.908846,2671
75.69697,601,509.24943,2691
86.40404,601,510.67172,2638
60.545455,601,515.5967,2766
70.646465,601,516.881722,2716
48.828283,600,518.259,2824
43.777778,606,523.357297,2849
49.030303,602,524.600689,2823
54.484848,601,525.84167,2796
64.585859,602,531.009206,2746
28.626263,603,532.231672,2924
50.040404,604,533.460416,2818
63.777778,602,534.684946,2750
36.505051,601,539.85864,2885
72.868687,605,541.085032,2705
42.161616,604,542.308657,2857
30.040404,605,547.501868,2917
29.434343,606,548.756666,2920
49.434343,609,550.001764,2821
69.030303,603,551.231645,2724
44.989899,608,556.405764,2843
85.59596,603,557.626571,2642
53.878788,610,558.882921,2799
66.606061,606,564.080376,2736
62.767677,607,565.310367,2755
75.69697,608,566.542011,2691
77.515152,613,571.774943,2682
74.686869,604,573.00965,2696
58.727273,615,574.284043,2775
81.757576,609,575.535401,2661
81.555556,610,580.769262,2662
60.545455,602,582.006453,2766
46.20202,600,583.23718,2837
71.050505,610,588.454389,2714
30.242424,606,589.704203,2916
61.757576,610,590.961394,2760
87.818182,615,596.183404,2631
83.575758,611,597.433867,2652
102.363636,607,598.678388,2559
43.979798,610,599.939219,2848
72.868687,607,605.144378,2705
63.373737,613,606.400009,2752
76.30303,611,607.654459,2688
64.181818,610,612.847903,2748
47.212121,610,614.092784,2832
76.505051,609,615.359802,2687
95.89899,609,616.612248,2591
66.808081,607,621.781922,2735
55.494949,606,623.014679,2791
70.848485,611,624.253358,2715
75.090909,608,629.450491,2694
58.525253,606,630.67838,2776
96.30303,604,631.907493,2589
61.757576,605,637.09147,2760
58.929293,607,638.325657,2774
68.626263,608,639.561415,2726
48.222222,607,640.79605,2827
81.959596,607,645.965468,2660
84.383838,607,647.269912,2648
90.040404,607,648.681776,2620
67.818182,610,653.540783,2730
68.424242,610,654.899733,2727
96.909091,607,656.254539,2586
96.909091,605,661.226241,2586
89.434343,605,662.50952,2623
89.232323,604,663.910053,2624
41.959596,605,665.264564,2858
17.919192,607,670.289335,2977
94.686869,612,671.529048,2597
59.737374,607,672.762203,2770
33.070707,606,677.941549,2902
55.69697,602,679.177952,2790
89.838384,604,680.41934,2621
17.111111,610,681.671243,2981
81.353535,604,686.85224,2663
117.919192,606,688.091608,2482
12.262626,603,689.33279,3005
52.666667,605,694.513206,2805
103.575758,605,695.751346,2553
63.171717,606,696.978971,2753
63.979798,606,702.129344,2749
80.949495,602,703.366524,2665
77.717172,601,704.597075,2681
95.69697,603,705.844154,2592
67.616162,603,711.022252,2731
111.858586,602,712.245971,2512
76.707071,602,713.47678,2686
86.40404,606,718.625719,2638
34.282828,603,719.871417,2896
82.363636,602,721.101616,2658
19.737374,608,722.337073,2968
50.444444,606,727.484001,2816
69.232323,605,728.70959,2723
68.222222,609,729.946327,2728
46.20202,604,735.117205,2837
66.20202,607,736.357684,2738
48.020202,615,737.60377,2828
96.10101,608,742.822974,2590
54.888889,605,744.062879,2794
41.151515,607,745.305085,2862
74.484848,605,746.549928,2697
71.252525,612,751.793063,2713
89.434343,616,753.052964,2623
61.151515,603,754.295353,2763
25.191919,609,759.449556,2941
44.585859,617,760.709764,2845
-3.090909,619,761.988364,3081
43.979798,616,767.212169,2848
62.767677,610,768.458687,2755
52.464646,604,769.696964,2806
44.787879,618,770.969156,2844
42.565657,608,776.197639,2855
34.282828,614,777.451647,2896
42.969697,607,778.693185,2853
6.20202,609,783.893438,3035
74.686869,605,785.119173,2696
35.89899,602,786.346159,2888
36.707071,607,791.544454,2884
100.141414,605,792.786493,2570
23.171717,611,794.038515,2951
27.010101,609,795.28685,2932
44.585859,606,800.474921,2845
101.959596,611,801.734338,2561
91.454545,607,802.985211,2613
36.707071,609,808.198152,2884
9.838384,607,809.431185,3017
56.505051,610,810.66496,2786
78.121212,605,811.910798,2679
56.30303,612,817.140519,2787
69.838384,615,818.402953,2720
34.686869,609,819.651755,2894
-27.131313,610,824.862159,3200
97.313131,611,826.129194,2584
109.838384,608,827.378669,2522
69.838384,613,832.588557,2720
-39.454545,609,833.830775,3261
83.777778,601,835.047496,2651
64.787879,608,836.277952,2745
100.343434,614,841.471734,2569
42.363636,603,842.697104,2856
65.191919,609,843.935122,2743
60.747475,618,849.135391,2765
16.30303,618,850.386802,2985
2.969697,612,851.62245,3051
47.818182,615,856.83077,2829
22.767677,608,858.062563,2953
58.121212,608,859.295087,2778
72.868687,608,860.52971,2705
2.969697,618,865.723831,3051
103.373737,611,866.964683,2554
-2.686869,614,868.210719,3079
24.383838,617,873.4035,2945
61.353535,606,874.630995,2762
65.191919,619,875.884559,2743
32.060606,607,881.07321,2907
88.222222,611,882.319552,2629
49.636364,604,883.544898,2820
52.464646,607,884.777055,2806
-15.616162,609,889.92494,3143
100.949495,607,891.158212,2566
69.434343,611,892.406073,2722
66.0,614,897.634719,2739
82.161616,613,898.883759,2659
14.282828,618,900.144067,2995
94.080808,607,905.331882,2600
2.565657,610,906.582222,3053
115.69697,612,907.867327,2493
26.606061,607,909.112063,2934
64.585859,611,914.273505,2746
80.545455,616,915.521926,2667
46.20202,618,916.778381,2837
74.888889,613,921.989719,2695
56.707071,616,923.256939,2785
83.777778,608,924.507129,2651
64.585859,612,929.727336,2746
83.777778,614,930.970725,2651
53.272727,613,932.2093,2802
89.030303,611,933.458299,2625
13.474747,620,938.685344,2999
52.262626,611,939.923977,2807
91.454545,616,941.173522,2613
94.282828,618,946.391021,2599
98.121212,608,947.636282,2580
98.121212,608,948.892851,2580
74.282828,619,954.150477,2698
100.343434,615,955.409407,2569
118.323232,614,956.662631,2480
62.161616,605,957.908798,2758
63.373737,617,963.177872,2752
86.40404,622,964.453045,2638
116.10101,611,965.70281,2491
95.69697,605,970.881472,2592
89.434343,609,972.114887,2623
6.0,606,973.351099,3036
110.040404,620,978.477345,2521
70.848485,612,979.718843,2715
29.434343,609,980.954337,2920
25.59596,612,982.192093,2939
76.909091,613,987.396678,2685
76.707071,613,988.663234,2686
45.79798,611,989.921986,2839
54.282828,608,995.077238,2797
38.323232,614,996.32277,2876
92.666667,607,997.560008,2607
105.393939,621,998.838949,2544
63.373737,610,1004.042002,2752
82.767677,606,1005.284167,2656
66.40404,610,1006.540127,2737
83.777778,610,1011.758722,2651
91.656566,606,1012.998705,2612
90.848485,608,1014.253142,2616
103.373737,614,1019.484736,2554
15.292929,611,1020.735638,2990
75.292929,611,1021.977545,2693
99.535354,618,1023.23735,2573
70.646465,606,1028.421968,2716
62.565657,618,1029.682139,2756
94.484848,612,1030.942158,2598
91.454545,607,1036.125112,2613
83.373737,609,1037.356392,2653
28.424242,605,1038.585334,2925
46.20202,606,1043.727857,2837
21.757576,605,1044.963693,2958
75.89899,614,1046.208475,2690
95.89899,608,1047.442166,2591
88.828283,611,1052.622794,2626
40.141414,612,1053.875305,2867
84.787879,609,1055.124288,2646
103.575758,605,1060.323743,2553
76.707071,605,1061.562047,2686
80.141414,614,1062.82101,2669
83.777778,613,1068.055703,2651
53.272727,610,1069.323551,2802
97.919192,607,1070.56843,2581
36.10101,613,1071.831487,2887
70.646465,615,1077.054342,2716
23.979798,611,1078.30765,2947
40.343434,606,1079.555649,2866
-6.323232,609,1084.768532,3097
59.535354,611,1086.010057,2771
100.343434,615,1087.26152,2569
112.464646,610,1092.459848,2509
90.242424,609,1093.700792,2619
67.818182,605,1094.939309,2730
36.30303,606,1096.168243,2886
77.313131,604,1101.336414,2683
74.686869,608,1102.571037,2696
12.464646,607,1103.807219,3004
75.292929,611,1109.031841,2693
94.686869,607,1110.301644,2597
35.89899,610,1111.550545,2888
57.313131,613,1112.807589,2782
69.636364,607,1118.002399,2721
35.292929,606,1119.23405,2891
79.737374,608,1120.491551,2671
103.373737,603,1125.68011,2554
50.242424,609,1126.924904,2817
49.434343,604,1128.14955,2821
58.727273,607,1133.328898,2775
87.414141,602,1134.632185,2633
35.89899,605,1136.012165,2888
55.292929,603,1137.239863,2792
83.373737,602,1142.339052,2653
52.666667,601,1143.556853,2805
76.707071,602,1144.780898,2686
45.393939,603,1149.968065,2841
93.676768,601,1151.351048,2602
80.545455,600,1152.723336,2667
52.262626,601,1154.08605,2807
58.929293,600,1158.959833,2774
72.464646,602,1160.185201,2707
56.10101,601,1161.408888,2788
77.717172,603,1166.574651,2681
79.131313,604,1167.807991,2674
46.606061,603,1169.031862,2835
51.656566,601,1174.190388,2810
46.606061,603,1175.424012,2835
84.787879,601,1176.656484,2646
63.777778,601,1177.892933,2750
85.59596,604,1183.068208,2642
63.373737,601,1184.361965,2752
61.959596,603,1185.695986,2759
38.929293,603,1190.880651,2873
85.59596,600,1192.098019,2642
92.666667,600,1193.314933,2607
84.585859,604,1194.539634,2647
87.818182,601,1199.700466,2631
61.959596,601,1200.927258,2759
102.161616,603,1202.156253,2560
94.282828,602,1207.331976,2599
33.474747,605,1208.560535,2900
54.484848,602,1209.786899,2796
111.656566,604,1214.978743,2513
47.212121,603,1216.206926,2832
89.434343,603,1217.42785,2623
78.121212,602,1218.649775,2679
101.151515,600,1223.80657,2565
72.060606,600,1225.036474,2709
96.30303,602,1226.276727,2589
89.636364,600,1231.479996,2622
123.171717,601,1232.714454,2456
89.232323,600,1234.042991,2624
114.080808,600,1235.381734,2501
109.232323,601,1240.275989,2525
72.262626,600,1241.616655,2708
86.606061,600,1242.942426,2637
91.050505,602,1248.122507,2615
95.292929,601,1249.357225,2594
80.949495,600,1250.670025,2665
66.40404,603,1256.05069,2737
82.363636,601,1257.307853,2658
88.020202,601,1258.53824,2630
49.636364,600,1259.771253,2820
107.010101,603,1264.953778,2536
43.777778,603,1266.312358,2849
46.808081,606,1267.697603,2834
81.151515,602,1272.91399,2664
80.141414,603,1274.142891,2669
82.565657,604,1275.368979,2657
34.888889,603,1276.625791,2893
130.646465,604,1281.864447,2419
100.949495,601,1283.094259,2566
66.808081,602,1284.462652,2735
83.373737,607,1289.179635,2653
77.111111,609,1290.469238,2684
54.080808,601,1291.825179,2798
84.585859,608,1296.977924,2647
56.30303,607,1298.22052,2787
117.515152,603,1299.46246,2484
87.616162,603,1300.702649,2632
108.626263,601,1305.867395,2528
52.868687,607,1307.196069,2804
37.313131,602,1308.523989,2881
70.040404,604,1313.727573,2719
138.121212,601,1314.957829,2382
122.363636,605,1316.277344,2460
80.949495,604,1321.159799,2665
92.464646,602,1322.488472,2608
71.656566,607,1323.85275,2711
42.767677,601,1325.196706,2854
78.323232,606,1330.178533,2678
88.626263,605,1331.435841,2627
120.545455,613,1332.70054,2469
73.474747,604,1337.91435,2702
53.878788,607,1339.163629,2799
79.333333,612,1340.419558,2673
75.494949,608,1341.663649,2692
42.969697,605,1346.839318,2853
115.494949,610,1348.209924,2494
59.131313,608,1349.560888,2773
78.525253,614,1354.694663,2677
91.050505,607,1356.015139,2615
47.212121,611,1357.404035,2832
88.626263,606,1362.695966,2627
94.282828,612,1364.031945,2599
102.161616,608,1365.364423,2560
68.020202,608,1366.783374,2729
33.474747,611,1371.356365,2900
113.272727,613,1372.617774,2505
96.505051,613,1373.968934,2588
74.282828,612,1378.76847,2698
90.444444,607,1380.08826,2618
104.787879,612,1381.427927,2547
101.757576,610,1386.266787,2562
118.727273,607,1387.59618,2478
104.787879,610,1388.968261,2547
48.424242,603,1390.310816,2826
74.484848,606,1395.143634,2697
105.191919,603,1396.365099,2545
62.767677,601,1397.652345,2755
29.636364,607,1402.384065,2919
74.686869,602,1403.619518,2696
96.505051,603,1404.849672,2588
17.111111,601,1406.07214,2981
52.464646,605,1411.265884,2806
16.505051,605,1412.493721,2984
61.353535,603,1413.727249,2762
68.626263,602,1418.89054,2726
102.969697,601,1420.109102,2556
84.181818,603,1421.342708,2649
101.555556,603,1426.524719,2563
105.79798,601,1427.767607,2542
68.222222,603,1429.114543,2728
131.858586,602,1430.444741,2413
98.525253,601,1434.891138,2578
118.121212,602,1436.194071,2481
108.828283,601,1437.578856,2527
106.808081,600,1442.510984,2537
43.979798,601,1443.902335,2848
106.0,601,1445.238339,2541
115.69697,601,1446.464279,2493
103.979798,601,1451.020322,2551
72.060606,601,1452.3487,2709
88.222222,603,1453.770962,2629
74.080808,600,1458.573077,2699
72.060606,600,1459.794186,2709
91.656566,601,1461.013308,2612
100.343434,600,1466.186064,2569
36.505051,600,1467.412935,2885
101.353535,602,1468.651263,2564
111.454545,602,1469.89847,2514
93.272727,600,1475.082258,2604
35.69697,600,1476.310353,2889
66.0,600,1477.540423,2739
62.565657,602,1482.732836,2756
72.262626,602,1483.967643,2708
52.666667,601,1485.194785,2805
73.676768,600,1486.415329,2701
97.515152,602,1491.593049,2583
90.040404,602,1492.818869,2620
113.474747,602,1494.04726,2504
101.353535,602,1499.238932,2564
55.89899,601,1500.464868,2789
67.616162,603,1501.691,2731
60.545455,603,1506.852042,2766
16.707071,602,1508.082873,2983
98.929293,600,1509.321281,2576
80.949495,601,1510.552724,2665
86.606061,603,1515.742856,2637
100.949495,600,1516.970677,2566
60.545455,600,1518.201975,2766
70.848485,601,1523.388244,2715
110.040404,602,1524.613907,2521
54.686869,603,1525.842402,2795
99.939394,601,1527.06324,2571
100.545455,601,1532.245206,2568
90.040404,602,1533.480406,2620
106.40404,600,1534.720323,2539
74.686869,601,1539.903065,2696
61.151515,600,1541.121608,2763
57.717172,601,1542.342982,2780
93.070707,601,1547.491675,2605
106.40404,602,1548.736084,2539
112.464646,600,1549.97489,2509
99.939394,600,1551.205084,2571
81.353535,600,1556.392015,2663
93.878788,601,1557.625068,2601
82.565657,600,1558.859965,2657
61.353535,601,1564.06618,2762
76.30303,602,1565.307645,2688
110.444444,600,1566.540438,2519
118.929293,600,1567.773016,2477
88.626263,601,1572.959558,2627
103.777778,600,1574.180922,2552
102.565657,601,1575.408085,2558
26.808081,600,1580.590379,2933
99.939394,600,1581.822525,2571
53.272727,600,1583.049329,2802
91.858586,601,1584.281925,2611
42.161616,606,1589.408246,2857
56.505051,601,1590.635367,2786
49.434343,601,1591.865834,2821
83.979798,603,1597.0576,2650
86.606061,603,1598.280082,2637
61.959596,603,1599.507793,2759
90.444444,602,1604.692072,2618
96.707071,603,1605.948131,2587
37.717172,603,1607.182969,2879
74.484848,601,1608.419049,2697
96.30303,602,1613.636307,2589
61.353535,602,1614.871537,2762
22.969697,601,1616.109634,2952
63.575758,602,1621.294862,2751
33.272727,602,1622.52014,2901
53.878788,607,1623.764267,2799
43.171717,604,1624.988351,2852
45.59596,606,1630.15806,2840
26.808081,608,1631.411167,2933
77.919192,603,1632.662878,2680
86.40404,608,1637.821659,2638
51.858586,603,1639.160229,2809
122.565657,606,1640.515487,2459
44.787879,608,1645.858233,2844
89.636364,604,1647.18683,2622
97.515152,608,1648.517537,2583
32.868687,603,1649.845002,2903
86.20202,602,1655.129055,2639
26.0,604,1656.479017,2937
66.606061,606,1657.801028,2736
56.707071,602,1663.118246,2785
34.888889,610,1664.469635,2893
54.888889,606,1665.818213,2794
53.070707,600,1671.053559,2803
53.676768,602,1672.27785,2800
82.767677,603,1673.507605,2656
64.181818,604,1674.730051,2748
113.676768,602,1679.909475,2503
62.161616,603,1681.169093,2758
51.858586,600,1682.407221,2809
57.313131,601,1687.607709,2782
81.959596,604,1688.849259,2660
91.454545,601,1690.081201,2613
80.141414,604,1691.331124,2669
86.808081,606,1696.537086,2636
76.909091,603,1697.76056,2685
96.10101,603,1698.988192,2590
76.909091,607,1704.193754,2685
100.343434,604,1705.420063,2569
37.111111,600,1706.650633,2882
66.0,603,1711.830767,2739
85.59596,601,1713.054047,2642
101.151515,603,1714.28573,2565
82.363636,603,1715.519715,2658
20.141414,602,1720.686191,2966
41.757576,607,1721.933566,2859
71.454545,605,1723.16253,2712
28.020202,600,1728.355067,2927
119.737374,603,1729.583673,2473
114.080808,601,1730.804362,2501
87.414141,600,1732.027996,2633
89.232323,602,1737.206052,2624
80.747475,600,1738.44548,2666
110.040404,603,1739.66936,2521
53.474747,606,1744.871673,2801
58.929293,603,1746.104136,2774
108.626263,603,1747.349652,2528
79.333333,603,1752.539928,2673
50.040404,602,1753.774786,2818
48.222222,603,1755.009126,2827
51.858586,601,1756.241422,2809
126.0,602,1761.467963,2442
70.242424,603,1762.713821,2718
62.565657,603,1763.954076,2756
77.313131,603,1769.119623,2683
4.585859,600,1770.351266,3043
30.242424,606,1771.59358,2916
54.686869,607,1772.849614,2795
71.252525,600,1778.048385,2713
73.070707,601,1779.348977,2704
23.979798,602,1780.631861,2947
45.393939,600,1785.7583,2841
81.555556,603,1786.989095,2662
85.59596,604,1788.224119,2642
94.080808,600,1793.410766,2600
58.525253,601,1794.631779,2776
71.050505,601,1795.852425,2714
60.545455,600,1797.071061,2766
69.030303,602,1802.294566,2724
91.252525,601,1803.533115,2614
63.777778,602,1804.767842,2750
105.191919,601,1809.966269,2545
69.838384,601,1811.198879,2720
93.676768,602,1812.446356,2602
101.757576,602,1813.682562,2562
28.424242,603,1818.780947,2925
87.010101,600,1819.998839,2635
62.161616,600,1821.21632,2758
95.494949,600,1826.322497,2593
75.090909,601,1827.550276,2694
65.59596,605,1828.782102,2741
96.30303,600,1833.938525,2589
71.454545,601,1835.160432,2712
64.787879,601,1836.378963,2745
92.464646,602,1837.611257,2608
106.808081,604,1842.772095,2537
82.161616,601,1844.010059,2659
64.383838,601,1845.243213,2747
46.606061,601,1850.453315,2835
98.121212,604,1851.692507,2580
55.69697,600,1852.932043,2790
104.383838,601,1854.166847,2549
83.171717,601,1859.322854,2654
57.717172,601,1860.544682,2780
87.010101,600,1861.761611,2635
43.171717,600,1866.937356,2852
93.272727,600,1868.158263,2604
94.282828,600,1869.379511,2599
75.89899,600,1874.55198,2690
103.979798,600,1875.771701,2551
117.717172,603,1876.996563,2483
78.121212,600,1878.220013,2679
96.30303,600,1883.415199,2589
30.646465,600,1884.63333,2914
63.777778,602,1885.859361,2750
95.292929,601,1891.033061,2594
96.10101,603,1892.269305,2590
115.292929,600,1893.509823,2495
74.484848,601,1894.743921,2697
91.454545,603,1899.95807,2613
70.242424,601,1901.189597,2718
59.131313,600,1902.423977,2773
97.717172,602,1907.614579,2582
116.707071,600,1908.864578,2488
124.383838,601,1910.095967,2450
77.111111,602,1911.328617,2684
111.858586,601,1916.542696,2512
72.060606,601,1917.77524,2709
106.808081,601,1919.020273,2537
111.252525,601,1924.221686,2515
96.909091,600,1925.455276,2586
108.828283,604,1926.696257,2527
85.191919,602,1931.902238,2644
94.686869,600,1933.133298,2597
103.171717,602,1934.379947,2555
49.636364,602,1935.617447,2820
104.585859,603,1940.825693,2548
85.393939,603,1942.061687,2643
78.525253,600,1943.289821,2677
79.131313,604,1948.526724,2674
111.656566,605,1949.778742,2513
72.666667,607,1951.021762,2706
79.131313,603,1952.256655,2674
70.242424,601,1957.45262,2718
81.353535,601,1958.684837,2663
120.343434,604,1959.928411,2470
27.414141,602,1965.12099,2930
18.929293,602,1966.357184,2972
85.79798,602,1967.59402,2641
81.151515,606,1972.803473,2664
53.070707,610,1974.044386,2803
39.737374,606,1975.28107,2869
97.717172,603,1976.512473,2582
75.090909,610,1981.629976,2694
76.505051,608,1982.861215,2687
85.191919,610,1984.104273,2644
101.757576,609,1989.298007,2562
88.424242,603,1990.542608,2628
52.464646,604,1991.782338,2806
89.838384,603,1996.979964,2621
67.010101,608,1998.217253,2734
52.666667,609,1999.466348,2805
89.838384,611,2000.706791,2621
113.272727,615,2005.92349,2505
37.111111,615,2007.181043,2882
86.20202,611,2008.43725,2639
32.666667,615,2013.677434,2904
91.858586,613,2014.936888,2611
88.828283,616,2016.199776,2626
85.393939,606,2021.412348,2643
86.40404,612,2022.668919,2638
54.484848,608,2023.915756,2796
80.949495,609,2025.17362,2665
38.727273,624,2030.405046,2874
59.131313,620,2031.678529,2773
46.0,614,2032.940441,2838
72.868687,618,2038.163639,2705
45.393939,626,2039.446232,2841
46.40404,617,2040.720579,2836
88.828283,615,2045.94549,2626
54.484848,618,2047.217692,2796
91.050505,607,2048.486081,2615
85.191919,620,2049.760655,2644
75.89899,617,2055.005414,2690
84.181818,621,2056.277483,2649
96.30303,610,2057.531373,2589
100.343434,622,2062.780133,2569
88.020202,619,2064.052443,2630
-51.979798,617,2065.339359,3323
39.333333,620,2070.58301,2871
15.292929,623,2071.864114,2990
51.454545,628,2073.153029,2811
117.515152,623,2074.433321,2484
25.59596,623,2079.645792,2939
21.353535,635,2080.943183,2960
65.79798,623,2082.210918,2740
24.787879,614,2087.429429,2943
85.393939,613,2088.685267,2643
65.79798,619,2089.954141,2740
82.969697,620,2095.16944,2655
64.585859,619,2096.443516,2746
39.333333,621,2097.707411,2871
82.767677,626,2098.978408,2656
55.090909,617,2104.186015,2793
46.0,636,2105.481079,2838
61.555556,638,2106.776736,2761
83.777778,622,2111.994553,2651
46.20202,629,2113.269368,2837
77.717172,618,2114.53351,2681
65.79798,630,2119.7672,2740
65.79798,628,2121.043146,2740
89.838384,609,2122.279619,2621
99.131313,618,2127.506572,2575
66.40404,621,2128.782605,2737
70.040404,624,2130.066277,2719
99.131313,618,2131.342827,2575
31.656566,621,2136.566038,2909
73.272727,617,2137.826001,2703
20.949495,617,2139.093084,2962
41.757576,635,2144.293721,2859
30.848485,613,2145.548767,2913
80.747475,617,2146.826547,2666
106.0,619,2151.995278,2541
87.212121,626,2153.271994,2634
77.919192,609,2154.515277,2680
49.232323,618,2155.767285,2822
81.555556,619,2160.963128,2662
72.868687,620,2162.222938,2705
68.626263,619,2163.487405,2726
24.989899,613,2168.67669,2942
