#{"t_start": 1670663144.8997414, "env_id": "jss-v1"}
r,l,t,episode_makespan
37.090909,609,120.778904,2881
71.434343,607,121.42871,2711
84.363636,621,122.091125,2647
47.59596,608,125.605,2829
41.737374,611,126.257903,2858
33.252525,614,126.912225,2900
51.636364,611,130.614858,2809
71.838384,612,131.271195,2709
59.919192,605,131.91726,2768
83.959596,611,132.570405,2649
83.151515,614,136.151786,2653
72.444444,605,136.806094,2706
76.686869,607,137.464941,2685
69.818182,612,141.132926,2719
77.292929,608,141.788363,2682
55.878788,608,142.444154,2788
67.59596,609,146.007498,2730
71.636364,601,146.665801,2710
73.454545,604,147.314987,2701
36.888889,608,147.966658,2882
88.0,605,151.496788,2629
0.727273,604,152.143775,3061
99.111111,605,152.786386,2574
-10.787879,604,156.437325,3118
53.858586,609,157.085676,2798
0.525253,606,157.734137,3062
55.474747,606,158.37967,2790
83.959596,603,161.978801,2649
62.141414,607,162.629298,2757
93.050505,607,163.281585,2604
70.222222,608,166.861817,2717
76.282828,606,167.51247,2687
56.080808,604,168.160864,2787
65.777778,609,171.810535,2739
80.525253,604,172.463048,2666
75.878788,607,173.11488,2689
74.464646,608,173.778859,2696
68.808081,601,177.254549,2724
35.878788,603,177.901496,2887
81.535354,606,178.545818,2661
54.464646,606,182.067588,2795
73.050505,605,182.71682,2703
46.989899,602,183.362877,2832
84.767677,609,184.017404,2645
77.494949,606,187.666146,2681
44.767677,607,188.318527,2843
85.373737,604,188.965669,2642
40.323232,605,192.548086,2865
54.666667,609,193.202121,2794
52.040404,611,193.857322,2807
58.505051,613,197.450088,2775
82.545455,603,198.092093,2656
55.878788,604,198.739718,2788
61.737374,604,199.388228,2759
69.212121,605,203.073942,2722
79.111111,607,203.719523,2673
72.242424,607,204.36669,2707
32.444444,609,207.957762,2904
52.848485,605,208.605481,2803
65.979798,611,209.253416,2738
42.545455,605,212.863928,2854
86.787879,606,213.516395,2635
47.191919,609,214.173107,2831
72.848485,608,214.823139,2704
66.989899,602,218.383452,2733
43.959596,606,219.03723,2847
57.494949,612,219.696729,2780
35.676768,604,223.340136,2888
55.070707,612,223.999437,2792
71.232323,609,224.658454,2712
73.454545,609,225.31558,2701
68.40404,613,228.972757,2726
92.242424,608,229.628329,2608
38.505051,616,230.292687,2874
74.666667,608,233.91175,2695
78.30303,618,234.571033,2677
42.141414,615,235.232463,2856
69.212121,617,238.780973,2722
79.515152,610,239.441859,2671
62.545455,606,240.095482,2755
12.444444,613,240.751026,3003
25.979798,614,244.364892,2936
36.080808,613,245.017555,2886
50.828283,613,245.670276,2813
80.727273,610,249.36427,2665
32.242424,614,250.023066,2905
56.484848,609,250.671741,2785
63.959596,612,254.308736,2748
58.30303,612,254.960299,2776
98.707071,605,255.606257,2576
83.151515,609,256.255416,2653
98.909091,612,259.866057,2575
103.959596,605,260.519489,2550
84.969697,603,261.170755,2644
65.575758,610,264.703874,2740
66.989899,614,265.362578,2733
82.141414,606,266.010929,2658
97.292929,609,269.605983,2583
74.262626,607,270.261734,2697
52.848485,607,270.913417,2803
82.747475,600,271.555157,2655
72.848485,616,275.080482,2704
69.010101,606,275.731447,2723
96.888889,612,276.386139,2585
54.868687,615,280.045459,2793
28.40404,608,280.705868,2924
61.131313,608,281.357765,2762
87.191919,609,285.047204,2633
96.282828,604,285.704715,2588
69.616162,606,286.359777,2720
99.919192,603,287.004812,2570
64.565657,610,290.594959,2745
89.010101,604,291.242408,2624
52.040404,608,291.899258,2807
60.323232,619,295.50056,2766
75.272727,613,296.155121,2692
80.525253,611,296.809032,2666
25.979798,611,297.462845,2936
51.636364,603,300.956697,2809
62.545455,611,301.611869,2755
36.888889,605,302.259471,2882
60.727273,612,305.933221,2764
48.40404,608,306.586577,2825
25.373737,609,307.236163,2939
55.272727,618,310.835353,2791
50.828283,617,311.495028,2813
61.939394,605,312.14747,2758
82.343434,606,312.802742,2657
48.20202,614,316.431461,2826
96.686869,615,317.094351,2586
74.060606,607,317.744267,2698
50.424242,611,321.403971,2815
72.040404,612,322.055201,2708
59.717172,602,322.696804,2769
43.151515,612,326.276692,2851
83.353535,606,326.9231,2652
91.636364,612,327.574342,2611
86.585859,602,328.216687,2636
61.333333,603,331.847371,2761
35.272727,606,332.498807,2890
70.020202,616,333.155338,2718
52.444444,604,336.808086,2805
32.242424,606,337.453851,2905
57.69697,607,338.099759,2779
81.333333,605,341.774987,2662
48.20202,604,342.424068,2826
105.373737,600,343.062408,2543
74.262626,609,343.71052,2697
19.919192,604,347.255263,2966
34.262626,606,347.89987,2895
36.080808,611,348.551426,2886
58.30303,607,352.27149,2776
14.060606,603,352.913857,2995
66.383838,606,353.559634,2736
44.363636,607,354.207101,2845
18.30303,615,357.805377,2974
-16.242424,613,358.457536,3145
21.737374,620,359.119488,2957
34.666667,611,362.655772,2893
76.686869,607,363.304603,2685
45.373737,611,363.957545,2840
53.050505,613,367.464816,2802
42.545455,613,368.122169,2854
48.40404,616,368.7844,2825
59.313131,609,369.437702,2771
45.373737,612,372.958199,2840
28.40404,617,373.621889,2924
8.0,608,374.273987,3025
34.868687,614,377.880385,2892
46.787879,613,378.534905,2833
-1.494949,623,379.197543,3072
71.434343,609,382.90873,2711
75.272727,611,383.562078,2692
64.969697,610,384.214887,2743
80.323232,610,384.86554,2667
55.070707,610,388.367045,2792
85.373737,605,389.037237,2642
23.959596,611,389.708576,2946
52.444444,605,393.242617,2805
74.060606,613,393.896466,2698
44.363636,607,394.543107,2845
35.070707,608,398.279689,2891
53.858586,601,398.921412,2798
64.363636,605,399.56464,2746
96.484848,603,400.205464,2587
43.151515,610,403.714922,2851
91.838384,605,404.360598,2610
65.373737,606,405.007895,2741
34.868687,608,408.695853,2892
80.525253,605,409.34115,2666
91.636364,605,409.98656,2611
67.59596,602,410.628902,2730
70.626263,604,414.162161,2715
36.080808,603,414.802993,2886
80.525253,610,415.452236,2666
57.090909,606,419.093018,2782
63.353535,604,419.736925,2751
85.171717,611,420.388609,2643
34.868687,607,423.952288,2892
57.494949,604,424.59796,2780
79.515152,611,425.248213,2671
-3.919192,609,425.896949,3084
83.555556,608,429.695765,2651
51.434343,604,430.358576,2810
33.858586,607,431.023248,2897
74.060606,612,434.869451,2698
41.333333,604,435.529708,2860
39.717172,610,436.196909,2868
86.181818,611,439.924257,2638
61.535354,604,440.575094,2760
76.686869,612,441.230216,2685
45.171717,616,441.888986,2841
82.141414,613,445.475467,2658
71.030303,612,446.132752,2713
58.707071,615,446.790775,2774
26.585859,622,450.354708,2933
61.333333,618,451.015897,2761
63.959596,616,451.676099,2748
54.868687,613,455.249462,2793
30.424242,614,455.911331,2914
8.20202,605,456.55899,3024
71.636364,615,457.215918,2710
84.161616,613,460.854527,2648
24.767677,609,461.506097,2942
106.383838,605,462.154127,2538
90.020202,608,465.674618,2619
73.656566,611,466.327055,2700
42.141414,612,466.981593,2856
91.636364,605,470.525898,2611
33.454545,619,471.20007,2899
71.434343,611,471.854172,2711
58.909091,616,472.513529,2773
78.505051,610,476.104289,2676
60.727273,609,476.75663,2764
85.373737,613,477.410832,2642
67.59596,609,481.033448,2730
65.575758,618,481.693516,2740
39.313131,611,482.350758,2870
102.545455,604,482.998694,2557
42.747475,605,486.504957,2853
88.808081,607,487.154557,2625
74.868687,609,487.806108,2694
79.717172,607,491.383336,2670
46.989899,611,492.036904,2832
66.989899,608,492.688453,2733
38.10101,609,496.404094,2876
71.636364,605,497.085488,2710
55.070707,611,497.736633,2792
76.888889,607,498.382971,2684
48.808081,607,501.946929,2823
76.686869,612,502.603067,2685
80.121212,602,503.247996,2668
133.656566,602,506.777121,2403
28.0,606,507.426867,2926
119.313131,603,508.074065,2474
82.949495,604,511.71063,2654
62.141414,603,512.361316,2757
59.919192,607,513.011185,2768
91.838384,606,513.660741,2610
41.939394,607,517.239236,2857
94.262626,602,517.882259,2598
74.262626,603,518.527154,2697
73.050505,602,522.164001,2703
76.686869,605,522.810868,2685
74.262626,607,523.460423,2697
84.767677,601,524.10414,2645
83.353535,602,527.778214,2652
108.0,603,528.424778,2530
98.909091,606,529.074204,2575
54.666667,610,532.646585,2794
46.989899,603,533.297529,2832
84.161616,603,533.947551,2648
104.363636,602,537.596328,2548
71.636364,604,538.250349,2710
52.242424,605,538.905314,2806
115.878788,603,539.550595,2491
86.383838,603,543.054842,2637
79.313131,600,543.704636,2672
115.676768,601,544.355544,2492
83.959596,600,548.010321,2649
78.707071,603,548.664517,2675
82.747475,603,549.315855,2655
75.474747,604,549.967684,2691
90.020202,601,553.599668,2619
76.686869,602,554.248888,2685
83.757576,603,554.893858,2650
61.333333,601,558.390761,2761
110.020202,602,559.036146,2520
69.212121,603,559.6883,2722
86.181818,604,563.320218,2638
76.080808,604,563.974311,2688
94.262626,604,564.622568,2598
47.59596,606,565.278535,2829
25.777778,603,568.831396,2937
36.686869,602,569.477542,2883
46.787879,605,570.124303,2833
49.212121,602,573.746397,2821
43.959596,607,574.395553,2847
88.20202,608,575.045172,2628
80.929293,601,578.676085,2664
123.353535,602,579.339167,2454
99.111111,605,579.985346,2574
50.424242,602,580.636961,2815
74.868687,605,584.318042,2694
66.181818,602,584.964112,2737
18.10101,605,585.620696,2975
96.080808,602,589.29147,2589
66.787879,605,589.941357,2734
-0.686869,616,590.606521,3068
50.828283,604,591.254472,2813
96.080808,609,594.732085,2589
81.737374,608,595.382717,2660
78.10101,606,596.05607,2678
93.454545,606,599.637134,2602
64.565657,604,600.284699,2745
74.060606,603,600.930878,2698
65.777778,607,604.612996,2739
57.494949,604,605.270351,2780
74.060606,605,605.918735,2698
62.747475,603,606.570917,2754
56.282828,601,610.084167,2786
66.989899,600,610.730751,2733
68.40404,604,611.376733,2726
83.757576,604,614.932994,2650
77.89899,606,615.587567,2679
61.939394,610,616.242531,2758
81.737374,603,616.888059,2660
77.69697,605,620.550919,2680
71.434343,602,621.19325,2711
60.121212,603,621.835609,2767
96.080808,607,625.492008,2589
76.686869,605,626.144418,2685
95.878788,603,626.796422,2590
79.717172,607,630.451604,2670
46.181818,606,631.10442,2836
103.959596,605,631.752346,2550
55.070707,606,632.398778,2792
102.545455,602,635.943436,2557
102.747475,604,636.595248,2556
60.323232,605,637.245853,2766
65.979798,604,640.875934,2738
86.787879,607,641.522209,2635
104.565657,602,642.161803,2547
79.515152,606,642.815003,2671
89.616162,610,646.424608,2621
67.59596,606,647.079603,2730
78.10101,606,647.730624,2678
90.020202,602,651.44322,2619
90.020202,605,652.094527,2619
104.969697,607,652.748292,2545
88.606061,605,656.26392,2626
92.848485,601,656.913479,2605
57.494949,608,657.571825,2780
72.444444,605,658.219093,2706
66.383838,603,661.947001,2736
103.757576,604,662.590059,2551
69.818182,604,663.234579,2719
70.424242,605,666.87439,2716
59.717172,610,667.523507,2769
76.484848,608,668.171723,2686
111.434343,603,671.757234,2513
82.545455,609,672.414311,2656
119.919192,603,673.058753,2471
82.343434,608,673.714859,2657
98.10101,605,677.227805,2579
96.686869,602,677.879693,2586
78.30303,601,678.52999,2677
81.333333,605,682.104657,2662
75.070707,605,682.752939,2693
92.848485,605,683.400149,2605
48.606061,606,684.049583,2824
81.333333,609,687.722712,2662
89.010101,606,688.373021,2624
52.444444,605,689.019034,2805
92.444444,602,692.608042,2607
71.232323,607,693.259298,2712
76.888889,606,693.906532,2684
67.79798,604,697.509446,2729
107.393939,605,698.156372,2533
67.59596,606,698.805864,2730
79.515152,605,699.452434,2671
81.535354,608,703.097111,2661
109.010101,602,703.741058,2525
60.929293,608,704.395015,2763
87.191919,600,707.898298,2633
81.131313,602,708.544026,2663
55.070707,602,709.189121,2792
79.313131,603,709.834936,2672
121.131313,602,713.45384,2465
75.070707,601,714.096918,2693
73.252525,600,714.738313,2702
63.151515,602,718.33327,2752
87.79798,603,718.978271,2630
69.616162,604,719.623787,2720
68.808081,603,723.264532,2724
70.828283,602,723.910004,2714
50.626263,603,724.562147,2814
76.686869,605,725.214673,2685
94.868687,600,728.828789,2595
76.888889,603,729.481175,2684
71.232323,601,730.124997,2712
63.757576,601,733.738799,2749
115.474747,603,734.384873,2493
58.10101,602,735.029248,2777
57.69697,601,735.673187,2779
43.353535,606,739.27735,2850
75.070707,604,739.924879,2693
91.636364,603,740.573432,2611
70.020202,607,744.141811,2718
55.070707,607,744.796779,2792
46.585859,606,745.450536,2834
103.757576,604,749.028656,2551
92.646465,603,749.671194,2606
104.767677,604,750.315379,2546
80.525253,602,750.958856,2666
97.292929,607,754.481595,2583
111.232323,604,755.131747,2514
84.565657,607,755.784509,2646
62.141414,609,759.329108,2757
45.777778,603,759.973894,2838
98.909091,606,760.624399,2575
89.616162,608,764.124298,2621
58.30303,603,764.781483,2776
89.414141,608,765.432785,2622
104.363636,607,766.083103,2548
117.494949,604,769.677064,2483
75.878788,609,770.334093,2689
33.050505,606,770.983805,2901
74.666667,609,774.569714,2695
113.050505,602,775.214539,2505
70.626263,606,775.869566,2715
60.121212,614,776.529663,2767
98.505051,608,780.108202,2577
93.252525,607,780.758127,2603
78.707071,612,781.414074,2675
73.454545,604,784.933544,2701
86.181818,608,785.583207,2638
45.777778,603,786.234627,2838
37.292929,607,789.776259,2880
65.575758,610,790.430817,2740
103.757576,608,791.081808,2551
40.323232,610,791.735411,2865
71.434343,609,795.396085,2711
49.414141,604,796.042606,2820
89.414141,603,796.691155,2622
89.414141,605,800.282426,2622
80.525253,605,800.931701,2666
54.262626,605,801.577339,2796
98.30303,607,805.235829,2578
42.949495,608,805.892515,2852
54.262626,605,806.537227,2796
75.272727,607,807.184172,2692
69.414141,604,810.743356,2721
51.030303,608,811.391984,2812
88.20202,610,812.04235,2628
30.020202,608,815.605397,2916
99.919192,605,816.251156,2570
93.656566,603,816.895462,2601
93.656566,605,817.541839,2601
69.414141,609,821.176818,2721
87.59596,606,821.822771,2631
74.060606,615,822.479672,2698
46.989899,616,826.123921,2832
102.343434,611,826.774122,2558
72.646465,617,827.430802,2705
79.919192,609,831.055079,2669
75.070707,609,831.703648,2693
90.020202,602,832.345333,2619
78.707071,612,832.997563,2675
38.707071,614,836.556985,2873
73.252525,613,837.212325,2702
53.252525,608,837.863231,2801
112.444444,607,841.464989,2508
38.707071,616,842.122142,2873
43.151515,607,842.769704,2851
44.363636,617,846.385783,2845
30.626263,621,847.050041,2913
30.828283,608,847.699865,2912
44.363636,609,848.353101,2845
72.040404,607,851.99566,2708
73.858586,607,852.642984,2699
52.242424,606,853.289982,2806
83.757576,612,856.931551,2650
69.818182,617,857.592695,2719
66.787879,611,858.244475,2734
53.454545,610,861.846905,2800
52.242424,613,862.504002,2806
80.525253,608,863.152059,2666
86.989899,612,863.806781,2634
60.929293,609,867.42572,2763
77.69697,616,868.082324,2680
84.363636,606,868.729509,2647
88.606061,607,872.246352,2626
105.979798,611,872.899165,2540
76.282828,604,873.545156,2687
100.323232,609,877.15496,2568
60.929293,613,877.821378,2763
63.151515,610,878.471961,2752
87.393939,608,879.121006,2632
91.232323,614,882.739781,2613
87.191919,610,883.391155,2633
84.363636,609,884.04046,2647
62.343434,617,887.715815,2756
71.636364,616,888.37343,2710
67.59596,616,889.030543,2730
56.484848,608,889.679125,2785
93.454545,613,893.260419,2602
47.59596,615,893.91777,2829
71.030303,624,894.585125,2713
113.454545,606,898.109783,2503
96.282828,607,898.761083,2588
110.828283,613,899.416234,2516
56.080808,604,903.029419,2787
91.030303,606,903.678526,2614
104.969697,606,904.327973,2545
69.212121,608,904.981068,2722
98.30303,604,908.566905,2578
90.020202,608,909.221875,2619
78.505051,609,909.874828,2676
58.10101,611,913.404318,2777
34.464646,606,914.053915,2894
70.626263,618,914.714461,2715
80.323232,611,918.224644,2667
59.111111,613,918.881378,2772
35.070707,615,919.54026,2891
66.989899,611,920.194422,2733
23.757576,608,923.757944,2947
74.666667,612,924.414681,2695
70.828283,606,925.063546,2714
33.252525,606,928.664621,2900
37.292929,606,929.311585,2880
42.949495,609,929.96056,2852
99.111111,603,933.577774,2574
68.808081,604,934.22544,2724
62.545455,602,934.867754,2755
114.262626,606,935.514522,2499
23.555556,600,939.00028,2948
83.555556,601,939.641983,2651
94.060606,605,940.28891,2599
61.131313,608,943.929381,2762
63.151515,613,944.584672,2752
51.434343,607,945.231397,2810
37.89899,608,945.882447,2877
54.666667,609,949.339723,2794
55.878788,611,949.989973,2788
85.373737,604,950.634304,2642
73.252525,618,954.170202,2702
73.656566,610,954.820066,2700
11.030303,616,955.477236,3010
66.585859,612,959.002698,2735
31.232323,607,959.648969,2910
76.484848,611,960.304552,2686
89.010101,611,960.956289,2624
62.343434,617,964.518166,2756
47.59596,614,965.174658,2829
84.565657,611,965.827895,2646
24.363636,622,969.331229,2944
39.111111,613,969.986943,2871
47.59596,618,970.650206,2829
48.20202,606,974.307699,2826
38.909091,620,974.967949,2872
57.494949,618,975.627721,2780
65.777778,616,976.285811,2739
21.131313,628,979.823571,2960
76.080808,618,980.487778,2688
71.030303,617,981.149587,2713
37.69697,617,984.717131,2878
-14.626263,622,985.38228,3137
38.30303,622,986.048743,2875
78.10101,616,989.711571,2678
54.868687,624,990.375956,2793
67.393939,614,991.030461,2731
51.232323,615,991.68548,2811
77.494949,615,995.327702,2681
70.222222,611,995.979701,2717
80.929293,618,996.641079,2664
85.777778,609,1000.358304,2640
78.505051,618,1001.016216,2676
86.989899,613,1001.670108,2634
93.454545,611,1005.264635,2602
86.585859,607,1005.912886,2636
87.79798,609,1006.562856,2630
65.979798,607,1007.210591,2738
67.191919,604,1010.730758,2732
108.606061,608,1011.380614,2527
78.909091,609,1012.029618,2674
69.010101,608,1015.672822,2723
51.838384,607,1016.320791,2808
45.777778,608,1016.970771,2838
110.626263,608,1020.613152,2517
57.292929,607,1021.259797,2781
71.838384,604,1021.904515,2709
82.141414,607,1022.552228,2658
44.767677,614,1026.172976,2843
71.030303,608,1026.822182,2713
91.636364,605,1027.46848,2611
61.737374,602,1031.11906,2759
78.909091,602,1031.761946,2674
102.545455,603,1032.406463,2557
66.181818,601,1036.083493,2737
51.636364,607,1036.740146,2809
88.40404,603,1037.389786,2627
45.979798,602,1038.032454,2837
93.454545,601,1041.73353,2602
90.424242,608,1042.383916,2617
78.707071,603,1043.028428,2675
101.131313,600,1046.678684,2564
130.020202,603,1047.324958,2421
49.414141,604,1047.973221,2820
60.323232,602,1048.622468,2766
89.010101,603,1052.111726,2624
53.656566,612,1052.769215,2799
33.656566,605,1053.417824,2898
68.20202,601,1056.980454,2727
101.131313,603,1057.626907,2564
60.323232,602,1058.272474,2766
74.868687,606,1061.974928,2694
49.616162,601,1062.622889,2819
64.161616,605,1063.284572,2747
78.30303,602,1063.930076,2677
85.777778,601,1067.453136,2640
61.737374,605,1068.102605,2759
99.919192,605,1068.752193,2570
83.151515,605,1072.348428,2653
73.858586,602,1072.994587,2699
69.818182,609,1073.646796,2719
60.929293,604,1074.294719,2763
81.737374,603,1077.88468,2660
71.636364,602,1078.528943,2710
43.555556,601,1079.173742,2849
113.656566,604,1082.828867,2502
85.777778,604,1083.477824,2640
71.232323,601,1084.121428,2712
106.181818,601,1087.67793,2539
126.585859,602,1088.323651,2438
94.262626,601,1088.968778,2598
72.242424,602,1089.612704,2707
83.151515,601,1093.124501,2653
34.464646,605,1093.774872,2894
80.121212,600,1094.41855,2668
58.10101,604,1098.123498,2777
69.616162,606,1098.770926,2720
105.171717,601,1099.412553,2544
88.20202,600,1100.052928,2628
96.282828,602,1103.664998,2588
69.212121,603,1104.312213,2722
99.515152,603,1104.959678,2572
87.79798,602,1108.576517,2630
105.373737,602,1109.218892,2543
91.232323,600,1109.859356,2613
82.747475,605,1113.43913,2655
88.808081,605,1114.088778,2625
58.505051,602,1114.733987,2775
100.727273,602,1115.378865,2566
78.909091,603,1118.947688,2674
80.121212,602,1119.593,2668
71.434343,603,1120.239101,2711
76.888889,601,1123.776814,2684
15.070707,602,1124.423556,2990
66.383838,603,1125.070861,2736
88.20202,605,1125.71995,2628
63.959596,610,1129.308846,2748
81.131313,603,1129.954844,2663
78.505051,603,1130.600201,2676
68.40404,608,1134.24104,2726
42.747475,605,1134.889733,2853
91.636364,605,1135.539815,2611
109.616162,602,1139.084886,2522
80.727273,606,1139.735571,2665
96.686869,609,1140.387923,2586
56.484848,611,1141.04098,2785
51.434343,608,1144.638065,2810
75.878788,603,1145.286377,2689
75.474747,604,1145.93487,2691
88.606061,603,1149.485231,2626
95.676768,607,1150.136523,2591
73.656566,603,1150.782853,2700
10.828283,605,1154.352204,3011
97.090909,603,1155.011225,2584
88.20202,609,1155.663255,2628
67.79798,602,1156.309138,2729
53.454545,607,1159.850637,2800
46.585859,601,1160.495838,2834
86.181818,608,1161.145763,2638
53.050505,606,1164.777691,2802
54.464646,612,1165.434955,2795
63.555556,606,1166.086462,2750
76.080808,607,1166.745245,2688
76.888889,606,1170.354806,2684
98.909091,603,1171.000255,2575
63.959596,604,1171.646708,2748
63.353535,606,1175.29944,2751
64.363636,607,1175.949479,2746
93.858586,610,1176.604055,2600
21.737374,611,1180.225367,2957
56.686869,604,1180.877868,2784
68.808081,614,1181.536,2724
33.050505,606,1182.184624,2901
36.080808,610,1185.760014,2886
82.545455,610,1186.411859,2656
51.030303,609,1187.064425,2812
76.888889,600,1190.724683,2684
43.555556,613,1191.381707,2849
54.060606,609,1192.035066,2797
59.919192,604,1195.574988,2768
65.777778,606,1196.235923,2739
62.949495,605,1196.885494,2753
69.212121,608,1197.536957,2722
91.636364,608,1201.228321,2611
76.484848,611,1201.8812,2686
112.848485,600,1202.522762,2506
59.313131,606,1206.147322,2771
58.10101,604,1206.794888,2777
39.515152,607,1207.447402,2869
84.161616,608,1208.098326,2648
96.080808,603,1211.657655,2589
127.59596,606,1212.306277,2433
68.0,606,1212.958057,2728
93.454545,602,1216.604306,2602
88.40404,601,1217.254386,2627
85.575758,604,1217.901293,2641
76.484848,606,1221.552546,2686
67.79798,606,1222.20249,2729
104.565657,603,1222.848043,2547
69.212121,602,1223.494429,2722
72.242424,608,1227.059638,2707
102.141414,603,1227.704334,2559
69.010101,605,1228.355386,2723
72.242424,602,1231.863573,2707
62.747475,602,1232.508444,2754
75.070707,603,1233.154986,2693
70.424242,605,1233.803084,2716
61.737374,603,1237.315361,2759
83.353535,602,1237.960656,2652
67.79798,603,1238.606163,2729
82.949495,608,1242.262559,2654
33.656566,607,1242.910323,2898
22.141414,608,1243.559105,2955
44.363636,604,1247.127045,2845
65.777778,604,1247.771564,2739
93.858586,602,1248.414364,2600
59.919192,604,1249.058187,2768
52.040404,605,1252.593672,2807
71.636364,602,1253.236307,2710
57.090909,601,1253.878136,2782
69.616162,601,1257.415958,2720
54.868687,604,1258.060478,2793
48.0,600,1258.701759,2827
35.676768,602,1259.345782,2888
80.525253,601,1262.882995,2666
80.323232,604,1263.530391,2667
87.393939,601,1264.175206,2632
102.343434,601,1267.756226,2558
89.818182,601,1268.402324,2620
78.909091,606,1269.051092,2674
80.929293,602,1272.537632,2664
51.232323,601,1273.184135,2811
48.0,600,1273.828905,2827
72.848485,604,1274.475044,2704
82.949495,603,1278.122196,2654
52.040404,606,1278.771866,2807
59.717172,601,1279.417139,2769
85.979798,607,1283.025228,2639
72.444444,603,1283.672501,2706
51.636364,602,1284.318664,2809
69.010101,603,1284.965652,2723
65.575758,601,1288.4907,2740
94.868687,604,1289.137813,2595
86.787879,606,1289.787992,2635
54.060606,605,1293.323679,2797
30.424242,606,1293.972636,2914
61.737374,602,1294.617923,2759
97.292929,603,1298.197445,2583
76.080808,610,1298.849557,2688
56.888889,601,1299.49538,2783
67.393939,604,1300.143571,2731
59.919192,605,1303.793204,2768
85.979798,600,1304.437194,2639
87.79798,602,1305.082441,2630
48.606061,602,1308.656953,2824
95.070707,603,1309.30278,2594
62.141414,604,1309.95051,2757
83.959596,601,1313.481926,2649
75.474747,602,1314.142096,2691
84.161616,603,1314.787579,2648
89.818182,601,1315.431458,2620
97.494949,602,1318.928952,2582
37.494949,606,1319.578537,2879
74.464646,606,1320.228034,2696
63.555556,606,1323.853508,2750
81.333333,604,1324.501298,2662
89.818182,602,1325.147141,2620
81.333333,606,1325.796483,2662
72.040404,603,1329.395468,2708
55.676768,604,1330.042102,2789
79.919192,604,1330.689941,2669
63.959596,604,1334.182965,2748
80.727273,601,1334.827354,2665
61.535354,605,1335.47686,2760
60.929293,603,1339.069387,2763
31.838384,605,1339.723521,2907
77.494949,602,1340.369253,2681
65.979798,603,1341.015115,2738
86.181818,606,1344.636255,2638
66.989899,602,1345.283918,2733
60.727273,602,1345.931023,2764
65.171717,604,1349.60652,2742
42.949495,602,1350.253213,2852
101.131313,602,1350.900014,2564
24.969697,605,1351.548008,2941
64.565657,601,1355.111841,2745
55.878788,609,1355.765559,2788
76.686869,601,1356.411957,2685
49.616162,602,1359.884322,2819
53.858586,603,1360.531326,2798
74.464646,602,1361.175497,2696
83.353535,601,1364.75987,2652
73.252525,600,1365.40414,2702
96.686869,601,1366.047077,2586
37.090909,601,1366.689272,2881
85.373737,608,1370.256903,2642
113.252525,601,1370.901732,2504
70.626263,601,1371.547759,2715
100.929293,601,1375.148321,2565
70.424242,602,1375.794323,2716
70.424242,604,1376.442947,2716
68.808081,606,1377.092679,2724
50.020202,602,1380.653958,2817
90.828283,602,1381.299722,2615
74.868687,604,1381.947366,2694
87.393939,601,1385.432639,2632
52.040404,603,1386.079186,2807
99.919192,603,1386.728158,2570
67.393939,602,1390.36969,2731
56.282828,603,1391.021703,2786
