,episode,timesteps,time,reward,makespan,model_id
79,79,611,126.25790810585022,41.73737373737364,2858,0
80,80,614,126.91222977638245,33.25252525252534,2900,0
81,81,611,130.61486411094666,51.636363636363505,2809,0
82,82,612,131.27119898796082,71.83838383838383,2709,0
83,83,605,131.91726398468018,59.91919191919188,2768,0
84,84,611,132.57040905952454,83.95959595959576,2649,0
85,85,614,136.15178990364075,83.15151515151526,2653,0
86,86,605,136.80609846115112,72.44444444444437,2706,0
87,87,607,137.46494555473328,76.68686868686869,2685,0
88,88,612,141.13293051719666,69.81818181818184,2719,0
89,89,608,141.78836822509766,77.29292929292927,2682,0
90,90,608,142.44415807724,55.878787878788046,2788,0
91,91,609,146.00750541687012,67.59595959595958,2730,0
92,92,601,146.6658058166504,71.6363636363634,2710,0
93,93,604,147.31499075889587,73.4545454545453,2701,0
94,94,608,147.96666169166565,36.88888888888888,2882,0
95,95,605,151.49679255485535,87.99999999999989,2629,0
96,96,604,152.14377880096436,0.7272727272725898,3061,0
97,97,605,152.78639006614685,99.11111111111106,2574,0
98,98,604,156.43732929229736,-10.787878787878894,3118,0
99,99,609,157.0856807231903,53.858585858585734,2798,0
100,100,606,157.73414182662964,0.5252525252525642,3062,0
101,101,606,158.3796739578247,55.47474747474741,2790,0
102,102,603,161.97880506515503,83.95959595959572,2649,0
103,103,607,162.6293022632599,62.14141414141397,2757,0
104,104,607,163.2815899848938,93.05050505050502,2604,0
105,105,608,166.86182141304016,70.22222222222209,2717,0
106,106,606,167.51247453689575,76.2828282828283,2687,0
107,107,604,168.1608681678772,56.08080808080817,2787,0
108,108,609,171.81054091453552,65.7777777777777,2739,0
109,109,604,172.46305203437805,80.52525252525254,2666,0
110,110,607,173.11488461494446,75.87878787878779,2689,0
111,111,608,173.77886295318604,74.46464646464659,2696,0
112,112,601,177.2545530796051,68.80808080808104,2724,0
113,113,603,177.90149998664856,35.878787878787904,2887,0
114,114,606,178.54582238197327,81.53535353535334,2661,0
115,115,606,182.06759190559387,54.46464646464642,2795,0
116,116,605,182.71682381629944,73.05050505050517,2703,0
117,117,602,183.36288166046143,46.98989898989909,2832,0
118,118,609,184.0174081325531,84.76767676767669,2645,0
119,119,606,187.66614985466003,77.49494949494964,2681,0
120,120,607,188.3185315132141,44.76767676767683,2843,0
121,121,604,188.96567344665527,85.37373737373724,2642,0
122,122,605,192.54809021949768,40.32323232323209,2865,0
123,123,609,193.20212483406067,54.66666666666637,2794,0
124,124,611,193.85732555389404,52.04040404040402,2807,0
125,125,613,197.45009326934814,58.50505050505049,2775,0
126,126,603,198.09209775924683,82.5454545454543,2656,0
127,127,604,198.73972249031067,55.87878787878775,2788,0
128,128,604,199.3882336616516,61.73737373737364,2759,0
129,129,605,203.0739462375641,69.2121212121211,2722,0
130,130,607,203.71952748298645,79.11111111111119,2673,0
131,131,607,204.36669421195984,72.24242424242397,2707,0
132,132,609,207.9577660560608,32.444444444444244,2904,0
133,133,605,208.60548567771912,52.84848484848503,2803,0
134,134,611,209.25341987609863,65.97979797979805,2738,0
135,135,605,212.863933801651,42.54545454545462,2854,0
136,136,606,213.51639914512634,86.78787878787887,2635,0
137,137,609,214.17311072349548,47.19191919191916,2831,0
138,138,608,214.8231430053711,72.8484848484849,2704,0
139,139,602,218.38345646858215,66.98989898989903,2733,0
140,140,606,219.03723406791687,43.959595959595894,2847,0
141,141,612,219.69673323631287,57.49494949494952,2780,0
142,142,604,223.34014081954956,35.676767676767575,2888,0
143,143,612,223.9994411468506,55.070707070707115,2792,0
144,144,609,224.65845847129822,71.23232323232327,2712,0
145,145,609,225.31558394432068,73.4545454545454,2701,0
146,146,613,228.97276139259338,68.40404040404047,2726,0
147,147,608,229.62833285331726,92.24242424242443,2608,0
148,148,616,230.29269313812256,38.50505050505036,2874,0
149,149,608,233.91175436973572,74.66666666666677,2695,0
150,150,618,234.5710368156433,78.30303030303033,2677,0
151,151,615,235.23246669769287,42.141414141414074,2856,0
152,152,617,238.7809774875641,69.21212121212123,2722,0
153,153,610,239.4418637752533,79.51515151515144,2671,0
154,154,606,240.09548592567444,62.545454545454504,2755,0
155,155,613,240.75102949142456,12.444444444444372,3003,0
156,156,614,244.36489605903625,25.97979797979802,2936,0
157,157,613,245.01755952835083,36.080808080808026,2886,0
158,158,613,245.67027974128723,50.828282828282724,2813,0
159,159,610,249.36427450180054,80.72727272727258,2665,0
160,160,614,250.0230700969696,32.242424242424235,2905,0
161,161,609,250.67174530029297,56.48484848484857,2785,0
162,162,612,254.30874013900757,63.95959595959593,2748,0
163,163,612,254.96030282974243,58.30303030303037,2776,0
164,164,605,255.60626125335693,98.70707070707063,2576,0
165,165,609,256.2554202079773,83.15151515151511,2653,0
166,166,612,259.86606311798096,98.90909090909088,2575,0
167,167,605,260.5194933414459,103.95959595959602,2550,0
168,168,603,261.17075872421265,84.96969696969697,2644,0
169,169,610,264.70387864112854,65.57575757575754,2740,0
170,170,614,265.3625819683075,66.98989898989895,2733,0
171,171,606,266.0109326839447,82.14141414141397,2658,0
172,172,609,269.60598969459534,97.2929292929291,2583,0
173,173,607,270.2617383003235,74.2626262626261,2697,0
174,174,607,270.9134211540222,52.848484848484965,2803,0
175,175,600,271.55516147613525,82.74747474747473,2655,0
176,176,616,275.0804867744446,72.84848484848489,2704,0
177,177,606,275.7314507961273,69.01010101010097,2723,0
178,178,612,276.38614320755005,96.88888888888879,2585,0
179,179,615,280.0454626083374,54.868686868686765,2793,0
180,180,608,280.705872297287,28.40404040404044,2924,0
181,181,608,281.3577690124512,61.13131313131313,2762,0
182,182,609,285.0472104549408,87.19191919191901,2633,0
183,183,604,285.7047185897827,96.282828282828,2588,0
184,184,606,286.3597819805145,69.6161616161618,2720,0
185,185,603,287.0048155784607,99.91919191919166,2570,0
186,186,610,290.59496307373047,64.56565656565652,2745,0
187,187,604,291.2424123287201,89.01010101010112,2624,0
188,188,608,291.8992621898651,52.04040404040411,2807,0
189,189,619,295.5005645751953,60.32323232323222,2766,0
190,190,613,296.15512466430664,75.2727272727273,2692,0
191,191,611,296.80903601646423,80.52525252525255,2666,0
192,192,611,297.46284914016724,25.979797979798033,2936,0
193,193,603,300.95670104026794,51.636363636363555,2809,0
194,194,611,301.6118731498718,62.54545454545455,2755,0
195,195,605,302.25947546958923,36.888888888888786,2882,0
196,196,612,305.9332251548767,60.72727272727256,2764,0
197,197,608,306.5865812301636,48.40404040404039,2825,0
198,198,609,307.2361674308777,25.373737373737384,2939,0
199,199,618,310.8353569507599,55.27272727272728,2791,0
200,200,617,311.4950337409973,50.82828282828301,2813,0
201,201,605,312.147474527359,61.939393939393796,2758,0
202,202,606,312.80274629592896,82.34343434343447,2657,0
203,203,614,316.4314658641815,48.20202020202003,2826,0
204,204,615,317.094357252121,96.68686868686879,2586,0
205,205,607,317.74427127838135,74.0606060606061,2698,0
206,206,611,321.4039750099182,50.42424242424232,2815,0
207,207,612,322.05520462989807,72.04040404040379,2708,0
208,208,602,322.69680762290955,59.71717171717155,2769,0
209,209,612,326.27669644355774,43.15151515151509,2851,0
210,210,606,326.92310428619385,83.35353535353524,2652,0
211,211,612,327.5743465423584,91.63636363636347,2611,0
212,212,602,328.2166905403137,86.58585858585872,2636,0
213,213,603,331.8473746776581,61.333333333333385,2761,0
214,214,606,332.4988112449646,35.27272727272713,2890,0
215,215,616,333.1553421020508,70.02020202020206,2718,0
216,216,604,336.80809020996094,52.44444444444415,2805,0
217,217,606,337.4538550376892,32.24242424242424,2905,0
218,218,607,338.0997633934021,57.69696969696979,2779,0
219,219,605,341.7749924659729,81.33333333333357,2662,0
220,220,604,342.4240725040436,48.20202020202016,2826,0
221,221,600,343.06241250038147,105.37373737373736,2543,0
222,222,609,343.710524559021,74.26262626262633,2697,0
223,223,604,347.25526690483093,19.9191919191921,2966,0
224,224,606,347.8998746871948,34.26262626262615,2895,0
225,225,611,348.5514302253723,36.08080808080809,2886,0
226,226,607,352.2714943885803,58.303030303030205,2776,0
227,227,603,352.91386103630066,14.060606060606242,2995,0
228,228,606,353.5596377849579,66.38383838383844,2736,0
229,229,607,354.20710468292236,44.363636363636246,2845,0
230,230,615,357.8053812980652,18.303030303030248,2974,0
231,231,613,358.45753955841064,-16.24242424242461,3145,0
232,232,620,359.1194920539856,21.737373737373815,2957,0
233,233,611,362.65577602386475,34.66666666666669,2893,0
234,234,607,363.304607629776,76.68686868686864,2685,0
235,235,611,363.95754885673523,45.37373737373733,2840,0
236,236,613,367.4648206233978,53.05050505050509,2802,0
237,237,613,368.1221733093262,42.54545454545444,2854,0
238,238,616,368.78440380096436,48.40404040404025,2825,0
239,239,609,369.4377064704895,59.31313131313142,2771,0
240,240,612,372.9582030773163,45.37373737373741,2840,0
241,241,617,373.6218931674957,28.404040404040423,2924,0
242,242,608,374.2739908695221,8.000000000000147,3025,0
243,243,614,377.88038992881775,34.86868686868695,2892,0
244,244,613,378.5349090099335,46.78787878787884,2833,0
245,245,623,379.19754672050476,-1.4949494949495232,3072,0
246,246,609,382.90873432159424,71.43434343434345,2711,0
247,247,611,383.56208205223083,75.27272727272727,2692,0
248,248,610,384.21489095687866,64.96969696969688,2743,0
249,249,610,384.86554431915283,80.32323232323212,2667,0
250,250,610,388.3670494556427,55.07070707070707,2792,0
251,251,605,389.0372407436371,85.37373737373724,2642,0
252,252,611,389.7085807323456,23.959595959595983,2946,0
253,253,605,393.24262166023254,52.44444444444437,2805,0
254,254,613,393.89647006988525,74.060606060606,2698,0
255,255,607,394.5431115627289,44.36363636363642,2845,0
256,256,608,398.2796938419342,35.07070707070691,2891,0
257,257,601,398.92141580581665,53.8585858585857,2798,0
258,258,605,399.56464433670044,64.3636363636362,2746,0
259,259,603,400.205468416214,96.48484848484851,2587,0
260,260,610,403.71492648124695,43.15151515151529,2851,0
261,261,605,404.3606026172638,91.83838383838389,2610,0
262,262,606,405.00789856910706,65.37373737373733,2741,0
263,263,608,408.6958565711975,34.868686868686815,2892,0
264,264,605,409.3411536216736,80.52525252525254,2666,0
265,265,605,409.98656392097473,91.63636363636353,2611,0
266,266,602,410.62890577316284,67.59595959595956,2730,0
267,267,604,414.1621651649475,70.62626262626263,2715,0
268,268,603,414.8029990196228,36.08080808080804,2886,0
269,269,610,415.4522399902344,80.52525252525267,2666,0
270,270,606,419.09302163124084,57.090909090909065,2782,0
271,271,604,419.7369296550751,63.35353535353549,2751,0
272,272,611,420.38861322402954,85.17171717171726,2643,0
273,273,607,423.95229291915894,34.86868686868676,2892,0
274,274,604,424.59796380996704,57.49494949494946,2780,0
275,275,611,425.24821734428406,79.51515151515156,2671,0
276,276,609,425.8969523906708,-3.9191919191919027,3084,0
277,277,608,429.69576954841614,83.55555555555551,2651,0
278,278,604,430.358580827713,51.43434343434342,2810,0
279,279,607,431.02325201034546,33.85858585858585,2897,0
280,280,612,434.869455575943,74.06060606060622,2698,0
281,281,604,435.5297176837921,41.333333333333286,2860,0
282,282,610,436.19691348075867,39.71717171717172,2868,0
283,283,611,439.9242618083954,86.18181818181833,2638,0
284,284,604,440.5750980377197,61.535353535353515,2760,0
285,285,612,441.230220079422,76.68686868686866,2685,0
286,286,616,441.8889901638031,45.171717171717276,2841,0
287,287,613,445.4754726886749,82.14141414141432,2658,0
288,288,612,446.13275694847107,71.03030303030303,2713,0
289,289,615,446.7907786369324,58.707070707070656,2774,0
290,290,622,450.35471200942993,26.58585858585849,2933,0
291,291,618,451.01590061187744,61.33333333333332,2761,0
292,292,616,451.67610335350037,63.95959595959592,2748,0
293,293,613,455.24946641921997,54.86868686868681,2793,0
294,294,614,455.9113349914551,30.424242424242422,2914,0
295,295,605,456.5589942932129,8.202020202020122,3024,0
296,296,615,457.21592235565186,71.63636363636367,2710,0
297,297,613,460.85453152656555,84.16161616161597,2648,0
298,298,609,461.5061011314392,24.767676767676726,2942,0
299,299,605,462.15413093566895,106.38383838383808,2538,0
300,300,608,465.6746220588684,90.02020202020194,2619,0
301,301,611,466.32705950737,73.65656565656577,2700,0
302,302,612,466.9815969467163,42.14141414141417,2856,0
303,303,605,470.5259039402008,91.63636363636354,2611,0
304,304,619,471.2000744342804,33.45454545454559,2899,0
305,305,611,471.8541753292084,71.43434343434339,2711,0
306,306,616,472.5135328769684,58.90909090909091,2773,0
307,307,610,476.1042926311493,78.50505050505043,2676,0
308,308,609,476.75663590431213,60.72727272727273,2764,0
309,309,613,477.41083550453186,85.37373737373734,2642,0
310,310,609,481.03345227241516,67.59595959595967,2730,0
311,311,618,481.6935203075409,65.57575757575748,2740,0
312,312,611,482.35076236724854,39.31313131313136,2870,0
313,313,604,482.9986982345581,102.54545454545443,2557,0
314,314,605,486.5049614906311,42.74747474747485,2853,0
315,315,607,487.1545615196228,88.80808080808072,2625,0
316,316,609,487.80611205101013,74.86868686868694,2694,0
317,317,607,491.383339881897,79.71717171717162,2670,0
318,318,611,492.0369083881378,46.989898989898975,2832,0
319,319,608,492.6884574890137,66.98989898989893,2733,0
320,320,609,496.4040982723236,38.10101010101002,2876,0
321,321,605,497.08549451828003,71.63636363636395,2710,0
322,322,611,497.73663783073425,55.070707070707,2792,0
323,323,607,498.3829743862152,76.88888888888889,2684,0
324,324,607,501.94693303108215,48.808080808080824,2823,0
325,325,612,502.6030707359314,76.68686868686866,2685,0
326,326,602,503.2480001449585,80.12121212121211,2668,0
327,327,602,506.7771248817444,133.6565656565657,2403,0
328,328,606,507.4268705844879,27.999999999999865,2926,0
329,329,603,508.0740694999695,119.31313131313125,2474,0
330,330,604,511.71063566207886,82.94949494949483,2654,0
331,331,603,512.3613204956055,62.14141414141413,2757,0
332,332,607,513.0111892223358,59.91919191919188,2768,0
333,333,606,513.6607451438904,91.83838383838376,2610,0
334,334,607,517.2392404079437,41.939393939393966,2857,0
335,335,602,517.8822641372681,94.26262626262626,2598,0
336,336,603,518.5271582603455,74.26262626262634,2697,0
337,337,602,522.1640045642853,73.05050505050505,2703,0
338,338,605,522.8108716011047,76.6868686868686,2685,0
339,339,607,523.4604270458221,74.26262626262617,2697,0
340,340,601,524.1041438579559,84.76767676767666,2645,0
341,341,602,527.778217792511,83.35353535353539,2652,0
342,342,603,528.4247822761536,108.00000000000013,2530,0
343,343,606,529.0742077827454,98.90909090909085,2575,0
344,344,610,532.646589756012,54.666666666666615,2794,0
345,345,603,533.2975335121155,46.98989898989905,2832,0
346,346,603,533.947555065155,84.16161616161601,2648,0
347,347,602,537.5963332653046,104.36363636363652,2548,0
348,348,604,538.2503530979156,71.63636363636346,2710,0
349,349,605,538.9053184986115,52.24242424242432,2806,0
350,350,603,539.5505993366241,115.87878787878797,2491,0
351,351,603,543.0548465251923,86.38383838383844,2637,0
352,352,600,543.704642534256,79.31313131313127,2672,0
353,353,601,544.3555479049683,115.67676767676745,2492,0
354,354,600,548.0103254318237,83.95959595959577,2649,0
355,355,603,548.6645219326019,78.7070707070706,2675,0
356,356,603,549.3158583641052,82.74747474747468,2655,0
357,357,604,549.9676880836487,75.47474747474755,2691,0
358,358,601,553.5996725559235,90.02020202020198,2619,0
359,359,602,554.2488927841187,76.68686868686879,2685,0
360,360,603,554.8938624858856,83.75757575757576,2650,0
361,361,601,558.3907659053802,61.33333333333324,2761,0
362,362,602,559.0361502170563,110.02020202020209,2520,0
363,363,603,559.6883039474487,69.21212121212108,2722,0
364,364,604,563.3202228546143,86.18181818181804,2638,0
365,365,604,563.9743149280548,76.08080808080798,2688,0
366,366,604,564.6225714683533,94.26262626262617,2598,0
367,367,606,565.2785398960114,47.59595959595943,2829,0
368,368,603,568.8314006328583,25.77777777777761,2937,0
369,369,602,569.477546453476,36.68686868686863,2883,0
370,370,605,570.1243073940277,46.787878787878974,2833,0
371,371,602,573.7464022636414,49.21212121212121,2821,0
372,372,607,574.3955571651459,43.95959595959593,2847,0
373,373,608,575.0451760292053,88.20202020202031,2628,0
374,374,601,578.6760952472687,80.92929292929306,2664,0
375,375,602,579.3391714096069,123.35353535353542,2454,0
376,376,605,579.9853501319885,99.11111111111113,2574,0
377,377,602,580.636965751648,50.42424242424223,2815,0
378,378,605,584.3180463314056,74.86868686868677,2694,0
379,379,602,584.964115858078,66.18181818181804,2737,0
380,380,605,585.6206998825073,18.10101010101019,2975,0
381,381,602,589.2914748191833,96.08080808080797,2589,0
382,382,605,589.9413611888885,66.78787878787895,2734,0
383,383,616,590.606525182724,-0.6868686868686638,3068,0
384,384,604,591.2544755935669,50.828282828282774,2813,0
385,385,609,594.7320890426636,96.08080808080801,2589,0
386,386,608,595.3827219009399,81.7373737373739,2660,0
387,387,606,596.0560739040375,78.10101010101009,2678,0
388,388,606,599.6371381282806,93.45454545454534,2602,0
389,389,604,600.2847039699554,64.56565656565661,2745,0
390,390,603,600.9308822154999,74.06060606060593,2698,0
391,391,607,604.6130018234253,65.7777777777778,2739,0
392,392,604,605.270355463028,57.49494949494951,2780,0
393,393,605,605.9187386035919,74.0606060606061,2698,0
394,394,603,606.5709211826324,62.74747474747471,2754,0
395,395,601,610.0841715335846,56.28282828282836,2786,0
396,396,600,610.7307553291321,66.98989898989906,2733,0
397,397,604,611.3767380714417,68.4040404040406,2726,0
398,398,604,614.9329988956451,83.75757575757586,2650,0
399,399,606,615.5875713825226,77.89898989898987,2679,0
400,400,610,616.2425367832184,61.939393939393895,2758,0
401,401,603,616.888062953949,81.73737373737377,2660,0
402,402,605,620.5509238243103,77.69696969696987,2680,0
403,403,602,621.1932547092438,71.4343434343435,2711,0
404,404,603,621.8356137275696,60.121212121212196,2767,0
405,405,607,625.4920125007629,96.08080808080794,2589,0
406,406,605,626.1444218158722,76.68686868686875,2685,0
407,407,603,626.796425819397,95.87878787878815,2590,0
408,408,607,630.4516088962555,79.7171717171718,2670,0
409,409,606,631.1044237613678,46.18181818181812,2836,0
410,410,605,631.7523505687714,103.95959595959593,2550,0
411,411,606,632.3987817764282,55.07070707070717,2792,0
412,412,602,635.9434399604797,102.54545454545459,2557,0
413,413,604,636.5952520370483,102.74747474747466,2556,0
414,414,605,637.2458572387695,60.32323232323224,2766,0
415,415,604,640.8759386539459,65.97979797979797,2738,0
416,416,607,641.5222129821777,86.78787878787882,2635,0
417,417,602,642.1618070602417,104.56565656565644,2547,0
418,418,606,642.8150069713593,79.51515151515125,2671,0
419,419,610,646.4246120452881,89.61616161616155,2621,0
420,420,606,647.0796074867249,67.59595959595963,2730,0
421,421,606,647.7306287288666,78.10101010101005,2678,0
422,422,602,651.4432239532471,90.02020202020203,2619,0
423,423,605,652.0945315361023,90.02020202020194,2619,0
424,424,607,652.7482960224152,104.96969696969691,2545,0
425,425,605,656.2639245986938,88.60606060606052,2626,0
426,426,601,656.9134826660156,92.84848484848479,2605,0
427,427,608,657.5718295574188,57.4949494949493,2780,0
428,428,605,658.2190971374512,72.44444444444443,2706,0
429,429,603,661.9470047950745,66.38383838383847,2736,0
430,430,604,662.5900628566742,103.75757575757571,2551,0
431,431,604,663.2345833778381,69.81818181818194,2719,0
432,432,605,666.8743937015533,70.42424242424244,2716,0
433,433,610,667.5235106945038,59.71717171717165,2769,0
434,434,608,668.1717267036438,76.48484848484851,2686,0
435,435,603,671.7572395801544,111.43434343434346,2513,0
436,436,609,672.4143152236938,82.54545454545469,2656,0
437,437,603,673.0587575435638,119.91919191919179,2471,0
438,438,608,673.7148640155792,82.34343434343444,2657,0
439,439,605,677.2278106212616,98.10101010101012,2579,0
440,440,602,677.8796977996826,96.68686868686882,2586,0
441,441,601,678.5299942493439,78.30303030303031,2677,0
442,442,605,682.1046612262726,81.33333333333337,2662,0
443,443,605,682.7529430389404,75.07070707070706,2693,0
444,444,605,683.400152683258,92.84848484848494,2605,0
445,445,606,684.0495874881744,48.60606060606074,2824,0
446,446,609,687.7227168083191,81.3333333333334,2662,0
447,447,606,688.3730256557465,89.01010101010104,2624,0
448,448,605,689.0190377235413,52.44444444444444,2805,0
449,449,602,692.6080455780029,92.44444444444456,2607,0
450,450,607,693.2593021392822,71.23232323232311,2712,0
451,451,606,693.9065368175507,76.88888888888896,2684,0
452,452,604,697.509450674057,67.79797979797976,2729,0
453,453,605,698.1563756465912,107.39393939393933,2533,0
454,454,606,698.8058681488037,67.5959595959596,2730,0
455,455,605,699.4524383544922,79.51515151515147,2671,0
456,456,608,703.097118139267,81.53535353535354,2661,0
457,457,602,703.7410621643066,109.01010101010097,2525,0
458,458,608,704.39501953125,60.92929292929299,2763,0
459,459,600,707.8983018398285,87.19191919191933,2633,0
460,460,602,708.5440299510956,81.13131313131329,2663,0
461,461,602,709.189124584198,55.07070707070701,2792,0
462,462,603,709.8349401950836,79.31313131313132,2672,0
463,463,602,713.4538443088531,121.131313131313,2465,0
464,464,601,714.096922159195,75.07070707070709,2693,0
465,465,600,714.7383167743683,73.25252525252515,2702,0
466,466,602,718.3332738876343,63.15151515151505,2752,0
467,467,603,718.9782748222351,87.79797979797983,2630,0
468,468,604,719.6237909793854,69.61616161616148,2720,0
469,469,603,723.2645366191864,68.80808080808094,2724,0
470,470,602,723.910008430481,70.82828282828282,2714,0
471,471,603,724.5621507167816,50.62626262626261,2814,0
472,472,605,725.214676618576,76.68686868686875,2685,0
473,473,600,728.8287935256958,94.8686868686869,2595,0
474,474,603,729.4811794757843,76.88888888888893,2684,0
475,475,601,730.12500166893,71.23232323232321,2712,0
476,476,601,733.7388036251068,63.75757575757579,2749,0
477,477,603,734.3848776817322,115.47474747474736,2493,0
478,478,602,735.0292532444,58.101010101010125,2777,0
479,479,601,735.6731915473938,57.69696969696973,2779,0
480,480,606,739.2773554325104,43.35353535353535,2850,0
481,481,604,739.9248831272125,75.07070707070703,2693,0
482,482,603,740.5734360218048,91.63636363636361,2611,0
483,483,607,744.1418159008026,70.02020202020209,2718,0
484,484,607,744.7967836856842,55.070707070707094,2792,0
485,485,606,745.4505398273468,46.58585858585863,2834,0
486,486,604,749.0286610126495,103.75757575757558,2551,0
487,487,603,749.6711976528168,92.64646464646454,2606,0
488,488,604,750.3153834342957,104.76767676767659,2546,0
489,489,602,750.9588599205017,80.52525252525263,2666,0
490,490,607,754.4815995693207,97.29292929292919,2583,0
491,491,604,755.1317517757416,111.23232323232332,2514,0
492,492,607,755.7845137119293,84.56565656565657,2646,0
493,493,609,759.3291122913361,62.1414141414141,2757,0
494,494,603,759.9738981723785,45.77777777777773,2838,0
495,495,606,760.6244029998779,98.90909090909084,2575,0
496,496,608,764.1243033409119,89.6161616161616,2621,0
497,497,603,764.7814872264862,58.30303030303056,2776,0
498,498,608,765.432788848877,89.4141414141415,2622,0
499,499,607,766.0831065177917,104.36363636363646,2548,0
500,500,604,769.6770684719086,117.49494949494938,2483,0
501,501,609,770.3340976238251,75.87878787878773,2689,0
502,502,606,770.9838089942932,33.050505050504896,2901,0
503,503,609,774.5697181224823,74.66666666666654,2695,0
504,504,602,775.2145426273346,113.05050505050514,2505,0
505,505,606,775.869570016861,70.62626262626253,2715,0
506,506,614,776.5296669006348,60.121212121212075,2767,0
507,507,608,780.1082060337067,98.50505050505052,2577,0
508,508,607,780.7581312656403,93.25252525252502,2603,0
509,509,612,781.4140777587891,78.7070707070706,2675,0
510,510,604,784.9335482120514,73.45454545454552,2701,0
511,511,608,785.583211183548,86.18181818181793,2638,0
512,512,603,786.2346315383911,45.777777777777814,2838,0
513,513,607,789.7762637138367,37.29292929292946,2880,0
514,514,610,790.4308211803436,65.57575757575748,2740,0
515,515,608,791.0818119049072,103.75757575757564,2551,0
516,516,610,791.7354147434235,40.323232323232276,2865,0
