#{"t_start": 1670498148.4121192, "env_id": "jss-v1"}
r,l,t,episode_makespan
24.020202,613,298.522426,3009
75.131313,611,299.173192,2756
67.454545,612,302.80375,2794
54.323232,608,303.453169,2859
71.292929,610,304.106667,2775
47.656566,615,307.762988,2892
86.242424,613,308.420748,2701
113.313131,616,309.07994,2567
51.292929,617,309.740094,2874
44.626263,619,313.471455,2907
46.646465,610,314.125236,2897
62.0,609,314.776298,2821
50.080808,613,318.447847,2880
14.929293,606,319.098313,3054
46.646465,613,319.757869,2897
51.89899,606,323.504369,2871
60.181818,610,324.16389,2830
56.747475,611,324.821279,2847
62.40404,612,325.478687,2819
43.818182,611,329.143129,2911
22.0,619,329.804197,3019
-10.121212,614,330.462501,3178
89.878788,617,334.156171,2683
80.787879,612,334.809794,2728
68.060606,614,335.466574,2791
51.090909,608,339.147919,2875
73.515152,612,339.81618,2764
55.131313,608,340.472405,2855
88.666667,616,341.130602,2689
89.878788,616,344.823578,2683
93.111111,612,345.484383,2667
76.141414,618,346.149904,2751
81.191919,617,349.810994,2726
55.939394,622,350.480843,2851
77.757576,616,351.13886,2743
75.939394,614,354.70364,2752
73.919192,611,355.360495,2762
41.393939,616,356.025049,2923
43.616162,614,356.681814,2912
75.939394,608,360.377775,2752
74.929293,614,361.038123,2757
63.414141,608,361.690875,2814
104.020202,612,365.308447,2613
59.171717,615,365.977065,2835
11.69697,609,366.632361,3070
88.262626,612,370.288104,2691
53.515152,608,370.952218,2863
22.606061,612,371.609971,3016
81.393939,609,372.264175,2725
74.929293,602,375.845641,2757
86.444444,602,376.489056,2700
79.777778,606,377.13772,2733
74.727273,605,380.711045,2758
51.090909,603,381.356403,2875
88.464646,604,382.003144,2690
86.040404,608,382.654354,2702
36.343434,607,386.297353,2948
113.919192,603,386.943297,2564
104.020202,604,387.590166,2613
58.767677,602,391.199409,2837
92.10101,603,391.846346,2672
81.79798,607,392.496384,2723
59.979798,600,396.042262,2831
90.484848,600,396.687206,2680
66.040404,606,397.338857,2801
68.464646,610,397.994244,2789
85.636364,608,401.545601,2704
68.868687,603,402.213715,2787
72.30303,606,402.889877,2770
68.868687,604,406.564719,2787
65.030303,604,407.210522,2806
68.262626,603,407.85643,2790
54.323232,604,408.502798,2859
86.848485,605,412.140395,2698
78.565657,604,412.789395,2739
85.838384,602,413.43718,2703
78.969697,605,417.19443,2737
86.444444,604,417.845618,2700
99.777778,600,418.491535,2634
77.555556,603,422.095155,2744
76.747475,602,422.749953,2748
50.888889,604,423.398547,2876
87.252525,603,424.054532,2696
75.131313,604,427.759976,2756
50.484848,602,428.406047,2878
90.484848,601,429.05174,2680
60.383838,603,432.732247,2829
86.444444,603,433.39469,2700
87.656566,600,434.043215,2694
66.040404,601,434.685769,2801
-46.282828,603,438.278774,3357
105.434343,601,438.922429,2606
89.676768,601,439.566512,2684
38.161616,602,443.243094,2939
75.333333,600,443.884439,2755
90.282828,603,444.530198,2681
64.828283,603,448.121634,2807
60.585859,600,448.767753,2828
88.262626,603,449.415641,2691
79.777778,603,450.063136,2733
70.888889,603,453.741222,2777
66.848485,601,454.393053,2797
73.313131,602,455.041165,2765
87.656566,602,458.60677,2694
67.656566,601,459.259025,2793
79.575758,601,459.904708,2734
86.646465,603,460.558548,2699
83.212121,600,464.216176,2716
100.787879,600,464.859369,2629
63.212121,603,465.50977,2815
80.383838,601,469.221853,2730
118.363636,600,469.871147,2542
67.858586,601,470.520672,2792
97.555556,600,474.168797,2645
110.080808,600,474.820898,2583
-9.313131,600,475.471108,3174
74.525253,600,476.115146,2759
92.30303,600,479.746682,2671
76.545455,600,480.389625,2749
79.373737,600,481.038857,2735
85.838384,602,484.676169,2703
40.181818,601,485.329388,2929
26.848485,600,485.981246,2995
65.838384,601,486.628765,2802
97.353535,601,490.26438,2646
98.565657,601,490.907964,2640
85.838384,600,491.55052,2703
101.79798,601,495.294253,2624
83.818182,600,495.945751,2713
80.989899,600,496.590695,2727
84.222222,600,500.233641,2711
103.010101,601,500.887367,2618
95.939394,600,501.538298,2653
100.383838,603,502.194723,2631
101.393939,601,505.772207,2626
59.171717,603,506.426739,2835
110.686869,601,507.070932,2580
87.050505,600,510.65841,2697
112.909091,600,511.308025,2569
90.686869,600,511.958802,2679
94.929293,600,512.610039,2658
97.353535,600,516.119154,2646
57.757576,600,516.771467,2842
59.777778,601,517.417761,2832
85.434343,600,521.048051,2705
61.79798,601,521.700156,2822
25.232323,600,522.349509,3003
71.090909,601,526.023367,2776
83.212121,602,526.682693,2716
88.868687,600,527.326579,2688
76.949495,600,527.9778,2747
58.363636,601,531.601014,2839
74.525253,600,532.248918,2759
67.050505,604,532.899764,2796
68.868687,602,536.539785,2787
112.10101,600,537.186075,2573
57.353535,601,537.833473,2844
114.929293,600,538.484417,2559
88.868687,601,542.050243,2688
90.888889,601,542.695724,2678
96.141414,600,543.345566,2652
17.555556,601,547.02606,3041
40.181818,600,547.669653,2929
54.121212,601,548.316335,2860
59.575758,600,548.962338,2833
77.757576,601,552.569221,2743
93.515152,601,553.212904,2665
115.535354,600,553.858871,2556
87.050505,601,557.407565,2697
67.656566,600,558.048247,2793
48.262626,601,558.690441,2889
96.545455,602,562.210034,2650
62.606061,601,562.850574,2818
104.626263,609,563.499688,2610
82.0,605,564.147727,2722
93.515152,603,567.773076,2665
73.717172,601,568.414897,2763
87.656566,605,569.062483,2694
72.707071,610,572.692828,2768
110.484848,601,573.335071,2581
114.929293,604,573.987165,2559
82.606061,603,574.638253,2719
112.30303,602,578.271459,2572
109.474747,602,578.923157,2586
78.969697,608,579.580576,2737
24.020202,606,583.112429,3009
90.686869,604,583.761451,2679
73.919192,607,584.413402,2762
39.171717,607,588.029821,2934
80.585859,603,588.676835,2729
91.292929,608,589.330036,2676
70.080808,601,589.983434,2781
81.393939,605,593.603577,2725
52.10101,602,594.249273,2870
82.40404,602,594.894249,2720
66.242424,603,598.51773,2800
65.030303,605,599.167928,2806
82.606061,603,599.81289,2719
75.939394,601,603.424488,2752
106.848485,604,604.080132,2599
84.828283,607,604.73327,2708
71.69697,606,605.387121,2773
104.222222,610,609.177095,2612
76.545455,606,609.830827,2749
57.555556,606,610.479519,2843
53.313131,603,614.071178,2864
109.272727,609,614.725146,2587
79.373737,603,615.374014,2735
54.121212,604,616.023614,2860
99.171717,604,619.64522,2637
69.676768,607,620.299072,2783
111.89899,608,620.95353,2574
91.69697,605,624.662085,2674
65.434343,603,625.309547,2804
63.010101,610,625.962684,2816
95.939394,605,629.535504,2653
69.676768,610,630.1891,2783
76.545455,604,630.837417,2749
78.565657,603,631.482373,2739
66.444444,606,635.115113,2799
65.838384,604,635.763505,2802
97.555556,605,636.412013,2645
104.828283,606,639.989182,2609
92.707071,606,640.642848,2669
97.757576,600,641.291975,2644
79.979798,606,641.944607,2732
93.313131,603,645.649224,2666
75.333333,602,646.292777,2755
100.383838,604,646.938229,2631
86.444444,605,650.463644,2700
106.646465,605,651.109114,2600
47.252525,605,651.763277,2894
91.090909,606,655.471052,2677
81.79798,603,656.115967,2723
87.858586,604,656.763488,2693
52.505051,607,657.412986,2868
75.131313,603,660.961824,2756
84.424242,602,661.605479,2710
103.414141,603,662.251665,2616
77.353535,611,665.89646,2745
85.636364,613,666.552775,2704
102.40404,613,667.208757,2621
57.353535,609,670.926823,2844
30.282828,615,671.590093,2978
76.343434,610,672.244352,2750
79.979798,614,672.901721,2732
69.070707,610,676.567636,2786
119.575758,614,677.228296,2536
74.121212,603,677.874004,2761
89.676768,609,681.409656,2684
73.717172,607,682.058718,2763
71.090909,611,682.713512,2776
84.828283,604,683.361143,2708
48.464646,613,686.875168,2888
111.89899,609,687.527554,2574
80.989899,605,688.176093,2727
69.272727,608,691.8583,2785
68.868687,608,692.51316,2787
85.838384,607,693.167286,2703
88.666667,613,696.720162,2689
90.686869,606,697.376625,2679
66.040404,609,698.030593,2801
39.171717,610,698.686647,2934
88.262626,604,702.290734,2691
31.89899,608,702.945026,2970
97.959596,610,703.602733,2643
83.010101,608,707.181732,2717
70.484848,607,707.83587,2779
62.20202,616,708.498889,2820
87.656566,608,712.167686,2694
71.494949,606,712.819089,2774
57.959596,610,713.47512,2841
102.40404,607,714.12908,2621
43.212121,612,717.625418,2914
65.434343,610,718.281765,2804
67.656566,608,718.934067,2793
109.676768,607,722.500375,2585
94.323232,604,723.14845,2661
82.0,605,723.798522,2722
65.838384,604,727.397492,2802
109.878788,606,728.05515,2584
61.79798,611,728.710768,2822
103.010101,607,729.364275,2618
25.636364,605,732.956813,3001
67.656566,602,733.609867,2793
63.616162,607,734.262814,2813
113.919192,608,737.95401,2564
109.272727,606,738.60556,2587
60.383838,605,739.257624,2829
64.020202,605,739.91289,2811
108.868687,608,743.487154,2589
94.929293,608,744.140306,2658
53.717172,602,744.790974,2862
106.444444,605,748.423421,2601
59.575758,604,749.075199,2833
96.545455,601,749.72244,2650
91.89899,604,753.301213,2673
101.393939,606,753.952916,2626
97.959596,602,754.599257,2643
71.090909,604,755.249104,2776
73.515152,600,758.922939,2764
77.555556,601,759.56867,2744
90.080808,602,760.212919,2682
104.020202,602,763.832638,2613
78.969697,600,764.475734,2737
94.323232,603,765.122813,2661
63.010101,601,765.767989,2816
104.424242,603,769.430233,2611
97.757576,601,770.074067,2644
60.383838,600,770.716167,2829
76.545455,601,774.255772,2749
115.131313,601,774.89833,2558
90.484848,602,775.543331,2680
60.585859,602,779.168259,2828
123.010101,605,779.817092,2519
92.30303,602,780.465996,2671
95.737374,602,781.111552,2654
86.848485,603,784.743221,2698
93.313131,602,785.393219,2666
102.606061,604,786.043106,2620
65.232323,601,789.598656,2805
70.888889,602,790.242347,2777
122.20202,603,790.886336,2523
103.212121,601,791.527958,2617
68.262626,604,795.075634,2790
88.868687,603,795.723691,2688
59.373737,602,796.37064,2834
82.40404,602,799.987949,2720
95.131313,601,800.633855,2657
74.525253,602,801.28258,2759
123.616162,606,804.882651,2516
90.484848,605,805.530127,2680
107.252525,606,806.179178,2597
78.161616,603,806.831361,2741
105.434343,603,810.425307,2606
86.040404,603,811.076962,2702
78.161616,604,811.730181,2741
102.606061,603,815.368519,2620
78.969697,606,816.022789,2737
56.545455,604,816.668998,2848
59.575758,607,817.319734,2833
78.969697,601,820.977123,2737
113.313131,602,821.621007,2567
110.686869,603,822.26613,2580
101.79798,602,825.916551,2624
90.080808,604,826.568814,2682
59.777778,601,827.218661,2832
108.464646,606,830.909839,2591
110.282828,607,831.560895,2582
73.111111,608,832.220447,2766
74.121212,603,832.868806,2761
68.060606,608,836.519404,2791
75.131313,605,837.172497,2756
104.020202,602,837.819694,2613
110.080808,603,841.506084,2583
92.909091,605,842.152246,2668
109.676768,603,842.803406,2585
107.252525,603,846.550516,2597
66.646465,603,847.217123,2798
93.515152,605,847.8675,2665
103.818182,604,848.516268,2614
69.272727,604,852.086757,2785
78.161616,601,852.738895,2741
88.666667,603,853.398737,2689
134.121212,606,857.090249,2464
104.626263,604,857.7427,2610
96.141414,604,858.396258,2652
95.737374,606,859.050563,2654
92.909091,602,862.729897,2668
54.323232,601,863.378361,2859
68.060606,602,864.023886,2791
96.747475,601,867.668157,2649
72.505051,603,868.321719,2769
103.414141,603,868.969461,2616
77.555556,606,872.520016,2744
109.878788,608,873.187916,2584
115.131313,605,873.843412,2558
125.030303,604,874.498459,2509
83.818182,611,878.123996,2713
67.858586,604,878.779989,2792
97.757576,615,879.44623,2644
68.868687,613,883.144562,2787
75.131313,605,883.795987,2756
97.353535,610,884.452444,2646
106.848485,603,885.109174,2599
97.151515,608,888.674385,2647
65.434343,604,889.330306,2804
118.767677,606,889.983166,2540
104.828283,609,893.631145,2609
80.181818,604,894.290484,2731
60.181818,611,894.952582,2830
72.30303,609,898.711063,2770
70.282828,608,899.361816,2780
44.020202,616,900.020717,2910
83.212121,606,900.667037,2716
110.282828,614,904.240152,2582
101.59596,613,904.896994,2625
58.565657,612,905.550917,2838
19.373737,614,909.168372,3032
100.989899,606,909.817649,2628
98.767677,612,910.471886,2639
75.737374,607,914.038882,2753
108.464646,605,914.686649,2591
88.666667,612,915.341615,2689
79.171717,619,916.003384,2736
104.828283,616,919.688416,2609
59.777778,606,920.337235,2832
98.161616,616,920.997303,2642
92.909091,618,924.683645,2668
92.30303,607,925.334772,2671
64.222222,614,925.992901,2810
101.191919,607,929.727409,2627
73.313131,609,930.381061,2765
86.040404,614,931.040027,2702
58.969697,608,931.691947,2836
47.454545,609,935.305902,2893
48.666667,612,935.964226,2887
72.707071,610,936.619475,2768
74.525253,609,940.209732,2759
59.979798,608,940.862069,2831
63.010101,619,941.524541,2816
60.989899,617,945.230487,2826
74.929293,610,945.891843,2757
120.181818,609,946.542892,2533
74.525253,614,947.200833,2759
92.707071,612,950.873039,2669
87.454545,616,951.535373,2695
82.20202,610,952.188311,2721
60.181818,620,955.732419,2830
85.030303,616,956.392356,2707
54.929293,615,957.051806,2856
72.10101,611,960.692469,2771
92.707071,609,961.358026,2669
65.030303,607,962.009475,2806
119.171717,604,962.655799,2538
81.393939,609,966.305403,2725
84.626263,611,966.958935,2709
56.141414,611,967.614729,2850
32.10101,611,971.206752,2969
52.909091,606,971.856569,2866
70.686869,606,972.505877,2778
72.10101,606,973.156001,2771
53.111111,612,976.775985,2865
110.484848,606,977.42678,2581
80.181818,606,978.079102,2731
61.59596,606,981.784735,2823
59.979798,603,982.430969,2831
98.565657,610,983.085124,2640
36.545455,607,986.758764,2947
68.666667,603,987.405427,2788
85.232323,606,988.054079,2706
98.767677,603,988.699845,2639
106.040404,603,992.356024,2603
87.454545,607,993.008337,2695
90.484848,605,993.656638,2680
92.30303,601,997.315242,2671
98.161616,602,997.960294,2642
73.111111,605,998.607666,2766
64.626263,603,1002.14029,2808
84.222222,601,1002.803356,2711
69.676768,606,1003.454827,2783
82.0,601,1004.101152,2722
115.333333,606,1007.790903,2557
83.414141,608,1008.441856,2715
112.30303,603,1009.089107,2572
56.545455,604,1012.811104,2848
81.59596,606,1013.46639,2724
92.505051,602,1014.114443,2670
71.69697,600,1014.760705,2773
85.636364,602,1018.396276,2704
110.888889,605,1019.04682,2579
71.89899,611,1019.701964,2772
83.010101,606,1023.377442,2717
31.090909,602,1024.02598,2974
96.343434,601,1024.673032,2651
102.40404,601,1028.259329,2621
55.131313,604,1028.917661,2855
92.505051,606,1029.5707,2670
69.878788,606,1030.224143,2782
110.080808,601,1033.895367,2583
79.979798,602,1034.543479,2732
88.666667,602,1035.19129,2689
52.909091,606,1038.772299,2866
69.474747,602,1039.420557,2784
82.20202,601,1040.06963,2721
97.353535,607,1040.720655,2646
91.69697,606,1044.284916,2674
99.575758,606,1044.934973,2635
110.080808,607,1045.584023,2583
99.171717,604,1049.168094,2637
118.767677,603,1049.814935,2540
5.838384,604,1050.462032,3099
87.656566,603,1054.031927,2694
80.989899,608,1054.685218,2727
90.080808,602,1055.330999,2682
84.828283,609,1055.984145,2708
94.525253,604,1059.597121,2660
102.20202,602,1060.246948,2622
92.909091,611,1060.904943,2668
99.777778,605,1064.587334,2634
89.474747,609,1065.243783,2685
85.030303,607,1065.897691,2707
35.737374,609,1066.553957,2951
77.353535,607,1070.190095,2745
85.838384,611,1070.846181,2703
113.919192,607,1071.499487,2564
98.767677,608,1075.078162,2639
36.949495,606,1075.72782,2945
83.212121,608,1076.378422,2716
93.919192,608,1079.989699,2663
92.505051,608,1080.641073,2670
111.69697,608,1081.293713,2575
42.606061,612,1081.949545,2917
81.393939,610,1085.488851,2725
90.282828,604,1086.13649,2681
84.626263,611,1086.789722,2709
106.444444,607,1090.476749,2601
81.79798,607,1091.126498,2723
80.989899,609,1091.778975,2727
109.878788,607,1095.355847,2584
114.525253,607,1096.007738,2561
101.393939,611,1096.662082,2626
99.979798,608,1097.315179,2633
99.575758,609,1100.936253,2635
106.242424,611,1101.589749,2602
74.323232,606,1102.240061,2760
51.89899,610,1105.866374,2871
107.454545,604,1106.513883,2596
108.262626,611,1107.166957,2592
59.171717,612,1110.832645,2835
119.777778,605,1111.491703,2535
63.818182,603,1112.137118,2812
76.949495,614,1112.794178,2747
65.838384,615,1116.400286,2802
82.808081,610,1117.053774,2718
75.737374,607,1117.704199,2753
105.838384,610,1121.349519,2604
88.666667,616,1122.00849,2689
98.161616,609,1122.661662,2642
90.888889,605,1123.310449,2678
96.141414,608,1126.895816,2652
72.909091,610,1127.551317,2767
75.737374,606,1128.201834,2753
126.444444,607,1131.800084,2502
61.79798,605,1132.448651,2822
60.181818,606,1133.099149,2830
114.727273,604,1136.747205,2560
80.989899,608,1137.399358,2727
89.474747,610,1138.053735,2685
58.363636,619,1138.716296,2839
73.313131,613,1142.375757,2765
64.424242,612,1143.032025,2809
103.616162,610,1143.687766,2615
73.919192,605,1147.272801,2762
91.292929,612,1147.928656,2676
63.616162,607,1148.578224,2813
64.222222,612,1152.176162,2810
106.646465,606,1152.826801,2600
68.464646,606,1153.482701,2789
62.0,607,1154.134016,2821
82.0,610,1157.788244,2722
128.060606,604,1158.436515,2494
90.686869,615,1159.094499,2679
80.989899,612,1162.78842,2727
64.020202,607,1163.438939,2811
65.030303,608,1164.089843,2806
60.383838,612,1167.713419,2829
62.40404,618,1168.383054,2819
80.585859,616,1169.041247,2729
65.636364,613,1169.696458,2803
64.424242,612,1173.337976,2809
79.171717,608,1173.989717,2736
75.737374,607,1174.642934,2753
92.707071,611,1178.339574,2669
42.40404,612,1178.993796,2918
69.272727,615,1179.651695,2785
74.727273,614,1183.281348,2758
72.707071,623,1183.960591,2768
75.737374,614,1184.61777,2753
41.393939,615,1185.280948,2923
50.888889,618,1188.935254,2876
52.30303,613,1189.592618,2869
36.343434,613,1190.249625,2948
16.141414,615,1193.867453,3048
52.909091,622,1194.532993,2866
48.262626,617,1195.195997,2889
1.191919,623,1198.820979,3122
123.818182,622,1199.491972,2515
71.89899,612,1200.147451,2772
60.989899,615,1200.807429,2826
42.606061,621,1204.513025,2917
68.060606,628,1205.187015,2791
80.181818,615,1205.846918,2731
73.515152,619,1209.563483,2764
45.030303,617,1210.224307,2905
32.30303,624,1210.893804,2968
77.555556,618,1214.589645,2744
44.424242,616,1215.251152,2908
78.363636,616,1215.910718,2740
42.20202,614,1216.569302,2919
46.242424,617,1220.217263,2899
47.252525,619,1220.88311,2894
32.909091,617,1221.543708,2965
57.959596,611,1225.203408,2841
88.464646,615,1225.86495,2690
39.373737,618,1226.528771,2933
40.585859,616,1230.172449,2927
68.666667,614,1230.831595,2788
83.010101,617,1231.494015,2717
69.676768,618,1232.153806,2783
79.979798,620,1235.838907,2732
81.393939,617,1236.49841,2725
76.141414,614,1237.157247,2751
80.989899,617,1240.797839,2727
106.242424,608,1241.451941,2602
52.505051,615,1242.110782,2868
68.868687,613,1245.80022,2787
69.070707,610,1246.455932,2786
49.070707,616,1247.120853,2885
84.424242,627,1247.795729,2710
63.616162,617,1251.332487,2813
77.959596,613,1251.992489,2742
72.909091,621,1252.66037,2767
73.515152,626,1256.390307,2764
75.131313,626,1257.064157,2756
39.171717,619,1257.731378,2934
47.656566,620,1261.461761,2892
34.929293,628,1262.131713,2955
93.111111,612,1262.786588,2667
45.636364,621,1263.449753,2902
70.282828,616,1267.071588,2780
89.878788,619,1267.733384,2683
50.484848,613,1268.389596,2878
83.212121,608,1271.990551,2716
29.676768,619,1272.651751,2981
71.89899,612,1273.309446,2772
56.545455,607,1276.992497,2848
19.373737,614,1277.649724,3032
81.393939,614,1278.309447,2725
85.838384,610,1278.963821,2703
76.343434,616,1282.668542,2750
75.535354,615,1283.328126,2754
80.989899,610,1283.981099,2727
52.707071,613,1287.635459,2867
105.838384,611,1288.289696,2604
83.212121,613,1288.948454,2716
79.171717,613,1292.543845,2736
109.272727,608,1293.195324,2587
49.474747,608,1293.847658,2883
-14.161616,613,1294.504201,3198
48.060606,612,1298.174263,2890
65.636364,619,1298.83699,2803
80.383838,616,1299.496296,2730
105.838384,611,1303.142437,2604
59.777778,623,1303.811473,2832
70.080808,612,1304.467042,2781
82.606061,614,1308.065768,2719
91.89899,609,1308.718635,2673
-0.626263,616,1309.379593,3131
115.535354,614,1310.037975,2556
93.111111,614,1313.669359,2667
112.909091,616,1314.328686,2569
89.676768,610,1314.982238,2684
78.969697,610,1318.675741,2737
55.333333,612,1319.334297,2854
32.10101,626,1320.0076,2969
12.10101,610,1323.538758,3068
98.565657,624,1324.211947,2640
114.323232,618,1324.87674,2562
67.252525,620,1325.542099,2795
93.919192,614,1329.132355,2663
79.171717,623,1329.80359,2736
49.474747,616,1330.466443,2883
88.868687,624,1334.095695,2688
82.606061,615,1334.753037,2719
81.191919,616,1335.41186,2726
82.808081,613,1339.034142,2718
98.767677,620,1339.696991,2639
84.626263,616,1340.36197,2709
88.868687,617,1341.021966,2688
84.626263,617,1344.676168,2709
69.676768,610,1345.331319,2783
61.393939,615,1345.990941,2824
74.323232,615,1349.661881,2760
80.181818,618,1350.328017,2731
83.212121,612,1350.990272,2716
106.848485,610,1354.57978,2599
17.151515,612,1355.239838,3043
44.626263,622,1355.909685,2907
89.474747,618,1356.573513,2685
105.636364,612,1360.219303,2605
45.838384,619,1360.885406,2901
67.454545,622,1361.551774,2794
94.525253,621,1365.115337,2660
82.606061,610,1365.769782,2719
98.565657,610,1366.423171,2640
82.20202,610,1370.145521,2721
85.636364,613,1370.80202,2704
118.161616,612,1371.457101,2543
115.131313,609,1372.112056,2558
44.424242,613,1375.773593,2908
103.212121,610,1376.427144,2617
85.030303,606,1377.077576,2707
75.333333,607,1380.71801,2755
52.707071,619,1381.381583,2867
84.626263,614,1382.040208,2709
81.191919,610,1385.736004,2726
42.0,610,1386.389747,2920
90.080808,610,1387.044349,2682
71.494949,608,1387.695484,2774
93.313131,609,1391.252104,2666
86.040404,604,1391.902384,2702
117.959596,606,1392.551577,2544
64.222222,615,1396.14907,2810
45.232323,611,1396.807179,2904
44.424242,612,1397.466851,2908
95.939394,610,1401.138783,2653
82.808081,612,1401.797682,2718
101.393939,606,1402.451191,2626
91.494949,611,1403.110548,2675
