,episode,timesteps,time,reward,makespan,model_id
0,0,674,3.0488972663879395,30.686868686868703,2976,0
1,1,692,3.9079384803771973,-35.57575757575755,3304,0
2,2,689,7.674524784088135,-26.888888888888946,3261,0
3,3,683,8.44954228401184,32.30303030303034,2968,0
4,4,657,9.14718222618103,46.24242424242421,2899,0
5,5,673,9.880579710006714,-1.4343434343433694,3135,0
6,6,666,13.65969729423523,48.262626262626235,2889,0
7,7,660,14.36190128326416,40.18181818181826,2929,0
8,8,665,15.07577133178711,57.353535353535236,2844,0
9,9,650,18.763768434524536,-41.03030303030298,3331,0
10,10,638,19.445759296417236,56.949494949494785,2846,0
11,11,644,20.13488507270813,53.717171717171695,2862,0
12,12,647,23.79509210586548,38.36363636363633,2938,0
13,13,658,24.496739149093628,43.01010101010086,2915,0
14,14,652,25.195692539215088,39.57575757575748,2932,0
15,15,644,28.822077989578247,59.17171717171709,2835,0
16,16,628,29.496673822402954,74.52525252525251,2759,0
17,17,635,30.17695450782776,34.12121212121218,2959,0
18,18,632,33.79149150848389,61.99999999999976,2821,0
19,19,640,34.48428964614868,55.13131313131319,2855,0
20,20,633,35.166993141174316,63.01010101010101,2816,0
21,21,647,38.729886054992676,-18.80808080808078,3221,0
22,22,634,39.40837597846985,73.51515151515142,2764,0
23,23,631,40.0849244594574,12.909090909090839,3064,0
24,24,643,40.77225637435913,58.96969696969697,2836,0
25,25,639,44.44063997268677,58.565656565656624,2838,0
26,26,632,45.12400197982788,75.1313131313131,2756,0
27,27,625,45.80131411552429,45.23232323232318,2904,0
28,28,624,49.54640865325928,55.33333333333317,2854,0
29,29,628,50.22058963775635,51.89898989898979,2871,0
30,30,636,50.90209078788757,38.76767676767675,2936,0
31,31,620,54.56711792945862,86.84848484848477,2698,0
32,32,623,55.236647605895996,58.56565656565631,2838,0
33,33,619,55.90291237831116,63.212121212121204,2815,0
34,34,625,59.59466552734375,84.62626262626254,2709,0
35,35,623,60.26940560340881,46.44444444444447,2898,0
36,36,618,60.933709144592285,37.555555555555685,2942,0
37,37,632,61.606080055236816,55.33333333333344,2854,0
38,38,622,65.1449282169342,15.737373737373675,3050,0
39,39,619,65.8048644065857,71.29292929292926,2775,0
40,40,615,66.46881103515625,41.39393939393932,2923,0
41,41,617,70.12706232070923,50.6868686868686,2877,0
42,42,623,70.79587316513062,40.58585858585866,2927,0
43,43,630,71.4672474861145,3.414141414141495,3111,0
44,44,621,75.18398642539978,57.151515151515156,2845,0
45,45,624,75.85154438018799,76.9494949494949,2747,0
46,46,620,76.52094435691833,58.969696969696955,2836,0
47,47,627,77.19737911224365,82.60606060606048,2719,0
48,48,618,80.82449865341187,39.97979797979781,2930,0
49,49,625,81.49412751197815,40.78787878787877,2926,0
50,50,617,82.15316867828369,31.898989898989843,2970,0
51,51,629,85.70062208175659,77.55555555555537,2744,0
52,52,615,86.36714220046997,8.868686868686833,3084,0
53,53,618,87.02794981002808,-67.09090909090918,3460,0
54,54,617,90.76987195014954,44.62626262626256,2907,0
55,55,629,91.44298028945923,40.989898989898975,2925,0
56,56,613,92.09919571876526,58.767676767676676,2837,0
