#{"t_start": 1670444111.7689292, "env_id": "jss-v1"}
r,l,t,episode_makespan
47.393939,606,249.236696,2830
76.080808,602,254.371519,2688
42.949495,603,255.906623,2852
32.646465,603,257.380425,2903
82.343434,602,262.709035,2657
72.444444,601,264.215443,2706
43.151515,601,265.760285,2851
68.808081,601,267.251352,2724
78.707071,601,272.20482,2675
59.515152,600,273.643923,2770
40.121212,601,275.162375,2866
86.787879,608,280.347252,2635
39.313131,605,281.818867,2870
44.767677,610,283.315226,2843
76.282828,613,284.817959,2687
79.313131,602,290.290103,2672
21.333333,602,291.838896,2959
76.888889,606,293.316084,2684
25.979798,604,298.699083,2936
56.484848,600,300.10332,2785
88.808081,602,301.482166,2625
45.171717,604,306.78089,2841
77.69697,605,308.261902,2680
61.535354,603,309.781382,2760
95.272727,602,311.302688,2593
45.373737,603,316.298471,2840
79.313131,603,317.795023,2672
73.454545,605,319.313019,2701
60.727273,606,324.440306,2764
59.111111,604,325.934888,2772
98.505051,606,327.40828,2577
43.555556,607,328.902806,2849
41.939394,608,334.027791,2857
66.181818,604,335.403626,2737
66.181818,608,336.796604,2737
59.919192,603,341.824189,2768
45.171717,605,343.288572,2841
36.686869,608,344.773731,2883
68.0,604,349.962275,2728
83.353535,608,351.479216,2652
34.262626,604,352.995353,2895
58.505051,607,354.478543,2775
45.575758,604,359.802986,2839
-3.515152,605,361.324524,3082
65.171717,601,362.809446,2742
79.111111,606,368.178266,2673
53.252525,601,369.571021,2801
58.10101,602,370.980922,2777
18.505051,606,372.379108,2973
-3.515152,611,377.811914,3082
51.434343,609,379.229679,2810
38.30303,608,380.710057,2875
49.818182,604,386.168995,2818
69.818182,606,387.642719,2719
108.606061,603,389.021974,2527
60.727273,603,394.320476,2764
53.656566,604,395.836495,2799
74.464646,601,397.386764,2696
40.929293,604,398.879032,2862
46.989899,605,403.815852,2832
77.69697,608,405.3063,2680
51.636364,603,406.908561,2809
48.20202,606,411.978958,2826
-16.848485,606,413.454504,3148
-47.757576,603,414.995219,3301
39.515152,605,420.351785,2869
43.757576,600,421.733402,2848
67.191919,600,423.130666,2732
36.686869,600,424.505468,2883
59.313131,604,429.836831,2771
43.353535,606,431.236004,2850
-35.434343,609,432.659427,3240
73.656566,605,438.012767,2700
57.292929,610,439.408174,2781
45.373737,611,440.809651,2840
85.373737,608,442.255804,2642
73.252525,605,447.663412,2702
64.767677,609,449.052038,2744
64.565657,605,450.432236,2745
77.494949,603,455.775152,2681
71.434343,603,457.232543,2711
63.757576,604,458.629018,2749
70.222222,607,463.968783,2717
82.545455,605,465.558287,2656
74.666667,614,467.314528,2695
46.181818,609,468.884836,2836
42.949495,607,474.111228,2852
95.878788,608,475.66704,2590
82.949495,607,477.219309,2654
78.30303,610,482.364565,2677
64.565657,610,483.841933,2745
66.585859,607,485.332863,2735
105.575758,605,490.742894,2542
37.090909,615,492.2719,2881
64.363636,613,493.794322,2746
94.666667,615,495.162699,2596
27.393939,618,500.140796,2929
2.949495,631,501.587595,3050
66.787879,621,503.037461,2734
76.484848,619,508.443136,2686
61.333333,628,509.886678,2761
64.161616,626,511.300751,2747
50.020202,620,516.711423,2817
90.222222,616,518.137279,2618
60.323232,615,519.516769,2766
81.737374,614,520.895707,2660
91.232323,619,526.237863,2613
52.444444,613,527.850679,2805
81.131313,622,529.543288,2663
21.737374,619,534.919625,2957
-2.30303,619,536.335593,3076
64.363636,619,537.784749,2746
32.242424,621,543.197153,2905
62.949495,619,544.600263,2753
72.040404,615,546.039927,2708
54.666667,616,547.523269,2794
42.343434,621,552.932069,2855
59.919192,624,554.355572,2768
51.030303,619,555.778624,2812
39.717172,624,561.170891,2868
72.040404,622,562.591636,2708
52.040404,624,564.040633,2807
64.161616,626,569.430152,2747
42.141414,617,570.820079,2856
52.444444,614,572.195765,2805
93.050505,615,573.590822,2604
2.545455,611,578.991672,3052
24.767677,617,580.398271,2942
44.363636,629,581.839478,2845
64.565657,617,587.226403,2745
-7.757576,611,588.642504,3103
77.494949,617,590.048353,2681
47.191919,615,595.391014,2831
70.424242,613,596.759897,2716
86.989899,614,598.158766,2634
84.969697,607,603.503173,2644
40.929293,610,604.890957,2862
16.080808,616,606.280015,2985
36.080808,617,607.673656,2886
96.888889,612,613.040161,2585
91.232323,615,614.454776,2613
79.717172,612,615.828602,2670
49.818182,608,621.192714,2818
87.393939,611,622.577269,2632
84.565657,614,624.026767,2646
92.242424,612,625.42281,2608
88.808081,606,630.738467,2625
56.888889,607,632.127382,2783
97.69697,607,633.600828,2581
58.30303,606,638.973129,2776
70.828283,605,640.57365,2714
38.909091,613,642.217584,2872
61.535354,607,647.396342,2760
84.161616,610,648.949449,2648
69.212121,613,650.493975,2722
40.929293,609,652.011164,2862
77.494949,605,657.347334,2681
106.585859,605,658.774331,2537
43.757576,611,660.1861,2848
86.585859,608,665.531665,2636
66.585859,606,667.031116,2735
53.050505,611,668.625092,2802
52.242424,605,673.970742,2806
81.535354,612,675.381489,2661
97.69697,605,676.877855,2581
78.707071,605,678.378106,2675
45.171717,605,683.364026,2841
50.626263,606,684.821084,2814
59.111111,606,686.347352,2772
82.545455,604,691.389312,2656
78.30303,606,692.858566,2677
70.020202,602,694.366224,2718
52.444444,606,695.897081,2805
57.69697,606,701.026329,2779
109.212121,604,702.384003,2524
93.656566,603,703.875643,2601
-5.333333,602,708.90624,3091
75.474747,602,710.300997,2691
75.878788,602,711.66169,2689
73.656566,604,716.852552,2700
90.222222,606,718.238877,2618
87.191919,604,719.650116,2633
100.727273,602,721.028427,2566
90.424242,609,726.18108,2617
77.494949,604,727.655616,2681
102.141414,607,729.177549,2559
46.181818,605,734.345182,2836
79.919192,606,735.855016,2669
77.494949,600,737.320907,2681
114.868687,604,742.666849,2496
90.020202,603,744.104229,2619
63.353535,600,745.60276,2751
88.40404,605,747.083919,2627
55.070707,604,752.318968,2792
81.333333,603,753.674423,2662
74.060606,601,755.143437,2698
41.939394,607,760.483097,2857
56.686869,606,761.870205,2784
77.89899,604,763.356621,2679
61.535354,603,764.922036,2760
54.868687,606,770.14015,2793
73.454545,602,771.51833,2701
44.565657,607,772.908238,2844
89.010101,607,778.155165,2624
70.020202,605,779.502125,2718
84.363636,611,780.895845,2647
61.939394,606,786.263072,2758
62.949495,607,787.690562,2753
95.878788,605,789.051816,2590
82.343434,603,790.419628,2657
59.111111,605,795.550954,2772
58.707071,603,797.084377,2774
85.979798,602,798.692703,2639
85.777778,602,803.820561,2640
61.333333,602,805.304485,2761
77.69697,601,806.87619,2680
64.565657,602,808.373642,2745
91.030303,600,813.702819,2614
63.555556,603,815.257704,2750
80.929293,600,816.857078,2664
94.262626,601,821.981323,2598
94.868687,602,823.490306,2595
90.020202,601,825.024554,2619
54.464646,602,830.481426,2795
101.939394,601,831.982244,2560
71.030303,601,833.562793,2713
75.272727,603,835.134013,2692
82.949495,600,840.085465,2654
32.040404,602,841.635676,2906
63.353535,601,843.17953,2751
88.808081,602,848.511952,2625
58.707071,601,849.981251,2774
73.252525,600,851.546969,2702
72.444444,600,853.075865,2706
60.323232,603,858.038125,2766
99.313131,602,859.41086,2573
68.0,601,860.78856,2728
68.20202,601,865.844243,2727
96.484848,601,867.408379,2587
57.69697,600,868.926241,2779
87.393939,600,874.414845,2632
52.646465,603,875.820199,2804
113.656566,601,877.204422,2502
74.464646,600,878.595678,2696
73.050505,600,883.80834,2703
68.0,602,885.168258,2728
64.969697,601,886.567449,2743
62.141414,602,891.916809,2757
68.40404,601,893.294583,2726
67.393939,600,894.655622,2731
72.040404,600,896.039246,2708
91.232323,600,901.341845,2613
62.141414,604,902.752842,2757
91.838384,600,904.111413,2610
78.707071,600,909.425773,2675
84.767677,600,910.803107,2645
74.262626,602,912.34539,2697
70.222222,601,917.847372,2717
89.414141,602,919.273772,2622
91.838384,600,920.835466,2610
105.575758,601,922.438169,2542
81.333333,601,927.585222,2662
70.222222,600,929.108226,2717
60.121212,600,930.671232,2767
81.535354,602,936.245792,2661
84.363636,601,937.658569,2647
76.282828,602,939.042262,2687
108.0,600,940.436097,2530
85.777778,602,945.465359,2640
115.474747,600,947.011369,2493
75.070707,601,948.586326,2693
92.242424,603,953.971139,2608
109.818182,601,955.482829,2521
76.484848,600,957.050348,2686
64.969697,602,958.641397,2743
87.191919,602,963.83322,2633
91.434343,602,965.233237,2612
90.828283,601,966.743459,2615
61.939394,603,971.870614,2758
62.141414,611,973.290234,2757
53.858586,602,974.654275,2798
64.363636,601,979.966123,2746
56.888889,600,981.331704,2783
88.0,600,982.714291,2629
88.606061,602,984.107751,2626
91.232323,600,989.40109,2613
86.585859,605,990.766041,2636
86.989899,610,992.154773,2634
63.757576,602,997.481294,2749
89.414141,606,998.869956,2622
90.626263,604,1000.251081,2616
76.080808,601,1005.644583,2688
77.090909,604,1007.026937,2683
81.131313,614,1008.460049,2663
75.272727,604,1009.90602,2692
102.949495,607,1015.327782,2555
60.121212,607,1016.701889,2767
106.787879,613,1018.096483,2536
61.939394,613,1023.402963,2758
62.545455,609,1024.80325,2755
62.343434,605,1026.191984,2756
96.282828,611,1027.628971,2588
-7.151515,613,1032.899194,3100
81.737374,608,1034.544354,2660
84.363636,613,1035.952863,2647
90.626263,611,1041.353222,2616
75.676768,613,1042.776138,2690
50.424242,619,1044.234591,2815
69.818182,604,1049.55795,2719
59.717172,609,1050.972667,2769
49.616162,604,1052.363795,2819
74.666667,611,1053.862586,2695
90.424242,606,1059.180108,2617
79.919192,609,1060.557533,2669
77.292929,606,1061.93157,2682
85.575758,606,1067.276567,2641
101.131313,606,1068.67892,2564
114.464646,609,1070.076785,2498
66.989899,607,1075.293041,2733
94.464646,610,1076.848296,2597
63.757576,606,1078.439227,2749
71.232323,614,1080.03228,2712
36.484848,611,1085.334257,2884
62.747475,627,1086.743118,2754
63.757576,608,1088.105886,2749
107.79798,614,1093.456781,2531
43.959596,610,1094.869699,2847
60.727273,604,1096.242649,2764
94.868687,604,1101.573457,2595
92.242424,603,1102.967136,2608
62.343434,614,1104.379029,2756
89.414141,605,1105.817918,2622
81.333333,605,1111.175452,2662
83.757576,603,1112.535847,2650
64.363636,612,1113.961086,2746
85.979798,612,1119.320236,2639
71.434343,600,1120.682909,2711
49.212121,605,1122.040179,2821
50.626263,610,1123.414598,2814
84.565657,602,1128.736273,2646
51.030303,607,1130.108295,2812
91.434343,605,1131.464478,2612
79.919192,603,1136.692164,2669
80.727273,606,1138.082713,2665
95.474747,602,1139.448232,2592
72.848485,611,1144.773245,2704
32.848485,602,1146.127938,2902
95.070707,603,1147.484621,2594
59.313131,605,1148.843943,2771
92.444444,608,1154.216599,2607
73.050505,608,1155.62702,2703
71.434343,608,1156.998209,2711
95.474747,603,1162.279732,2592
43.555556,601,1163.62543,2849
74.262626,605,1164.995418,2697
65.373737,604,1166.349896,2741
53.656566,605,1171.668553,2799
112.444444,602,1173.036007,2508
92.848485,604,1174.39249,2605
78.30303,613,1179.737722,2677
116.686869,603,1181.115135,2487
56.282828,603,1182.49298,2786
26.383838,606,1187.893262,2934
58.909091,604,1189.26319,2773
103.151515,602,1190.640808,2554
54.666667,604,1192.005261,2794
109.414141,603,1197.357187,2523
22.747475,601,1198.744633,2952
62.949495,602,1200.119007,2753
49.616162,603,1205.529703,2819
50.222222,606,1206.94727,2816
114.262626,610,1208.382087,2499
90.020202,610,1213.723379,2619
97.89899,605,1215.112561,2580
73.050505,606,1216.496004,2703
46.787879,603,1217.884117,2833
85.373737,612,1223.241961,2642
78.505051,605,1224.65037,2676
46.989899,603,1226.06125,2832
39.919192,615,1231.451842,2867
38.707071,607,1232.838288,2873
74.868687,614,1234.244727,2694
99.919192,613,1235.689847,2570
65.979798,610,1241.032983,2738
94.666667,611,1242.438007,2596
48.808081,605,1243.808969,2823
21.737374,609,1249.014415,2957
89.616162,606,1250.393102,2621
83.555556,617,1251.832624,2651
81.131313,609,1257.174613,2663
56.484848,603,1258.555396,2785
84.767677,604,1259.935125,2645
52.848485,611,1261.409291,2803
110.424242,608,1266.868944,2518
68.606061,610,1268.27441,2725
109.010101,605,1269.659477,2525
84.161616,609,1275.010602,2648
75.878788,609,1276.400454,2689
18.707071,611,1277.761565,2972
77.494949,611,1283.058701,2681
39.313131,612,1284.441951,2870
53.252525,614,1285.811905,2801
79.717172,607,1287.194442,2670
57.69697,606,1292.437585,2779
77.494949,608,1293.826288,2681
93.454545,609,1295.191054,2602
65.171717,614,1300.500677,2742
90.020202,605,1301.923959,2619
61.333333,617,1303.332124,2761
72.848485,610,1308.639044,2704
38.707071,607,1310.029956,2873
70.424242,610,1311.420663,2716
60.121212,616,1312.811667,2767
73.050505,610,1318.13119,2703
103.151515,614,1319.507225,2554
68.20202,609,1320.877439,2727
67.59596,619,1326.28497,2730
39.919192,614,1327.678044,2867
74.868687,614,1329.055983,2694
52.040404,614,1334.359678,2807
58.30303,605,1335.722157,2776
56.282828,607,1337.14856,2786
28.808081,612,1338.530539,2922
52.646465,612,1343.842358,2804
75.272727,606,1345.199153,2692
104.767677,611,1346.581045,2546
73.252525,611,1351.917556,2702
101.333333,602,1353.31478,2563
75.676768,603,1354.678434,2690
104.767677,603,1356.066242,2546
36.484848,610,1361.337527,2884
72.848485,605,1362.746722,2704
74.666667,607,1364.17079,2695
69.414141,604,1369.46236,2721
83.555556,607,1370.843037,2651
86.787879,608,1372.292999,2635
83.555556,609,1377.677266,2651
86.383838,606,1379.056792,2637
70.222222,605,1380.433212,2717
74.868687,602,1381.809087,2694
75.878788,604,1387.158397,2689
72.848485,608,1388.543591,2704
97.69697,609,1389.942236,2581
107.393939,607,1395.290493,2533
72.646465,606,1396.667248,2705
95.676768,603,1398.050122,2591
51.434343,606,1403.361063,2810
103.757576,602,1404.77438,2551
79.919192,606,1406.154156,2669
94.262626,607,1407.565149,2598
45.575758,611,1412.975865,2839
62.747475,609,1414.387235,2754
85.575758,608,1415.777128,2641
90.424242,606,1421.044311,2617
92.242424,613,1422.467329,2608
97.69697,605,1423.910431,2581
71.636364,605,1425.281961,2710
108.0,610,1430.594696,2530
69.616162,605,1432.021656,2720
70.626263,606,1433.412785,2715
64.565657,613,1438.782668,2745
76.484848,605,1440.147949,2686
102.949495,601,1441.51777,2555
74.060606,603,1446.85658,2698
60.323232,602,1448.23098,2766
96.282828,604,1449.587064,2588
86.989899,601,1450.941181,2634
43.757576,603,1456.279158,2848
87.59596,605,1457.667009,2631
90.222222,608,1459.068257,2618
104.161616,601,1464.365572,2549
95.676768,602,1465.755621,2591
54.262626,601,1467.128666,2796
91.434343,602,1468.533096,2612
82.949495,602,1473.906362,2654
70.828283,604,1475.347539,2714
84.565657,600,1476.767807,2646
61.939394,604,1482.10179,2758
68.20202,603,1483.482069,2727
43.353535,602,1484.841139,2850
93.656566,604,1490.171242,2601
71.030303,610,1491.563273,2713
88.40404,604,1492.923614,2627
62.141414,603,1494.317348,2757
88.20202,607,1499.683299,2628
43.555556,602,1501.052747,2849
58.505051,603,1502.426277,2775
87.393939,605,1507.790305,2632
67.59596,602,1509.16704,2730
53.656566,605,1510.563901,2799
82.141414,601,1515.913092,2658
74.464646,604,1517.300164,2696
62.141414,601,1518.702268,2757
98.505051,605,1520.08736,2577
96.686869,604,1525.435169,2586
108.808081,600,1526.813834,2526
100.121212,604,1528.190338,2569
98.707071,604,1533.611974,2576
99.717172,600,1534.983846,2571
88.40404,605,1536.344488,2627
64.161616,605,1537.705273,2747
70.626263,600,1543.051229,2715
94.060606,600,1544.42079,2599
84.767677,603,1545.781042,2645
110.222222,602,1551.151041,2519
73.858586,602,1552.51685,2699
78.10101,603,1553.879563,2678
70.020202,604,1559.210891,2718
74.868687,603,1560.601069,2694
78.30303,605,1561.996141,2677
70.828283,603,1563.394093,2714
114.262626,606,1568.734056,2499
80.929293,609,1570.334784,2664
81.333333,603,1571.896783,2662
97.69697,606,1577.314119,2581
90.020202,603,1578.703886,2619
82.545455,605,1580.263111,2656
66.383838,601,1581.902384,2736
80.525253,606,1587.034383,2666
93.858586,603,1588.55787,2600
66.383838,606,1590.196636,2736
58.909091,608,1595.460348,2773
78.30303,604,1597.009161,2677
75.878788,610,1598.650565,2689
85.373737,601,1604.117259,2642
108.808081,604,1605.729914,2526
46.787879,603,1607.303367,2833
77.89899,606,1608.828498,2679
84.565657,606,1614.183059,2646
38.505051,609,1615.593805,2874
105.979798,604,1617.072305,2540
46.787879,606,1622.390926,2833
55.070707,607,1623.790489,2792
93.858586,605,1625.214356,2600
92.242424,603,1626.58526,2608
97.090909,604,1631.866032,2584
64.161616,609,1633.24637,2747
36.282828,609,1634.612583,2885
104.161616,608,1640.004679,2549
75.878788,605,1641.454852,2689
85.979798,608,1642.855374,2639
103.757576,603,1648.232255,2551
99.111111,604,1649.63228,2574
48.0,602,1651.060808,2827
63.353535,605,1652.44559,2751
85.575758,603,1657.76755,2641
90.020202,606,1659.15866,2619
31.434343,602,1660.596472,2909
61.737374,603,1665.974631,2759
73.050505,602,1667.335215,2703
83.555556,605,1668.705743,2651
91.636364,603,1670.063008,2611
86.989899,604,1675.416296,2634
94.464646,606,1676.830702,2597
43.757576,601,1678.219299,2848
120.525253,607,1683.594704,2468
91.434343,604,1684.989449,2612
59.111111,602,1686.401164,2772
71.232323,606,1691.813989,2712
66.585859,601,1693.20411,2735
65.171717,603,1694.578881,2742
105.171717,604,1696.000434,2544
91.434343,602,1701.420207,2612
43.555556,602,1702.787161,2849
95.878788,603,1704.15143,2590
69.010101,604,1709.537475,2723
34.464646,605,1710.950614,2894
44.767677,608,1712.315947,2843
78.505051,605,1717.715683,2676
72.040404,602,1719.087014,2708
92.242424,604,1720.46871,2608
92.040404,604,1721.897677,2609
54.262626,608,1727.256432,2796
94.262626,607,1728.661139,2598
56.686869,603,1730.063421,2784
76.888889,607,1735.427176,2684
51.030303,605,1736.841997,2812
81.131313,607,1738.265439,2663
83.151515,607,1739.68011,2653
61.535354,610,1745.038503,2760
63.353535,608,1746.439255,2751
81.333333,603,1747.853228,2662
68.0,603,1753.262072,2728
77.494949,601,1754.718255,2681
88.40404,608,1756.141479,2627
64.565657,606,1761.565418,2745
98.707071,602,1763.004053,2576
79.515152,605,1764.433967,2671
78.909091,604,1765.870187,2674
86.585859,604,1771.235118,2636
42.747475,605,1772.68047,2853
88.606061,605,1774.085437,2626
66.181818,604,1779.426861,2737
121.535354,603,1780.831268,2463
69.414141,606,1782.254941,2721
77.69697,603,1783.687071,2680
50.828283,607,1789.066842,2813
58.505051,605,1790.452602,2775
39.313131,603,1791.87828,2870
89.212121,604,1797.253822,2623
88.606061,605,1798.658257,2626
115.474747,605,1800.049222,2493
87.59596,603,1805.439341,2631
94.262626,606,1806.882829,2598
105.979798,602,1808.284227,2540
82.343434,607,1809.721293,2657
109.616162,604,1815.088075,2522
72.040404,607,1816.464297,2708
67.79798,602,1817.898813,2729
89.818182,605,1823.264942,2620
86.383838,604,1824.667021,2637
94.464646,602,1826.039059,2597
68.606061,603,1831.394922,2725
50.828283,601,1832.86124,2813
101.333333,604,1834.298769,2563
87.59596,603,1835.692225,2631
100.323232,607,1840.949996,2568
80.525253,606,1842.346454,2666
72.848485,603,1843.729873,2704
86.787879,606,1849.070098,2635
67.79798,608,1850.477381,2729
62.747475,604,1851.874361,2754
29.818182,604,1853.270193,2917
68.0,607,1858.563144,2728
75.272727,602,1859.943611,2692
107.79798,602,1861.313537,2531
92.444444,611,1866.637559,2607
93.858586,600,1868.028961,2600
86.989899,607,1869.442583,2634
82.141414,605,1874.804661,2658
96.282828,607,1876.186967,2588
79.111111,609,1877.578537,2673
100.929293,608,1878.980466,2565
73.858586,610,1884.237894,2699
77.292929,615,1885.640398,2682
52.040404,606,1887.0102,2807
92.848485,606,1892.242922,2605
97.89899,606,1893.625813,2580
85.979798,607,1894.987891,2639
88.606061,605,1896.343196,2626
42.747475,610,1901.413919,2853
111.434343,605,1902.787916,2513
101.535354,609,1904.18171,2562
88.20202,607,1909.539544,2628
89.818182,611,1910.921798,2620
92.646465,603,1912.281088,2606
92.040404,604,1917.598183,2609
41.333333,603,1918.997324,2860
83.151515,601,1920.374286,2653
72.242424,607,1921.754203,2707
49.010101,603,1927.138894,2822
44.363636,608,1928.550846,2845
73.656566,603,1929.956458,2700
63.353535,606,1935.377595,2751
85.575758,603,1936.813335,2641
73.050505,602,1938.212122,2703
99.111111,603,1943.548726,2574
117.090909,604,1944.984297,2485
100.121212,607,1946.37478,2569
47.59596,602,1947.763458,2829
83.555556,606,1953.059199,2651
64.969697,601,1954.453005,2743
54.262626,610,1955.873163,2796
38.505051,605,1961.215282,2874
102.747475,601,1962.615671,2556
78.909091,604,1964.003608,2674
89.818182,605,1965.376346,2620
61.535354,606,1970.73489,2760
97.090909,602,1972.12512,2584
124.161616,600,1973.50837,2450
70.828283,603,1978.990009,2714
91.030303,603,1980.438616,2614
109.212121,603,1981.816494,2524
59.717172,605,1987.168782,2769
77.89899,601,1988.552034,2679
82.141414,605,1989.940077,2658
93.454545,601,1991.315663,2602
100.525253,600,1996.601491,2567
88.0,601,1998.110445,2629
83.757576,602,1999.69885,2650
96.888889,601,2004.981208,2585
57.69697,605,2006.467871,2779
93.050505,603,2007.984727,2604
42.343434,608,2009.528148,2855
85.575758,601,2014.757368,2641
92.242424,601,2016.154156,2608
76.888889,604,2017.534393,2684
114.464646,602,2022.807189,2498
85.171717,603,2024.393022,2643
79.919192,603,2025.986582,2669
86.383838,607,2031.509487,2637
8.606061,604,2032.995807,3022
42.141414,604,2034.574156,2856
67.191919,607,2035.975414,2732
100.323232,601,2041.307272,2568
110.424242,603,2042.667247,2518
114.868687,603,2044.042634,2496
47.393939,608,2049.4007,2830
115.272727,604,2050.825417,2494
120.929293,605,2052.324921,2466
110.020202,601,2053.85952,2520
86.585859,602,2058.726756,2636
69.818182,605,2060.130468,2719
62.747475,605,2061.532623,2754
74.868687,608,2066.871707,2694
45.171717,602,2068.247713,2841
52.040404,603,2069.636695,2807
59.515152,608,2074.996391,2770
96.080808,603,2076.366771,2589
41.535354,607,2077.768523,2859
66.181818,603,2079.121073,2737
81.131313,607,2084.409142,2663
87.393939,604,2085.800871,2632
85.171717,606,2087.196189,2643
71.232323,601,2092.547236,2712
35.676768,602,2093.934772,2888
90.020202,601,2095.315823,2619
87.59596,601,2096.698646,2631
82.747475,603,2102.065015,2655
91.636364,609,2103.487425,2611
91.636364,605,2104.869184,2611
82.141414,605,2110.337071,2658
84.363636,608,2111.723181,2647
91.030303,605,2113.09704,2614
100.727273,606,2118.449483,2566
56.888889,602,2119.800394,2783
45.373737,606,2121.180253,2840
99.515152,602,2122.549645,2572
63.555556,605,2127.914591,2750
76.080808,604,2129.304139,2688
48.808081,606,2130.710402,2823
50.828283,606,2136.062652,2813
76.282828,607,2137.469274,2687
76.888889,606,2138.878408,2684
102.343434,601,2144.182151,2558
58.10101,605,2145.590829,2777
28.808081,604,2146.975604,2922
54.262626,604,2148.359831,2796
93.858586,606,2153.74582,2600
79.919192,601,2155.128998,2669
71.030303,610,2156.554518,2713
76.484848,604,2161.935131,2686
50.222222,610,2163.330493,2816
80.727273,608,2164.710874,2665
81.333333,609,2166.135741,2662
64.161616,606,2171.515227,2747
81.535354,607,2172.933923,2661
62.343434,608,2174.355416,2756
109.616162,606,2179.699404,2522
96.080808,606,2181.130499,2589
77.69697,608,2182.534101,2680
75.070707,608,2187.855436,2693
64.161616,604,2189.243827,2747
85.979798,607,2190.655695,2639
92.848485,605,2192.073407,2605
62.545455,607,2197.416781,2755
89.010101,604,2198.80788,2624
80.929293,610,2200.20516,2664
67.79798,607,2205.68828,2729
112.848485,604,2207.099105,2506
121.737374,603,2208.60232,2462
92.848485,601,2213.921186,2605
97.090909,600,2215.293401,2584
61.737374,602,2216.709846,2759
82.949495,602,2218.10119,2654
87.59596,606,2223.412067,2631
54.262626,602,2224.77636,2796
102.747475,602,2226.140597,2556
78.707071,601,2231.505562,2675
86.383838,601,2232.914086,2637
62.747475,602,2234.283028,2754
61.535354,603,2235.669828,2760
83.757576,603,2240.97038,2650
88.808081,602,2242.350514,2625
102.141414,606,2243.766078,2559
103.353535,602,2249.129068,2553
98.505051,604,2250.530674,2577
84.565657,602,2251.931638,2646
65.373737,603,2257.298903,2741
85.373737,600,2258.716826,2642
87.393939,601,2260.178205,2632
80.323232,607,2261.586422,2667
65.777778,601,2267.082465,2739
117.090909,602,2268.457886,2485
81.131313,605,2269.838033,2663
103.555556,604,2275.126267,2552
109.010101,604,2276.499698,2525
89.010101,604,2277.889022,2624
109.818182,601,2279.267571,2521
99.111111,601,2284.621024,2574
101.535354,604,2285.997193,2562
108.606061,604,2287.41211,2527
107.191919,602,2292.738114,2534
79.717172,609,2294.158825,2670
83.151515,604,2295.525995,2653
81.737374,607,2300.69456,2660
97.89899,604,2302.120468,2580
57.89899,601,2303.548243,2778
70.424242,606,2304.941061,2716
