,instance_name,rewards,makespans
0,taillard/ta41.txt,38.161615452729166,2939.0
1,taillard/ta42.txt,34.56565733347088,2888.0
2,taillard/ta43.txt,-24.88888737373054,3081.0
3,taillard/ta44.txt,22.949494414031506,2935.0
4,taillard/ta45.txt,-27.15151513926685,3199.0
5,taillard/ta46.txt,133.5959594445303,2421.0
6,taillard/ta47.txt,-14.484849241562188,3094.0
7,taillard/ta48.txt,62.868687028996646,2686.0
8,taillard/ta49.txt,16.000000492669642,2896.0
9,taillard/ta50.txt,126.60606113728136,2439.0
