,instance_name,rewards,makespans
0,taillard/ta41.txt,51.090908624231815,2875.0
1,taillard/ta42.txt,79.61616201978177,2665.0
2,taillard/ta43.txt,9.65656510181725,2910.0
3,taillard/ta44.txt,23.757576998323202,2931.0
4,taillard/ta45.txt,54.46464632730931,2795.0
5,taillard/ta46.txt,42.68686906527728,2871.0
6,taillard/ta47.txt,94.00000037811697,2557.0
7,taillard/ta48.txt,66.50505033507943,2668.0
8,taillard/ta49.txt,25.49494917038828,2849.0
9,taillard/ta50.txt,51.45454410277307,2811.0
