,instance_name,rewards,makespans
0,taillard/ta41.txt,145.8383840471506,2406.0
1,taillard/ta42.txt,41.23232369776815,2855.0
2,taillard/ta43.txt,65.01010202243924,2636.0
3,taillard/ta44.txt,26.585859335027635,2917.0
4,taillard/ta45.txt,16.686868133954704,2982.0
5,taillard/ta46.txt,21.474747017025948,2976.0
6,taillard/ta47.txt,84.70707054436207,2603.0
7,taillard/ta48.txt,58.0202027335763,2710.0
8,taillard/ta49.txt,38.626263031736016,2784.0
9,taillard/ta50.txt,106.2020207401365,2540.0
