,instance_name,rewards,makespans
0,taillard/ta41.txt,43.01010062266141,2915.0
1,taillard/ta42.txt,45.2727290019393,2835.0
2,taillard/ta43.txt,62.98989988677204,2646.0
3,taillard/ta44.txt,95.27272735256702,2577.0
4,taillard/ta45.txt,46.787877943366766,2833.0
5,taillard/ta46.txt,61.27272772230208,2779.0
6,taillard/ta47.txt,72.18181842379272,2665.0
7,taillard/ta48.txt,-8.646465566940606,3040.0
8,taillard/ta49.txt,57.61616245936602,2690.0
9,taillard/ta50.txt,115.29292909707874,2495.0
