,instance_name,rewards,makespans
0,taillard/ta41.txt,55.53535344917327,2853.0
1,taillard/ta42.txt,33.9595963396132,2891.0
2,taillard/ta43.txt,47.43434174545109,2723.0
3,taillard/ta44.txt,64.96969696879387,2727.0
4,taillard/ta45.txt,59.51515121012926,2770.0
5,taillard/ta46.txt,48.3434353293851,2843.0
6,taillard/ta47.txt,79.2525248453021,2630.0
7,taillard/ta48.txt,72.56565662287176,2638.0
8,taillard/ta49.txt,54.78787939250469,2704.0
9,taillard/ta50.txt,140.5454540895298,2370.0
